"IdOrdenesDet","IdOrdenes","Color","T1","T2","T3","T4","T5","T6","T7","T8"
4088,2398,"Oro (298555)",178,178,178,267,0,0,0,0
4089,2398,"Legion Blue (298557)",178,178,178,267,0,0,0,0
4090,2399,"Marino Salt (298497)",268,268,268,134,0,0,0,0
4091,2399,"Negro/Oxford (298498)",268,268,268,134,0,0,0,0
4092,2399,"Oxford/Oxford (298499)",268,268,268,134,0,0,0,0
4093,2399,"Hueso Jaspe /Hueso J(298500)",268,268,268,134,0,0,0,0
4094,2399,"Legion Blue/Negro (298529)",200,200,200,100,0,0,0,0
4095,2399,"Marino/Oxford (298530)",200,200,200,100,0,0,0,0
4096,2400,"Marino Salt (298569)",134,134,134,134,268,268,0,0
4097,2400,"Negro/Oxford (298570)",134,134,134,134,268,268,0,0
4098,2400,"Oxford/Oxford (298571)",134,134,134,134,268,268,0,0
4099,2400,"Hueso Jaspe/Hueso J (298575)",134,134,134,134,268,268,0,0
4100,2400,"Legion Blue/Negro (298586)",100,100,100,100,200,200,0,0
4101,2400,"Marino/Oxford (298587)",100,100,100,100,200,200,0,0
4102,2397,"Oro (298491)",270,180,180,90,0,0,0,0
4103,2397,"Legion Blue (298492)",270,180,180,90,0,0,0,0
4104,2401,"Oxford Polonia",192,192,192,192,0,0,0,0
4105,2401,"Hueso Jaspeado Ikar",192,192,192,192,0,0,0,0
4106,2402,"Blanco Flame",154,154,154,154,0,0,0,0
4107,2403,"Marino Flame",154,154,154,154,0,0,0,0
4108,2404,"Marino Flame",154,154,154,154,0,0,0,0
4109,2405,"Oxford / Negro",570,570,380,210,0,0,0,0
4110,2406,"Rosa",164,164,164,0,0,0,0,0
4111,2407,"Blanco Flame",184,184,184,0,0,0,0,0
4112,2408,"Blanco Rayon",123,123,123,123,123,123,0,0
4113,2409,"Hueso Jaspe / Gasa Salmon",184,184,184,0,0,0,0,0
4114,2410,"Hueso Jaspe",184,184,184,0,0,0,0,0
4115,2411,"Flame / Encaje",184,184,184,0,0,0,0,0
4116,2412,"Gris (Extraordinaria) (298821)",230,345,460,230,0,0,0,0
4117,2412,"Azul (Extraordinaria) (298822)",230,345,460,230,0,0,0,0
4118,2413,"Negro / Oxford (298879)",300,300,150,150,150,0,0,0
4119,2413,"Oxford Polonia /Negro (298880)",300,300,150,150,150,0,0,0
4120,2413,"PENDIENTE (298895)",105,210,210,210,105,0,0,0
4121,2413,"PENDIENTE (298896)",105,210,210,210,105,0,0,0
4122,2414,"Oxford / Negro",995,0,0,35,0,0,0,0
4123,2415,"Oxford / Negro",480,525,325,245,0,0,0,0
4124,2416,"Oxford / Negro",485,525,325,245,0,0,0,0
4125,2417,"Negro (298502)",159,636,636,318,159,0,0,0
4126,2417,"Gris (298503)",159,636,636,318,159,0,0,0
4127,2418,"Negro / Blanco (299136)",132,528,528,264,132,0,0,0
4128,2418,"Gris S&P/ Negro (299137)",132,528,528,264,132,0,0,0
4129,2419,"Blanco (298432)",294,392,294,196,98,0,0,0
4130,2419,"Negro (298431)",375,500,375,250,125,0,0,0
4131,2420,"9. Negro Solido (297113)",224,336,224,224,224,0,0,0
4132,2420,"9. Rosa Estampado",224,336,224,224,224,0,0,0
4133,2420,"10. Verde Solido (297114)",224,336,224,224,224,0,0,0
4134,2420,"10. Negro Estampado",224,336,224,224,224,0,0,0
4135,2421,"9. Negro Solido (297080)",155,155,155,310,310,155,0,0
4136,2421,"9. Rosa Estampado",155,155,155,310,310,155,0,0
4137,2421,"10. Verde Solido (297082)",155,155,155,310,310,155,0,0
4138,2421,"10. Negro Estampado",155,155,155,310,310,155,0,0
4139,2422,"Rosa / Hueso Jas (297402)",100,200,200,300,100,100,100,0
4140,2422,"Marino / Hueso Ja (297403)",92,184,184,276,92,92,92,0
4141,2423,"Negro / Oxford (298887)",132,264,264,264,132,0,0,0
4142,2423,"Oxford Pol /Negro (298889)",132,264,264,264,132,0,0,0
4143,2423,"Calama (298892)",105,210,210,210,105,0,0,0
4144,2423,"Parva (298897)",105,210,210,210,105,0,0,0
4145,2424,"Negro 81",15,20,10,10,0,0,0,0
4146,2424,"Rojo 96",10,10,10,10,0,0,0,0
4147,2425,"Negro 81",10,0,26,33,39,81,54,0
4148,2425,"Gris 110",0,0,5,8,9,9,9,0
4149,2425,"Rosa",10,0,10,7,8,0,0,0
4150,2425,"Gris 109",10,6,10,10,10,0,0,0
4151,2425,"Nude 112",6,8,10,10,10,6,0,0
4152,2425,"Blanco 82",0,10,10,10,10,0,0,0
4153,2425,"Rojo 96",0,0,10,10,10,0,0,0
4154,2425,"Marino 108",0,0,0,0,10,10,0,0
4155,2425,"Turquesa 101",0,6,6,8,0,0,0,0
4156,2425,"Vino 97",3,0,0,0,0,0,0,0
4157,2425,"Morado",3,0,0,0,0,0,0,0
4158,2426,"Rosa 77",10,10,0,0,12,12,0,0
4159,2426,"Gris Opaco 61",0,0,0,12,20,12,5,0
4160,2427,"Negra",15,45,45,0,60,20,0,0
4162,2428,"Gris",6,15,15,0,20,8,0,0
4163,2429,"Rosa",10,10,10,10,0,10,0,0
4164,2430,"Negro Vinil",10,5,7,12,10,10,0,0
4165,2430,"Marino Vinil",10,10,7,12,10,10,0,0
4166,2430,"Calacas",6,8,10,10,10,10,0,0
4167,2430,"Garigoleado",6,10,10,10,10,0,0,0
4168,2430,"Militar",4,10,10,10,10,10,0,0
4169,2430,"Estrellitas",6,10,10,10,10,0,0,0
4170,2431,"Negro Vinil",15,6,0,0,0,0,0,0
4171,2432,"Negro Opaco",10,10,10,4,0,0,0,0
4172,2432,"Vino Opaco 16",10,10,10,4,0,0,0,0
4173,2432,"Marino Opaco 57",10,10,10,4,0,0,0,0
4174,2433,"Negro Opaco",10,10,0,8,12,12,0,0
4175,2434,"Marino 108",5,0,3,5,3,5,0,0
4176,2434,"Negro",5,5,3,5,5,5,0,0
4177,2434,"Vino 97",3,3,3,3,0,0,0,0
4178,2434,"Moardo 91",3,5,5,5,5,0,0,0
4179,2434,"Verde Azulado 102",3,5,5,5,5,3,0,0
4180,2434,"Gris 110",3,5,5,5,0,0,0,0
4181,2434,"Verde Obscuro 103",3,5,5,5,5,3,0,0
4182,2434,"Beige 112",3,3,3,0,0,0,0,0
4183,2434,"Esrellitas",0,5,5,0,0,0,0,0
4184,2435,"Oxford / Negro",465,615,545,230,0,0,0,0
4185,2436,"Oxford / Negro",465,615,545,230,0,0,0,0
4186,2437,"Agua / Jaspe estampado",230,315,158,118,0,0,0,0
4187,2438,"Gris Jaspe",0,0,290,170,0,0,0,0
4188,2439,"Gris Jaspe",410,300,285,25,0,0,0,0
4189,2440,"Oxford / Negro",610,810,205,100,0,0,0,0
4190,2441,"Oxford / Negro",280,360,210,0,0,0,0,0
4191,2442,"Gris",0,700,190,315,0,0,0,0
4192,2443,"Agua / Jaspe Estampado",420,395,290,0,0,0,0,0
4193,2444,"Gris Claro",222,222,148,0,0,0,0,0
4194,2445,"Gris Claro",330,330,220,0,0,0,0,0
4195,2446,"Gris Claro",222,222,148,0,0,0,0,0
4196,2447,"Agua / Jaspe Estampado",42,37,154,134,0,0,0,0
4197,2448,"Agua / Jaspe Estampado",135,78,100,300,0,0,0,0
4198,2449,"Gris Jaspe Claro",118,472,472,236,118,0,0,0
4199,2450,"Negro",364,1456,1456,728,364,0,0,0
4200,2451,"Azul Melange (304610)",143,572,572,286,143,0,0,0
4201,2452,"Gris Jaspe Claro",177,708,708,354,177,0,0,0
4202,2453,"Gris Obscuro (Oxford)",245,980,980,490,245,0,0,0
4203,2454,"Blue DI (Wing Teal)",192,768,768,384,192,0,0,0
4204,2455,"Burgundy (Vino)",62,248,248,124,62,0,0,0
4205,2456,"Negro (299582)",522,696,522,348,174,0,0,0
4206,2457,"Gris Obscuro (Oxford)",582,776,582,388,194,0,0,0
4207,2458,"Gris Oxford",330,440,330,220,110,0,0,0
4208,2459,"Denim Look",576,768,576,384,192,0,0,0
4209,2460,"Navy Melange (299850)",555,740,555,370,185,0,0,0
4210,2461,"Burgundy (Vino)",432,576,432,288,144,0,0,0
4211,2331,"Hueso / Capitonado",100,100,100,100,0,0,0,0
4212,2462,"1.Marino Solido (299351)",414,621,414,414,414,0,0,0
4213,2462,"1.Cereza Estampado",414,621,414,414,414,0,0,0
4214,2462,"2.Gris Jaspe Solido (299353)",414,621,414,414,414,0,0,0
4215,2462,"2.Negro Estampado",414,621,414,414,414,0,0,0
4216,2463,"1.Marino Solido (299337)",254,254,254,508,508,254,254,0
4217,2463,"1.Cereza Estampado",254,254,254,508,508,254,254,0
4218,2463,"2.Gris Jaspe Solido (299338)",254,254,254,508,508,254,254,0
4219,2463,"2.Negro Estampado",254,254,254,508,508,254,254,0
4220,2464,"3.Rosa Solido (299356)",414,621,414,414,414,0,0,0
4221,2464,"3.Gris Estampado",414,621,414,414,414,0,0,0
4222,2464,"4.Negro Solido (299357)",414,621,414,414,414,0,0,0
4223,2464,"4.Gris????Estampado",414,621,414,414,414,0,0,0
4224,2465,"3.Rosa Solido (299339)",254,254,254,508,508,254,254,0
4225,2465,"3.Gris Estampado",254,254,254,508,508,254,254,0
4226,2465,"4.Negro Solido (299340)",254,254,254,508,508,254,254,0
4227,2465,"4.Gris??? Estampado",254,254,254,508,508,254,254,0
4228,2466,"5. Azul Solido (299358)",218,327,218,218,218,0,0,0
4229,2466,"5. Pale Estampado",218,327,218,218,218,0,0,0
4230,2466,"6. Gris Solido (299359)",218,327,218,218,218,0,0,0
4231,2466,"6. Marino Estampado",218,327,218,218,218,0,0,0
4232,2467,"5. Azul Solido (299341)",134,134,134,268,268,134,134,0
4233,2467,"5. Pale Estampado",134,134,134,268,268,134,134,0
4234,2467,"6. Gris Solido (299342)",134,134,134,268,268,134,134,0
4235,2467,"6. Marino Estampado",134,134,134,268,268,134,134,0
4236,2468,"Insignia Blue",126,126,252,252,252,126,126,0
4237,2469,"Oxford",126,126,252,252,252,126,126,0
4238,2470,"Cordovan (Vino)",105,105,210,210,210,105,105,0
4239,2471,"Avena",105,105,210,210,210,105,105,0
4240,2472,"Insignia Blue",236,236,354,354,0,0,0,0
4241,2473,"Oxford",236,236,354,354,0,0,0,0
4242,2474,"Cordovan (Vino)",190,190,285,285,0,0,0,0
4243,2475,"Avena",190,190,285,285,0,0,0,0
4244,2477,"Oxford",126,126,252,252,252,126,126,0
4245,2478,"Limoges Blue",126,126,252,252,252,126,126,0
4246,2479,"Avena",105,105,210,210,210,105,105,0
4247,2480,"Negro",105,105,210,210,210,105,105,0
4248,2481,"Oxford",236,236,354,354,0,0,0,0
4249,2482,"Limoges Blue",236,236,354,354,0,0,0,0
4250,2483,"Avena",190,190,285,285,0,0,0,0
4251,2484,"Negro",190,190,285,285,0,0,0,0
4252,2485,"7. Cereza Solido (299360)",218,327,218,218,218,0,0,0
4253,2485,"7. Moonlight Blue Estampado",218,327,218,218,218,0,0,0
4254,2485,"8. Gris Solido (299361)",218,327,218,218,218,0,0,0
4255,2485,"8. Negro Estampado",218,327,218,218,218,0,0,0
4256,2486,"7. Cereza Solido (299343)",158,158,158,316,316,158,0,0
4257,2486,"7. Moonlight Blue Estampado",158,158,158,316,316,158,0,0
4258,2486,"8. Gris Solido (299344)",158,158,158,316,316,158,0,0
4259,2486,"8. Negro Estampado",158,158,158,316,316,158,0,0
4260,2487,"9. Gris Solido (299362)",218,327,218,218,218,0,0,0
4261,2487,"9. Negro Estampado",218,327,218,218,218,0,0,0
4262,2487,"10.Marino Solido (299363)",218,327,218,218,218,0,0,0
4263,2487,"10. Melange Estampado",218,327,218,218,218,0,0,0
4264,2488,"9. Gris Solido (299346)",158,158,158,316,316,158,0,0
4265,2488,"9. Negro Estampado",158,158,158,316,316,158,0,0
4266,2488,"10. Marino Solido (299349)",158,158,158,316,316,158,0,0
4267,2488,"10. Melange Estampado",158,158,158,316,316,158,0,0
4268,2489,"Agus / Jaspe",330,135,165,0,0,0,0,0
4269,2490,"Negro (298434)",435,580,435,290,145,0,0,0
4270,2490,"Oxford (298435)",435,580,435,290,145,0,0,0
4271,2490,"Blanco (298437)",297,396,297,198,99,0,0,0
4272,2490,"Azul (298438)",297,396,297,198,99,0,0,0
4273,2491,"Negro (298606)",159,636,636,318,159,0,0,0
4274,2491,"Oxford (298607)",159,636,636,318,159,0,0,0
4275,2492,"Negro / Oxford (303955)",117,234,351,234,117,0,0,0
4276,2492,"Oxford / Negro (303956)",117,234,351,234,117,0,0,0
4277,2493,"Hueso",510,710,615,0,0,0,0,0
4278,2494,"Blanco",448,448,672,672,0,0,0,0
4279,2495,"Gris",448,448,672,672,0,0,0,0
4280,2496,"Jaspe",423,423,282,0,0,0,0,0
4281,2497,"Azul??",672,672,448,0,0,0,0,0
4282,2498,"Hueso",230,460,460,0,0,0,0,0
4283,2499,"Combinado",516,516,344,0,0,0,0,0
4284,2500,"Combinado",516,516,344,0,0,0,0,0
4285,2501,"Combinado",516,516,344,0,0,0,0,0
4286,2502,"Marino",288,288,192,0,0,0,0,0
4287,2503,"Combinado",143,286,286,0,0,0,0,0
4288,2504,"Oxford / Negro",255,255,255,255,0,0,0,0
4289,2505,"Oxford / Negro",600,1060,660,255,0,0,0,0
4290,2506,"Oxford / Negro",600,1060,660,255,0,0,0,0
4291,2507,"Oxford / Negro",600,1060,660,255,0,0,0,0
4292,2508,"Oxford / Negro",600,1060,660,255,0,0,0,0
4293,2509,"Blanco (299126)",252,378,378,126,126,0,0,0
4294,2509,"Negro  (299130)",252,378,378,126,126,0,0,0
4295,2510,"Negro (299133)",288,384,288,192,96,0,0,0
4296,2510,"Blanco (299134)",288,384,288,192,96,0,0,0
4297,2511,"Negro (304270)",550,440,220,110,0,0,0,0
4298,2511,"Oxford (304273)",550,440,220,110,0,0,0,0
4299,2512,"Gris Claro (299135)",105,420,420,210,105,0,0,0
4300,2512,"Negro (299138)",105,420,420,210,105,0,0,0
4301,2513,"Azul (299636)",200,200,300,300,0,0,0,0
4302,2513,"Oro (299637)",200,200,300,300,0,0,0,0
4303,2514,"Gris Jaspe (302899)",88,352,352,176,88,0,0,0
4304,2514,"Gris Jaspe (302043)",0,660,528,264,132,0,0,0
4305,2514,"Gris Jaspe (300635)",62,248,248,124,62,0,0,0
4306,2515,"Negro (302902)",110,440,440,220,110,0,0,0
4307,2515,"Negro (300639)",132,528,528,264,132,0,0,0
4308,2515,"Negro (302044)",0,1440,1152,576,288,0,0,0
4309,2516,"Azul Melange (300643)- CANCELA",88,352,352,176,88,0,0,0
4310,2516,"Azul Melange (302905) - CANCEL",88,352,352,176,88,0,0,0
4312,2517,"Oxford (302896)",105,420,420,210,105,0,0,0
4313,2517,"Oxford (300642)",132,528,528,264,132,0,0,0
4314,2517,"Oxford (302040)",0,1000,800,400,200,0,0,0
4315,2518,"BlueDi(Wing Teal) (302915)",48,192,192,96,48,0,0,0
4316,2518,"BlueDi(Wing Teal) (300646)",52,208,208,104,52,0,0,0
4317,2519,"Vino (302917)",52,208,208,104,52,0,0,0
4318,2519,"Vino (300656) - CANCELADO",66,264,264,132,66,0,0,0
4319,2451,"Azul Melange (304676)",0,720,576,288,144,0,0,0
4320,2520,"Negro (300661)",222,296,222,148,74,0,0,0
4321,2521,"Oxford (300663)",222,296,222,148,74,0,0,0
4322,2522,"Azul Melange (300666)",210,280,210,140,70,0,0,0
4323,2523,"Vino (300669)",111,148,111,74,37,0,0,0
4324,2524,"BlueDI(Wing Teal) (300672)",87,116,87,58,29,0,0,0
4325,2521,"Oxford (304672)",210,280,210,140,70,0,0,0
4326,2525,"Grey Printed (298493)",270,180,180,90,0,0,0,0
4327,2525,"Azul Melange (298494)",270,180,180,90,0,0,0,0
4328,2525,"Wndsor (Tinto) (298495)",270,180,180,90,0,0,0,0
4329,2525,"Legion Bl Melange (298496)",270,180,180,90,0,0,0,0
4330,2526,"Grey Printed (298559)",178,178,178,267,0,0,0,0
4331,2526,"Azul Melange (298560)",178,178,178,267,0,0,0,0
4332,2526,"Windsor (Tinto) (298562)",178,178,178,267,0,0,0,0
4333,2526,"Legion Bl Melange (298563)",178,178,178,267,0,0,0,0
4334,2527,"Grey Printed (298531)",200,200,200,100,0,0,0,0
4335,2527,"Azul Melange (298532)",200,200,200,100,0,0,0,0
4336,2527,"Wndsor (Tinto) (298533)",200,200,200,100,0,0,0,0
4337,2527,"Legion Bl Melange (298534)",200,200,200,100,0,0,0,0
4338,2528,"Grey Printed (298588)",100,100,100,100,200,200,0,0
4339,2528,"Azul Melange (298589)",100,100,100,100,200,200,0,0
4340,2528,"Windsor (Tinto) (298590)",100,100,100,100,200,200,0,0
4341,2528,"Legion Bl Melange (298591)",100,100,100,100,200,200,0,0
4342,2529,"Negro / Oxford (305106)",116,232,348,232,116,0,0,0
4343,2529,"Oxford / Negro (305108)",116,232,348,232,116,0,0,0
4344,2529,"Azul (304665)",94,188,282,188,94,0,0,0
4345,2530,"Rosa",6,6,12,12,0,12,6,0
4346,2530,"Negro",0,0,0,0,0,18,0,0
4347,2531,"Negro RIVER DANCE",10,10,15,15,0,15,15,10
4348,2532,"Negro RIVER DANCE",16,2,0,0,0,0,0,0
4350,2533,"Negro DANCE FORCE",10,10,15,15,25,25,15,10
4351,2534,"Pendiente (302468)",86,172,172,258,172,172,172,0
4352,2534,"Pendiente (302469)",86,172,172,258,172,172,172,0
4353,2534,"Pendiente (302470)",86,172,172,258,172,172,172,0
4354,2534,"Pendiente (302471)",86,172,172,258,172,172,172,0
4355,2535,"Pendiente (302464)",151,151,151,302,302,151,0,0
4356,2535,"Pendiente (302465)",151,151,151,302,302,151,0,0
4357,2535,"Pendiente (302466)",151,151,151,302,302,151,0,0
4358,2535,"Pendiente (302467)",151,151,151,302,302,151,0,0
4359,2536,"Gris (303892)",86,172,172,172,172,86,172,0
4360,2537,"Blanco (303893)",86,172,172,172,172,86,172,0
4361,2538,"Blanco (303894)",68,136,204,204,136,136,136,0
4362,2539,"Gris (303895)",68,136,204,204,136,136,136,0
4363,2540,"Negro (303896)",68,136,204,204,136,136,136,0
4364,2541,"Rosa (303897)",68,136,204,204,136,136,136,0
4365,2542,"Vino (303831)",90,180,180,270,180,180,180,0
4366,2542,"Negro (303832)",90,180,180,270,180,180,180,0
4367,2542,"Gris (303833)",90,180,180,270,180,180,180,0
4368,2542,"Rosa (303834)",90,180,180,270,180,180,180,0
4369,2543,"Vino (303835)",158,158,158,316,316,158,0,0
4370,2543,"Negro (303836)",158,158,158,316,316,158,0,0
4371,2543,"Gris (303837)",158,158,158,316,316,158,0,0
4372,2543,"Rosa (303838)",158,158,158,316,316,158,0,0
4373,2544,"Nine Iron Melange (305069)",237,474,474,316,158,0,0,0
4374,2544,"Avena Melange (305070)",237,474,474,316,158,0,0,0
4375,2544,"Dress Blue Melan(305072)",237,474,474,316,158,0,0,0
4376,2544,"Salt & Pepper (305074)",237,474,474,316,158,0,0,0
4377,2545,"Negro (302860)",285,380,285,190,95,0,0,0
4379,2546,"Gris Jaspe Claro (302863)",285,380,285,190,95,0,0,0
4380,2547,"Negro Jaspead Polonia (302866)",279,372,279,186,93,0,0,0
4381,2548,"Blanco (302870)",279,372,279,186,93,0,0,0
4382,2460,"Navy Melange (305719)",315,420,315,210,105,0,0,0
4383,2549,"Marino SUDADERA",84,84,168,252,252,0,0,0
4384,2549,"Avena JOGGER",84,84,168,252,252,0,0,0
4385,2550,"Rojo SUDADERA",84,84,168,252,252,0,0,0
4386,2550,"Marino  JOGGER",84,84,168,252,252,0,0,0
4387,2551,"Gris / Marino SUDADERA",84,84,168,252,252,0,0,0
4388,2551,"Gris JOGGER",84,84,168,252,252,0,0,0
4389,2552,"Avena SUDADERA",84,84,168,252,252,0,0,0
4390,2552,"Mostaza JOGGER",84,84,168,252,252,0,0,0
4391,2553,"Azul Obscuro (305301)",162,162,243,324,162,0,0,0
4392,2553,"Gris Jaspe (305303)",162,162,243,324,162,0,0,0
4393,2553,"Azul Claro (305306)",162,162,243,324,162,0,0,0
4394,2553,"Vino (305308)",162,162,243,324,162,0,0,0
4395,2553,"Avena (305310)",162,162,243,324,162,0,0,0
4396,2553,"Oxford (305312)",162,162,243,324,162,0,0,0
4397,2554,"Amarillo Ocre (305314)",146,146,219,292,146,0,0,0
4398,2554,"Rojo / Marino (305315)",146,146,219,292,146,0,0,0
4399,2554,"Verde?? (305412)",146,146,219,292,146,0,0,0
4400,2554,"Gris Jaspe (305413)",146,146,219,292,146,0,0,0
4401,2456,"Negro (305720)",522,696,522,348,174,0,0,0
4402,2555,"Oxford",880,704,352,176,0,0,0,0
4403,2556,"Gris Jaspe",525,420,210,105,0,0,0,0
4404,2557,"Negro",1090,872,436,218,0,0,0,0
4405,2558,"Azul Melange - SI CORTAR",435,348,174,87,0,0,0,0
4406,2559,"Blue Di(Wing Teal)",175,140,70,35,0,0,0,0
4407,2560,"Vino",220,176,88,44,0,0,0,0
4408,2561,"Negro",330,440,330,220,110,0,0,0
4409,2562,"Oxford",294,392,294,196,98,0,0,0
4410,2563,"Blue Di (Wing Teal)",84,112,84,56,28,0,0,0
4411,2516,"Azul Melange - SI CORTAR",32,128,128,64,32,0,0,0
4412,2564,"Oxford",1160,1160,510,225,0,0,0,0
4413,2565,"Avena Estampado",315,560,495,465,0,0,0,0
4414,2566,"Chamarra Rosa",385,425,580,450,0,0,0,0
4415,2566,"Legging Blanco Estampado",385,425,580,450,0,0,0,0
4416,2567,"Oxford",385,385,170,80,0,0,0,0
4417,2568,"Gris Jaspe",415,183,285,0,0,0,0,0
4418,2569,"Estampado militar",20,20,20,40,40,40,0,0
4419,2570,"Marino Salt And Pepper",190,190,190,190,0,0,0,0
4420,2570,"Azul Rey Saly And Pepper",190,190,190,190,0,0,0,0
4421,2571,"Marino",190,190,190,190,0,0,0,0
4422,2571,"Gris Jaspe",190,190,190,190,0,0,0,0
4423,2572,"Negro Volteado (Tela Gris Jasp",190,190,190,190,0,0,0,0
4424,2572,"Azul Rey",190,190,190,190,0,0,0,0
4425,2573,"Negro",190,190,190,190,0,0,0,0
4426,2573,"Marino",190,190,190,190,0,0,0,0
4427,2574,"Negro Volteado (rosa jaspe)",190,190,190,190,0,0,0,0
4428,2574,"Gris Jaspe",190,190,190,190,0,0,0,0
4429,2575,"Negro",190,190,190,190,0,0,0,0
4430,2575,"Azul Rey",190,190,190,190,0,0,0,0
4431,2433,"Negro Opaco",0,10,0,0,0,0,0,0
4432,2426,"Rosa Opaco NI¥A",0,0,0,0,12,12,0,0
4433,2426,"Rosa Opaco DAMA",0,0,0,0,12,12,0,0
4434,2569,"Negro",0,10,10,10,20,10,0,0
4435,2569,"NEGRO DAMA",10,10,0,0,0,0,0,0
4436,2576,"Oxford / Negro -",30,100,0,75,0,0,0,0
4437,2577,"Negro / Oxford (306983)",117,234,351,234,117,0,0,0
4438,2578,"Negro / Oxford (307967)",117,234,351,234,117,0,0,0
4439,2578,"Oxford / Negro (307970)",117,234,351,234,117,0,0,0
4440,2578,"Burdeos / Marino (309103)",100,200,300,200,100,0,0,0
4441,2578,"Jaspeado Claro / Mar (309101)",100,200,300,200,100,0,0,0
4442,2579,"India Ink (310129)",140,140,140,70,0,0,0,0
4443,2579,"Insignia Blue (310141)",280,280,280,140,0,0,0,0
4444,2580,"India Ink (310143)",65,65,65,65,130,130,0,0
4445,2580,"Avena (310145)",65,65,65,65,130,130,0,0
4446,2581,"India Ink (310149)",195,130,130,65,0,0,0,0
4447,2581,"Legion Blue (310146)",390,260,260,130,0,0,0,0
4448,2583,"India Ink (310153)",110,110,110,165,0,0,0,0
4449,2583,"Legion Blue (310152)",230,230,230,345,0,0,0,0
4450,2584,"Hueso Jaspe Trevia (308685)",126,126,252,252,252,126,126,0
4451,2585,"PENDIENTE (308688)",126,126,252,252,252,126,126,0
4452,2586,"Rojo Viena (308690)",126,126,252,252,252,126,126,0
4453,2587,"Jaspe (308692)",126,126,252,252,252,126,126,0
4454,2588,"Marino Polonia (308693)",126,126,252,252,252,126,126,0
4455,2589,"Negro Jaspe Polonia (308695)",126,126,252,252,252,126,126,0
4456,2590,"Marino",256,256,256,256,0,0,0,0
4457,2591,"Blanco",256,256,256,256,0,0,0,0
4458,2592,"Negro",256,256,256,256,0,0,0,0
4459,2593,"Marino / Jade",32,0,72,72,0,0,0,0
4461,2594,"Jade / Marino",52,0,0,82,0,0,0,0
4462,2595,"Marino / Rey",32,0,0,0,0,0,0,0
4463,2596,"Marino / Rey",52,22,0,0,0,0,0,0
4464,2597,"Rosa",5,10,5,0,0,0,0,0
4465,2597,"Negro",0,5,5,0,0,0,0,0
4466,2598,"Negra estampada",6,6,0,0,0,0,0,0
4467,2598,"Negro estampado 2",0,3,0,0,0,0,0,0
4468,2599,"Negro",8,8,4,0,0,0,0,0
4469,2600,"Negro / Oxford",120,240,360,240,120,0,0,0
4470,2594,"Jade / Marino",0,67,67,72,0,0,0,0
4472,2593,"Marino / Jade",22,62,62,62,0,0,0,0
4473,2600,"Negro / Oxford",30,60,90,60,30,0,0,0
4474,2601,"Oxford Polonia / Negro",138,276,414,276,138,0,0,0
4475,2602,"PENDIENTE",110,220,330,220,110,0,0,0
4476,2603,"PENDIENTE",110,220,330,220,110,0,0,0
4477,2605,"Polonia Jaspe (309703)",126,126,252,252,252,126,126,0
4478,2606,"Avena Jaspe (309699)",126,126,252,252,252,126,126,0
4479,2607,"Agua (309702)",126,126,252,252,252,126,126,0
4480,2608,"Rojo Jaspeado (309701)",126,126,252,252,252,126,126,0
4481,2609,"Negro Jaspeado (309700)",126,126,252,252,252,126,126,0
4482,2610,"Marino Solido Viena (309704)",126,126,252,252,252,126,126,0
4483,2611,"Negro / Oxford (311183)",150,300,450,300,150,0,0,0
4484,2612,"Oxford / Negro (311184)",138,276,414,276,138,0,0,0
4485,2613,"PENDIENTE",110,220,330,220,110,0,0,0
4486,2614,"PENDIENTE",110,220,330,220,110,0,0,0
4487,2615,"Negro / Blanco",206,206,206,0,0,0,0,0
4488,2615,"Fiusha / Blanco",206,206,206,0,0,0,0,0
4489,2616,"Hueso",206,206,206,0,0,0,0,0
4490,2616,"Coral",206,206,206,0,0,0,0,0
4491,2617,"Agua",206,206,206,0,0,0,0,0
4492,2617,"Blanco",206,206,206,0,0,0,0,0
4493,2618,"Agua",206,206,206,0,0,0,0,0
4494,2618,"Amarillo",206,206,206,0,0,0,0,0
4495,2619,"Blanco",206,206,206,0,0,0,0,0
4496,2619,"Fiusha",206,206,206,0,0,0,0,0
4497,2620,"Fiusha",206,206,206,0,0,0,0,0
4498,2620,"Menta",206,206,206,0,0,0,0,0
4499,2621,"Hueso / Bolas rojas",206,206,206,0,0,0,0,0
4500,2621,"Militar",206,206,206,0,0,0,0,0
4501,2622,"Chamarra Rosa",215,255,125,425,0,0,0,0
4502,2622,"Legging Rayas",215,255,125,425,0,0,0,0
4503,2623,"Avena Sublimado",125,120,125,150,0,0,0,0
4504,2624,"Marino Jaspeado",206,206,206,0,0,0,0,0
4505,2624,"Cielo Jaspeado",206,206,206,0,0,0,0,0
4506,2625,"Oxford",206,206,206,0,0,0,0,0
4507,2625,"Vino",206,206,206,0,0,0,0,0
4508,2626,"Marino",206,206,206,0,0,0,0,0
4509,2626,"Blanco",206,206,206,0,0,0,0,0
4510,2627,"Hueso Jaspeado",206,206,206,0,0,0,0,0
4511,2627,"Blanco",206,206,206,0,0,0,0,0
4512,2628,"Blanco",206,206,206,0,0,0,0,0
4513,2628,"Gris Jaspe",206,206,206,0,0,0,0,0
4514,2629,"Hueso Jaspeado",206,206,206,0,0,0,0,0
4515,2629,"Gris Jaspe",206,206,206,0,0,0,0,0
4516,2630,"Gris Jaspe",206,206,206,0,0,0,0,0
4517,2630,"Beige",206,206,206,0,0,0,0,0
4518,2631,"Negro / Oxford A",102,102,204,102,102,0,0,0
