"IdSalidas","IdOrdenes","IdTela","Fecha","Referencia"
4240,1389,170,18/04/2012 00:00:00,
4241,1406,170,23/04/2012 00:00:00,
4242,1406,170,23/04/2012 00:00:00,
4243,1406,170,24/04/2012 00:00:00,
4244,1406,170,25/04/2012 00:00:00,
4245,1406,170,27/04/2012 00:00:00,
4246,1406,170,30/04/2012 00:00:00,
4247,1321,0,31/01/2012 00:00:00,
4248,1321,0,31/01/2012 00:00:00,
4249,1321,97,31/01/2012 00:00:00,
4250,0,177,14/03/2012 00:00:00,"dise¤o"
4251,0,4,14/03/2012 00:00:00,"dise¤o"
4252,0,170,20/02/2012 00:00:00,"dise¤o"
4253,0,169,22/03/2012 00:00:00,"dise¤o"
4254,0,128,17/02/2012 00:00:00,"dise¤o"
4255,0,149,29/02/2012 00:00:00,"dise¤o"
4256,0,157,20/01/2012 00:00:00,"dise¤o"
4257,0,158,20/01/2012 00:00:00,"dise¤o"
4258,0,54,20/01/2012 00:00:00,"dise¤o"
4259,0,161,27/01/2012 00:00:00,"dise¤o"
4260,0,127,01/03/2012 00:00:00,"dise¤o"
4261,0,127,28/01/2012 00:00:00,"dise¤o"
4262,0,127,24/04/2012 00:00:00,"dise¤o"
4263,0,107,03/01/2012 00:00:00,"dise¤o"
4264,0,190,01/02/2012 00:00:00,"dise¤o"
4265,0,164,01/02/2012 00:00:00,"dise¤o"
4266,0,190,24/04/2012 00:00:00,"dise¤o"
4267,0,193,17/04/2012 00:00:00,"dise¤o"
4268,0,193,23/02/2012 00:00:00,"dise¤o"
4269,0,192,23/02/2012 00:00:00,"dise¤o"
4270,0,160,28/02/2012 00:00:00,"dise¤o"
4271,0,191,22/02/2012 00:00:00,"dise¤o"
4272,0,86,08/03/2012 00:00:00,"dise¤o"
4273,0,86,20/03/2012 00:00:00,"dise¤o"
4274,0,152,12/03/2012 00:00:00,"dise¤o"
4275,0,152,14/03/2012 00:00:00,"dise¤o"
4276,0,170,23/04/2012 00:00:00,"dise¤o"
4277,0,184,04/03/2012 00:00:00,
4278,0,86,27/03/2012 00:00:00,"dise¤o"
4279,0,193,17/04/2012 00:00:00,"dise¤o"
4280,0,144,12/04/2012 00:00:00,"dise¤o"
4281,0,182,24/04/2012 00:00:00,"dise¤o"
4282,0,156,30/04/2012 00:00:00,"dise¤o"
4283,0,170,21/02/2012 00:00:00,"dise¤o"
4284,0,170,23/02/2012 00:00:00,"dise¤o"
4285,0,170,12/03/2012 00:00:00,"dise¤o"
4286,0,170,14/03/2012 00:00:00,"dise¤o"
4287,0,170,21/03/2012 00:00:00,"dise¤o"
4288,0,170,22/03/2012 00:00:00,"dise¤o"
4289,0,170,30/03/2012 00:00:00,"dise¤o"
4290,0,170,15/03/2012 00:00:00,"dise¤o"
4291,0,170,09/04/2012 00:00:00,"dise¤o"
4292,0,170,16/04/2012 00:00:00,"dise¤o"
4293,0,170,18/04/2012 00:00:00,"dise¤o"
4294,0,170,23/04/2012 00:00:00,"dise¤o"
4295,0,169,11/04/2012 00:00:00,"dise¤o"
4296,0,169,16/04/2012 00:00:00,"dise¤o"
4297,0,169,17/04/2012 00:00:00,"dise¤o"
4298,0,169,20/04/2012 00:00:00,"dise¤o"
4299,0,169,23/04/2012 00:00:00,"dise¤o"
4300,0,128,04/04/2012 00:00:00,"dise¤o"
4301,0,128,09/04/2012 00:00:00,"dise¤o"
4302,0,128,18/04/2012 00:00:00,"dise¤o"
4303,0,85,09/04/2012 00:00:00,"dise¤o"
4304,0,139,17/04/2012 00:00:00,"dise¤o"
4305,0,193,17/04/2012 00:00:00,"dise¤o"
4306,0,170,20/02/2012 00:00:00,"para modas vaneto"
4307,0,170,20/02/2012 00:00:00,"para modas vaneto"
4308,0,170,27/03/2012 00:00:00,"para modas vaneto"
4309,0,170,12/04/2012 00:00:00,"para modas vaneto"
4310,1407,143,25/04/2012 00:00:00,
4311,1411,170,16/05/2012 00:00:00,
4312,0,170,02/05/2012 00:00:00,"dise¤o"
4313,0,127,02/05/2012 00:00:00,"dise¤o"
4314,0,170,02/05/2012 00:00:00,"dise¤o"
4315,0,170,09/05/2012 00:00:00,"dise¤o"
4316,0,170,16/05/2012 00:00:00,"dise¤o"
4317,0,140,15/05/2012 00:00:00,"dise¤o"
4318,0,170,14/05/2012 00:00:00,"dise¤o"
4319,0,128,17/05/2012 00:00:00,"dise¤o"
4320,1413,170,18/05/2012 00:00:00,
4321,1415,201,17/05/2012 00:00:00,
4322,1415,169,17/05/2012 00:00:00,
4323,1416,201,17/05/2012 00:00:00,
4324,1416,169,17/05/2012 00:00:00,
4325,1417,201,17/05/2012 00:00:00,
4326,1417,169,17/05/2012 00:00:00,
4327,1418,201,17/05/2012 00:00:00,
4328,1418,169,17/05/2012 00:00:00,
4329,1419,201,18/05/2012 00:00:00,
4330,1420,201,18/05/2012 00:00:00,
4331,1420,0,18/05/2012 00:00:00,
4332,1420,202,18/05/2012 00:00:00,
4333,1421,201,18/05/2012 00:00:00,
4334,1412,170,18/05/2012 00:00:00,
4335,1422,169,18/05/2012 00:00:00,
4336,1422,201,18/05/2012 00:00:00,
4337,1422,202,18/05/2012 00:00:00,
4338,1423,169,18/05/2012 00:00:00,
4339,1423,201,18/05/2012 00:00:00,
4340,1423,151,18/05/2012 00:00:00,
4341,1423,202,18/05/2012 00:00:00,
4342,1424,170,04/05/2012 00:00:00,
4343,1424,151,04/05/2012 00:00:00,
4344,1424,201,04/05/2012 00:00:00,
4345,1425,201,04/05/2012 00:00:00,
4346,1426,170,04/05/2012 00:00:00,
4347,1426,201,04/05/2012 00:00:00,
4348,1427,170,04/05/2012 00:00:00,
4349,1428,170,04/05/2012 00:00:00,
4350,1429,170,04/05/2012 00:00:00,
4351,1429,202,04/05/2012 00:00:00,
4352,1430,170,04/05/2012 00:00:00,
4353,0,170,22/05/2012 00:00:00,"dise¤o"
4354,0,170,23/05/2012 00:00:00,"dise¤o"
4355,0,201,25/05/2012 00:00:00,"dise¤o"
4356,0,139,04/05/2012 00:00:00,"dise¤o"
4357,0,190,23/05/2012 00:00:00,"dise¤o"
4358,0,191,21/05/2012 00:00:00,"dise¤o"
4359,0,191,22/05/2012 00:00:00,"dise¤o"
4360,0,193,22/05/2012 00:00:00,"dise¤o"
4361,0,127,07/05/2012 00:00:00,"dise¤o"
4362,0,177,16/05/2012 00:00:00,"dise¤o"
4363,0,4,21/05/2012 00:00:00,"dise¤o"
4365,1442,169,30/05/2012 00:00:00,
4366,1442,201,30/05/2012 00:00:00,
4367,1443,169,30/05/2012 00:00:00,
4368,1444,169,30/05/2012 00:00:00,
4369,1444,201,30/05/2012 00:00:00,
4370,1446,169,30/05/2012 00:00:00,
4371,1446,201,30/05/2012 00:00:00,
4372,1445,169,30/05/2012 00:00:00,
4373,1445,201,30/05/2012 00:00:00,
4374,1443,201,30/05/2012 00:00:00,
4375,1435,170,31/05/2012 00:00:00,
4376,1436,170,31/05/2012 00:00:00,
4377,1438,170,31/05/2012 00:00:00,
4378,1437,170,31/05/2012 00:00:00,
4379,1439,204,31/05/2012 00:00:00,
4380,1439,201,31/05/2012 00:00:00,
4381,1440,204,31/05/2012 00:00:00,
4382,1440,169,31/05/2012 00:00:00,
4383,1440,201,31/05/2012 00:00:00,
4384,1441,204,31/05/2012 00:00:00,
4385,1441,169,31/05/2012 00:00:00,
4386,1441,201,31/05/2012 00:00:00,
4387,1431,203,31/05/2012 00:00:00,
4388,1431,204,31/05/2012 00:00:00,
4389,1432,204,31/05/2012 00:00:00,
4390,1433,204,31/05/2012 00:00:00,
4391,1433,201,31/05/2012 00:00:00,
4392,1434,169,31/05/2012 00:00:00,
4393,1448,203,19/06/2012 00:00:00,
4394,1448,204,19/06/2012 00:00:00,
4395,1448,204,19/06/2012 00:00:00,
4396,1448,204,19/06/2012 00:00:00,
4397,1448,204,19/06/2012 00:00:00,
4398,1448,170,19/06/2012 00:00:00,
4399,0,86,31/05/2012 00:00:00,"dise¤o"
4400,0,85,31/05/2012 00:00:00,"dise¤o"
4401,0,201,07/06/2012 00:00:00,"dise¤o"
4402,0,170,07/06/2012 00:00:00,"dise¤o"
4403,0,170,05/06/2012 00:00:00,"dise¤o"
4404,0,170,01/06/2012 00:00:00,"dise¤o"
4405,0,170,04/06/2012 00:00:00,"dise¤o"
4406,0,170,18/06/2012 00:00:00,"dise¤o"
4407,0,169,14/06/2012 00:00:00,"dise¤o"
4408,0,201,14/06/2012 00:00:00,"dise¤o"
4409,0,170,20/06/2012 00:00:00,"dise¤o"
4410,0,201,20/06/2012 00:00:00,"dise¤o"
4411,1448,201,22/06/2012 00:00:00,
4412,1454,204,19/06/2012 00:00:00,
4413,1454,201,19/06/2012 00:00:00,
4414,1455,201,19/06/2012 00:00:00,
4415,1456,201,19/06/2012 00:00:00,
4416,1457,201,19/06/2012 00:00:00,
4417,1458,201,19/06/2012 00:00:00,
4418,1459,201,19/06/2012 00:00:00,
4419,1451,201,19/06/2012 00:00:00,
4420,1453,201,19/06/2012 00:00:00,
4421,1452,201,19/06/2012 00:00:00,
4422,0,128,22/06/2012 00:00:00,"DISE¥O"
4423,0,184,22/06/2012 00:00:00,"DISE¥O"
4424,0,59,22/06/2012 00:00:00,"DISE¥O"
4425,0,85,22/06/2012 00:00:00,"DISE¥O"
4426,0,128,25/06/2012 00:00:00,"DISE¥O"
4427,0,170,03/07/2012 00:00:00,"DISE¥O"
4428,0,201,06/07/2012 00:00:00,"DISE¥O"
4429,0,170,10/07/2012 00:00:00,"DISE¥O"
4430,0,208,16/07/2012 00:00:00,"DISE¥O"
4431,0,208,16/07/2012 00:00:00,"DISE¥O"
4432,0,170,16/07/2012 00:00:00,"DISE¥O"
4433,0,208,01/12/1707 00:00:00,"DISE¥O"
4434,1449,103,03/07/2012 00:00:00,
4435,1481,0,19/07/2012 00:00:00,
4436,1414,170,23/07/2012 00:00:00,
4437,1414,170,27/07/2012 00:00:00,
4438,0,170,20/07/2012 00:00:00,"justino"
4439,1481,201,19/07/2012 00:00:00,
4440,1481,207,19/07/2012 00:00:00,
4441,1482,201,19/07/2012 00:00:00,
4442,1482,202,19/07/2012 00:00:00,
4443,1482,207,19/07/2012 00:00:00,
4444,1483,201,19/07/2012 00:00:00,
4445,1483,143,19/07/2012 00:00:00,
4446,1483,207,19/07/2012 00:00:00,
4447,1485,201,19/07/2012 00:00:00,
4448,1484,201,19/07/2012 00:00:00,
4449,1449,0,03/07/2012 00:00:00,
4450,1450,205,04/07/2012 00:00:00,
4451,1450,209,04/07/2012 00:00:00,
4452,1447,205,28/06/2012 00:00:00,
4453,1447,212,28/06/2012 00:00:00,
4454,1447,0,02/06/2012 00:00:00,
4455,1447,213,28/06/2012 00:00:00,
4456,1449,205,03/07/2012 00:00:00,
4457,1449,209,03/07/2012 00:00:00,
4459,0,170,01/12/1705 00:00:00,"para textiles lua"
4460,1486,0,16/08/2012 00:00:00,
4461,1486,201,16/08/2012 00:00:00,
4462,1486,170,16/08/2012 00:00:00,
4463,1495,201,21/08/2012 00:00:00,
4464,1495,201,21/08/2012 00:00:00,
4465,1495,170,21/08/2012 00:00:00,
4466,1487,201,17/08/2012 00:00:00,
4467,1487,170,17/08/2012 00:00:00,
4468,1464,128,09/08/2012 00:00:00,
4469,1464,59,09/08/2012 00:00:00,
4470,1463,128,30/08/2012 00:00:00,
4471,1463,85,30/08/2012 00:00:00,
4472,1463,0,30/07/2012 00:00:00,
4473,1463,85,30/08/2012 00:00:00,
4474,1465,128,10/08/2012 00:00:00,
4475,1465,59,10/08/2012 00:00:00,
4476,1465,184,10/08/2012 00:00:00,
4477,1480,170,28/06/2012 00:00:00,
4478,1479,170,28/06/2012 00:00:00,
4479,1478,170,28/06/2012 00:00:00,
4480,1478,201,28/06/2012 00:00:00,
4481,1477,170,28/06/2012 00:00:00,
4482,1477,201,28/06/2012 00:00:00,
4483,0,211,15/08/2012 00:00:00,
4484,0,211,29/08/2012 00:00:00,"dise¤o"
4485,0,170,29/08/2012 00:00:00,"dise¤o"
4487,0,170,15/08/2012 00:00:00,"dise¤o"
4488,0,211,15/08/2012 00:00:00,"dise¤o"
4489,0,211,01/08/2012 00:00:00,"dise¤o"
4490,0,170,01/08/2012 00:00:00,"dise¤o"
4491,0,170,23/08/2012 00:00:00,"deise¤o"
4492,0,208,18/08/2012 00:00:00,"dise¤o"
4493,0,211,18/08/2012 00:00:00,"dise¤o"
4494,1495,201,29/08/2012 00:00:00,
4495,1495,201,29/08/2012 00:00:00,
4496,1495,170,29/08/2012 00:00:00,
4497,1496,0,28/08/2012 00:00:00,
4498,1496,201,28/08/2012 00:00:00,
4499,1496,170,28/08/2012 00:00:00,
4500,1513,170,31/08/2012 00:00:00,
4501,1511,170,31/08/2012 00:00:00,
4502,1516,170,31/08/2012 00:00:00,
4503,1512,170,03/09/2012 00:00:00,
4504,1512,201,03/09/2012 00:00:00,
4505,1515,170,31/08/2012 00:00:00,
4506,1514,170,31/08/2012 00:00:00,
4507,1526,201,05/09/2012 00:00:00,
4508,1523,201,05/09/2012 00:00:00,
4509,1528,201,04/09/2012 00:00:00,
4510,1525,201,05/09/2012 00:00:00,
4511,1527,201,05/09/2012 00:00:00,
4512,1524,201,05/09/2012 00:00:00,
4513,1529,201,05/09/2012 00:00:00,
4514,1496,201,04/09/2012 00:00:00,
4515,1496,170,04/09/2012 00:00:00,
4516,1524,214,07/09/2012 00:00:00,
4517,1528,211,07/09/2012 00:00:00,
4518,1523,214,07/09/2012 00:00:00,
4519,1525,214,07/09/2012 00:00:00,
4520,1498,201,07/09/2012 00:00:00,
4521,1499,201,07/09/2012 00:00:00,
4522,1497,201,07/09/2012 00:00:00,
4523,1497,170,07/09/2012 00:00:00,
4524,1499,170,07/09/2012 00:00:00,
4525,1498,170,07/09/2012 00:00:00,
4526,1510,201,10/09/2012 00:00:00,
4527,1510,139,10/09/2012 00:00:00,
4528,1510,170,10/09/2012 00:00:00,
4529,1509,201,10/09/2012 00:00:00,
4530,1509,170,10/09/2012 00:00:00,
4531,1509,139,10/09/2012 00:00:00,
4532,1508,170,10/09/2012 00:00:00,
4533,1508,139,10/09/2012 00:00:00,
4534,1508,201,10/09/2012 00:00:00,
4535,1513,201,11/09/2012 00:00:00,
4536,1513,170,11/09/2012 00:00:00,
4537,1511,201,11/09/2012 00:00:00,
4538,1511,170,11/09/2012 00:00:00,
4539,1503,0,11/09/2012 00:00:00,
4540,1503,0,11/09/2012 00:00:00,
4541,1503,205,11/09/2012 00:00:00,
4542,1503,97,11/09/2012 00:00:00,
4543,1503,184,11/09/2012 00:00:00,
4544,1504,205,11/09/2012 00:00:00,
4545,1504,184,11/09/2012 00:00:00,
4546,1500,201,15/09/2012 00:00:00,
4547,1500,170,15/09/2012 00:00:00,
4548,1507,205,13/09/2012 00:00:00,
4549,1507,87,13/09/2012 00:00:00,
4550,1507,86,13/09/2012 00:00:00,
4551,1507,96,13/09/2012 00:00:00,
4552,1501,86,12/09/2012 00:00:00,
4553,1501,190,12/09/2012 00:00:00,
4554,1501,190,12/09/2012 00:00:00,
4555,1501,190,12/09/2012 00:00:00,
4556,1501,184,12/09/2012 00:00:00,
4557,1501,97,12/09/2012 00:00:00,
4558,1501,205,12/09/2012 00:00:00,
4559,1505,97,13/09/2012 00:00:00,
4560,1505,205,13/09/2012 00:00:00,
4561,1505,87,13/09/2012 00:00:00,
4562,1505,86,13/09/2012 00:00:00,
4563,1505,86,13/09/2012 00:00:00,
4564,1505,96,13/09/2012 00:00:00,
4565,1506,97,13/09/2012 00:00:00,
4566,1506,205,13/09/2012 00:00:00,
4567,1506,205,13/09/2012 00:00:00,
4568,1506,87,13/09/2012 00:00:00,
4569,1506,86,13/09/2012 00:00:00,
4570,1506,96,13/09/2012 00:00:00,
4571,1520,86,14/09/2012 00:00:00,
4572,1520,205,14/09/2012 00:00:00,
4573,1519,86,14/09/2012 00:00:00,
4574,1519,205,14/09/2012 00:00:00,
4575,1522,205,13/09/2012 00:00:00,
4576,1522,86,13/09/2012 00:00:00,
4577,1522,96,13/09/2012 00:00:00,
4578,1521,205,13/09/2012 00:00:00,
4579,1522,97,12/09/2012 00:00:00,
4580,1522,86,12/09/2012 00:00:00,
4581,1522,184,12/09/2012 00:00:00,
4582,1522,205,12/09/2012 00:00:00,
4583,0,193,18/09/2012 00:00:00,
4584,0,97,14/09/2012 00:00:00,"dise¤o"
4585,0,128,12/09/2012 00:00:00,"dise¤o"
4586,0,86,03/09/2012 00:00:00,"dise¤o"
4587,0,86,12/09/2012 00:00:00,"dise¤o"
4588,0,190,06/09/2012 00:00:00,"dise¤o"
4589,0,205,05/09/2012 00:00:00,"dise¤o"
4590,0,86,11/09/2012 00:00:00,"dise¤o"
4591,0,103,30/08/2012 00:00:00,"dise¤o"
4592,0,201,29/09/2012 00:00:00,"dise¤o"
4593,0,205,05/09/2012 00:00:00,"dise¤o"
4594,0,128,05/09/2012 00:00:00,"dise¤o"
4595,0,170,31/08/2012 00:00:00,"dise¤o"
4596,0,182,27/08/2012 00:00:00,"dise¤o"
4597,0,190,27/09/2012 00:00:00,"dise¤o"
4598,0,184,05/09/2012 00:00:00,"dise¤o"
4599,0,86,05/09/2012 00:00:00,"dise¤o"
4600,0,205,11/09/2012 00:00:00,"dise¤o"
4601,0,97,11/09/2012 00:00:00,"dise¤o"
4602,0,87,31/08/2012 00:00:00,"dise¤o"
4603,0,86,31/08/2012 00:00:00,"dise¤o"
4604,1402,170,20/04/2012 00:00:00,
4605,1402,201,20/04/2012 00:00:00,
4606,1405,170,20/04/2012 00:00:00,
4607,1405,201,20/04/2012 00:00:00,
4608,1404,170,20/04/2012 00:00:00,
4609,1404,201,20/04/2012 00:00:00,
4610,1403,170,20/04/2012 00:00:00,
4611,1403,201,20/04/2012 00:00:00,
4612,1401,170,20/04/2012 00:00:00,
4613,1401,201,20/04/2012 00:00:00,
4614,1491,211,02/04/2012 00:00:00,
4615,1488,211,02/08/2012 00:00:00,
4616,1489,211,02/08/2012 00:00:00,
4617,1490,211,02/08/2012 00:00:00,
4618,1373,201,10/02/2012 00:00:00,
4620,1381,0,13/02/2012 00:00:00,
4621,1398,201,20/04/2012 00:00:00,
4622,1398,202,20/04/2012 00:00:00,
4623,1396,201,20/04/2012 00:00:00,
4624,1396,201,20/04/2012 00:00:00,
4625,1396,202,20/04/2012 00:00:00,
4626,1397,201,20/04/2012 00:00:00,
4627,1397,202,20/04/2012 00:00:00,
4628,1546,210,21/09/2012 00:00:00,
4629,1533,210,21/09/2012 00:00:00,
4630,1541,210,21/09/2012 00:00:00,
4631,1541,201,21/09/2012 00:00:00,
4632,1537,210,21/09/2012 00:00:00,
4633,1536,210,21/09/2012 00:00:00,
4634,1540,210,21/09/2012 00:00:00,
4635,1544,210,21/09/2012 00:00:00,
4636,1534,210,21/09/2012 00:00:00,
4637,1542,210,21/09/2012 00:00:00,
4638,1542,201,21/09/2012 00:00:00,
4639,1538,210,21/09/2012 00:00:00,
4640,1539,210,21/09/2012 00:00:00,
4641,1539,210,21/09/2012 00:00:00,
4642,1543,210,21/09/2012 00:00:00,
4643,1543,201,21/09/2012 00:00:00,
4644,1535,210,21/09/2012 00:00:00,
4645,1545,210,21/09/2012 00:00:00,
4646,1530,204,25/09/2012 00:00:00,
4647,1530,170,25/09/2012 00:00:00,
4648,1500,204,25/09/2012 00:00:00,
4649,1500,170,25/09/2012 00:00:00,
4650,1552,204,01/10/2012 00:00:00,
4651,1553,204,01/10/2012 00:00:00,
4652,1554,204,01/10/2012 00:00:00,
4653,1555,204,01/10/2012 00:00:00,
4654,1502,204,04/10/2012 00:00:00,
4655,1559,204,04/10/2012 00:00:00,
4656,0,204,10/10/2012 00:00:00,"devolucion"
4657,0,204,11/10/2012 00:00:00,"devolucion"
4658,0,4,12/09/2012 00:00:00,"devolucion"
4659,0,140,12/09/2012 00:00:00,
4660,0,140,12/09/2012 00:00:00,"devolucion"
4661,0,209,01/12/1209 00:00:00,"devolucion alsatex"
4662,1557,219,12/10/2012 00:00:00,
4663,1556,219,12/10/2012 00:00:00,
4664,0,219,17/10/2012 00:00:00,"devolucion"
4665,1558,219,18/10/2012 00:00:00,
4666,1560,204,17/10/2012 00:00:00,
4667,1562,204,17/10/2012 00:00:00,
4668,1564,204,17/10/2012 00:00:00,
4669,1563,204,17/10/2012 00:00:00,
4670,1561,204,17/10/2012 00:00:00,
4671,0,200,19/10/2012 00:00:00,
4672,0,205,23/10/2012 00:00:00,"dise¤o"
4673,0,86,23/10/2012 00:00:00,"dise¤o"
4674,0,170,23/10/2012 00:00:00,"dise¤o"
4675,0,170,19/10/2012 00:00:00,"dise¤o"
4676,0,149,05/10/2012 00:00:00,"dise¤o"
4677,0,87,20/09/2012 00:00:00,"dise¤o"
4678,1566,204,22/10/2012 00:00:00,
4679,1567,204,22/10/2012 00:00:00,
4680,1568,204,22/10/2012 00:00:00,
4681,1565,204,23/10/2012 00:00:00,
4682,1565,170,23/10/2012 00:00:00,
4683,1570,204,26/10/2012 00:00:00,
4684,1569,204,26/10/2012 00:00:00,
4685,1573,204,29/10/2012 00:00:00,
4686,1572,204,29/10/2012 00:00:00,
4687,1571,204,29/10/2012 00:00:00,
4688,1577,204,29/10/2012 00:00:00,
4689,1576,204,29/10/2012 00:00:00,
4690,1575,204,29/10/2012 00:00:00,
4691,1574,204,29/10/2012 00:00:00,
4692,0,4,12/09/2012 00:00:00,"devolucion a alsatex"
4693,0,170,12/04/2012 00:00:00,"para modas vaneto"
4694,0,170,27/03/2012 00:00:00,"para modas vaneto"
4695,1385,167,25/02/2010 00:00:00,
4696,1385,167,23/02/2012 00:00:00,
4697,1384,167,23/02/2012 00:00:00,
4698,1384,143,23/02/2012 00:00:00,
4699,1384,149,23/02/2012 00:00:00,
4700,1381,0,13/02/2012 00:00:00,
4701,0,0,19/10/2012 00:00:00,
4702,0,182,06/11/2012 00:00:00,"dise¤o mary"
4703,0,52,05/11/2012 00:00:00,"dise¤o mary"
4704,0,170,09/11/2012 00:00:00,"dise¤o mary"
4705,0,141,05/10/2012 00:00:00,
4706,0,170,19/10/2012 00:00:00,"dise¤p mary"
4707,0,149,06/11/2012 00:00:00,"dise¤o mary"
4708,0,170,09/11/2012 00:00:00,"dise¤o mary"
4709,0,52,05/11/2012 00:00:00,"dise¤o mary"
4710,0,182,06/11/2012 00:00:00,"dise¤o mary"
4711,0,170,19/10/2012 00:00:00,"dise¤o mary"
4712,1551,167,04/09/2012 00:00:00,
4713,1549,201,04/09/2012 00:00:00,
4714,1549,201,04/09/2012 00:00:00,
4715,1548,201,04/09/2012 00:00:00,
4716,1547,201,04/09/2012 00:00:00,
4717,1462,201,28/06/2012 00:00:00,
4718,1462,210,28/06/2012 00:00:00,
4719,1461,201,28/06/2012 00:00:00,
4720,1461,210,28/06/2012 00:00:00,
4721,1460,201,28/06/2012 00:00:00,
4722,1460,210,28/06/2012 00:00:00,
4723,1380,201,17/02/2012 00:00:00,
4724,1578,204,14/11/2012 00:00:00,
4725,1578,170,14/11/2012 00:00:00,
4726,0,178,21/11/2012 00:00:00,"PARA SR. CATTAN"
4727,1584,204,16/11/2012 00:00:00,
4728,1583,204,16/11/2012 00:00:00,
4729,1582,204,16/11/2012 00:00:00,
4730,1581,204,16/11/2012 00:00:00,
4731,1580,204,16/11/2012 00:00:00,
4732,1579,204,16/11/2012 00:00:00,
4733,0,96,13/11/2012 00:00:00,"dise¤o mary"
4734,0,149,15/11/2012 00:00:00,"dise¤p mary"
4735,0,170,21/11/2012 00:00:00,"PARA TEXTILES LUA"
4736,1594,204,29/11/2012 00:00:00,
4737,1595,204,29/11/2012 00:00:00,
4738,1596,204,29/11/2012 00:00:00,
4739,1591,204,29/11/2012 00:00:00,
4740,1592,204,29/11/2012 00:00:00,
4741,1593,204,29/11/2012 00:00:00,
4742,1589,142,29/11/2012 00:00:00,
4743,1589,144,29/11/2012 00:00:00,
4744,1588,219,04/12/2012 00:00:00,
4745,1588,102,04/12/2012 00:00:00,
4746,1588,0,04/12/2012 00:00:00,
4747,1588,141,04/12/2012 00:00:00,
4748,1585,184,05/12/2012 00:00:00,
4749,1587,184,28/11/2012 00:00:00,
4750,1587,170,28/11/2012 00:00:00,
4751,1586,85,28/11/2012 00:00:00,
4752,1590,148,30/11/2012 00:00:00,
4753,1590,149,30/11/2012 00:00:00,
4754,1588,219,04/12/2012 00:00:00,
4755,1588,102,04/12/2012 00:00:00,
4756,1588,146,04/12/2012 00:00:00,
4757,1588,146,04/12/2012 00:00:00,
4758,1588,147,04/12/2012 00:00:00,
4759,1600,220,29/04/2013 00:00:00,
4760,1618,220,29/04/2013 00:00:00,
4761,1626,220,29/04/2013 00:00:00,
4762,1622,228,30/04/2013 00:00:00,
4763,0,224,30/04/2013 00:00:00,"Entrada Dupli."
4764,1625,227,02/05/2013 00:00:00,
4765,1624,227,02/05/2013 00:00:00,
4766,1624,85,02/05/2013 00:00:00,
4767,1619,227,23/04/2013 00:00:00,
4768,1623,224,01/05/2013 00:00:00,
4769,1623,222,01/05/2013 00:00:00,
4770,1621,97,30/04/2013 00:00:00,
4771,1601,227,21/02/2013 00:00:00,
4772,1603,227,21/02/2013 00:00:00,
4773,1603,85,21/02/2013 00:00:00,
4774,1599,224,20/02/2013 00:00:00,
4775,1599,222,20/02/2013 00:00:00,
4776,1604,228,01/03/2013 00:00:00,
4777,1604,229,01/03/2013 00:00:00,
4778,1628,228,24/05/2013 00:00:00,
4779,1628,229,24/05/2013 00:00:00,
4780,1622,229,24/05/2013 00:00:00,
4781,1620,228,24/05/2013 00:00:00,
4782,1620,229,24/05/2013 00:00:00,
4783,0,228,11/04/2013 00:00:00,
4784,0,228,11/04/2013 00:00:00,"Dev."
4785,1605,228,08/03/2013 00:00:00,
4786,1614,228,05/04/2013 00:00:00,
4787,1614,55,05/04/2013 00:00:00,
4788,1615,228,05/04/2013 00:00:00,
4789,1615,55,05/04/2013 00:00:00,
4790,1610,228,15/03/2013 00:00:00,
4791,1610,228,15/03/2013 00:00:00,
4792,1610,77,15/03/2013 00:00:00,
4793,1610,77,15/03/2013 00:00:00,
4794,1617,128,16/04/2013 00:00:00,
4795,1617,228,16/04/2013 00:00:00,
4796,1599,222,20/02/2013 00:00:00,
4797,1602,97,26/02/2013 00:00:00,
4798,1606,219,18/02/2013 00:00:00,
4799,1606,208,18/02/2013 00:00:00,
4800,1606,191,18/06/2013 00:00:00,
4801,1607,219,15/02/2013 00:00:00,
4802,1607,208,15/02/2013 00:00:00,
4803,1608,219,14/03/2013 00:00:00,
4804,1608,127,14/03/2013 00:00:00,
4805,1608,0,16/03/2013 00:00:00,
4806,1608,219,14/03/2013 00:00:00,
4807,1408,148,21/03/2013 00:00:00,
4808,1613,226,04/04/2013 00:00:00,
4809,1613,97,04/04/2013 00:00:00,
4810,1616,226,04/04/2013 00:00:00,
4811,1616,97,04/04/2013 00:00:00,
4812,1627,97,16/05/2013 00:00:00,
4813,1611,205,28/03/2013 00:00:00,
4814,1612,205,28/03/2013 00:00:00,
4815,1598,205,22/03/2013 00:00:00,
4816,1597,210,22/03/2013 00:00:00,
4817,1597,205,22/03/2013 00:00:00,
4818,1609,148,21/03/2013 00:00:00,
4819,1628,228,27/05/2013 00:00:00,
4820,1628,228,28/05/2013 00:00:00,
4821,1630,97,28/05/2013 00:00:00,
4822,0,231,29/05/2013 00:00:00,"Correccion error"
4823,1629,232,29/05/2013 00:00:00,
4824,1629,228,28/05/2013 00:00:00,
4825,1629,231,29/05/2013 00:00:00,
4826,0,204,07/06/2013 00:00:00,"1"
4827,1641,204,14/06/2013 00:00:00,
4828,1639,204,14/06/2013 00:00:00,
4829,1632,174,18/06/2013 00:00:00,
4830,0,179,11/06/2013 00:00:00,"02"
