"IdEntregas","IdOrdenes","IdMaquileros","Fecha","Cantidad","Observaciones","FechaEntregaM","PrecioPactado","Consecutivo"
3398,2586,251,27/12/2016 00:00:00,1260,,02/01/2017 00:00:00,12.00,1
3399,2587,314,28/12/2016 00:00:00,1260,,02/01/2017 00:00:00,12.00,1
3400,2588,336,28/12/2016 00:00:00,1260,,02/01/2017 00:00:00,12.00,1
3401,2585,226,30/12/2016 00:00:00,1260,,04/01/2017 00:00:00,12.00,1
3402,2544,236,02/01/2017 00:00:00,840,,09/01/2017 00:00:00,30.00,8
3403,2544,345,30/12/1899 03:01:00,210,,01/01/2017 00:00:00,30.00,9
3404,2591,355,06/01/2017 00:00:00,1032,,11/01/2017 00:00:00,8.00,1
3405,2592,251,03/01/2017 00:00:00,1032,,09/01/2017 00:00:00,8.00,1
3406,2544,187,04/01/2017 00:00:00,203,,09/01/2017 00:00:00,30.00,10
3407,2590,345,03/01/2017 00:00:00,1032,,09/01/2017 00:00:00,8.00,1
3408,2600,236,05/01/2017 00:00:00,1080,,16/01/2017 00:00:00,19.00,1
3409,2544,355,06/01/2017 00:00:00,406,,11/01/2017 00:00:00,30.00,11
3410,2598,250,09/01/2017 00:00:00,16,,10/01/2017 00:00:00,20.00,1
3411,2597,250,09/01/2017 00:00:00,30,,10/01/2017 00:00:00,30.00,1
3412,2601,336,09/01/2017 00:00:00,1089,,17/01/2017 00:00:00,19.00,1
3413,2564,251,10/01/2017 00:00:00,270,,17/01/2017 00:00:00,28.00,7
3414,2564,345,10/01/2017 00:00:00,268,,17/01/2017 00:00:00,30.00,8
3415,2567,236,11/01/2017 00:00:00,1028,,20/01/2017 00:00:00,28.00,1
3416,2599,356,07/01/2017 00:00:00,20,,09/01/2017 00:00:00,30.00,1
3417,2594,158,12/01/2017 00:00:00,290,,20/01/2017 00:00:00,32.00,1
3418,2601,251,12/01/2017 00:00:00,102,,23/01/2017 00:00:00,18.00,2
3419,2601,111,12/01/2017 00:00:00,51,"tomar estas prendas de la produccion de cklass",,0.00,3
3420,2612,251,12/01/2017 00:00:00,443,,23/01/2017 00:00:00,18.00,1
3421,2612,111,12/01/2017 00:00:00,799,"tomar prendas terminadas de produccion de cklass",,0.00,2
3422,2596,158,12/01/2017 00:00:00,74,,20/01/2017 00:00:00,34.00,1
3423,2595,158,12/01/2017 00:00:00,33,,20/01/2017 00:00:00,19.00,1
3424,2593,158,12/01/2017 00:00:00,105,,20/01/2017 00:00:00,16.00,1
3425,2622,226,13/01/2017 00:00:00,1020,,23/01/2017 00:00:00,5.00,1
3426,2606,355,13/01/2017 00:00:00,1260,,23/01/2017 00:00:00,11.00,1
3427,2605,336,,1260,,23/01/2017 00:00:00,11.00,1
3428,2623,336,14/01/2017 00:00:00,524,,23/01/2017 00:00:00,12.00,1
3429,2593,158,16/01/2017 00:00:00,72,,20/01/2017 00:00:00,16.00,2
3430,2607,251,17/01/2017 00:00:00,1260,,27/01/2017 00:00:00,11.00,1
3431,2593,158,18/01/2017 00:00:00,207,,,16.00,3
3432,2594,158,18/01/2017 00:00:00,50,,,32.00,2
3433,2600,236,18/01/2017 00:00:00,270,,26/01/2017 00:00:00,19.00,2
3434,2611,236,18/01/2017 00:00:00,1350,,26/01/2017 00:00:00,19.00,1
3435,2611,,,0,,,0.00,2
3436,2609,345,19/01/2017 00:00:00,1260,,31/01/2017 00:00:00,11.00,1
3437,2610,355,20/01/2017 00:00:00,1260,,30/01/2017 00:00:00,11.00,1
3438,2608,355,20/01/2017 00:00:00,630,,30/01/2017 00:00:00,11.00,1
3439,2622,158,23/01/2017 00:00:00,747,,27/01/2017 00:00:00,21.00,2
3440,2608,226,23/01/2017 00:00:00,630,,30/01/2017 00:00:00,11.50,2
3441,2617,251,26/01/2017 00:00:00,1242,,03/02/2017 00:00:00,6.50,1
3442,2631,236,27/01/2017 00:00:00,612,,03/02/2017 00:00:00,19.00,1
3443,2632,236,27/01/2017 00:00:00,612,,03/02/2017 00:00:00,19.00,1
3444,2619,226,,1236,,08/02/2017 00:00:00,6.50,1
3445,2621,251,27/01/2017 00:00:00,618,"HUESO BOLITAS",03/02/2017 00:00:00,16.00,1
3446,2633,236,24/01/2017 00:00:00,640,,,28.00,1
3447,2631,345,30/01/2017 00:00:00,1044,,07/02/2017 00:00:00,18.00,2
3448,2620,355,30/01/2017 00:00:00,1236,,06/02/2017 00:00:00,9.00,1
3449,2631,187,31/01/2017 00:00:00,1044,,09/02/2017 00:00:00,18.00,3
3450,2622,158,31/01/2017 00:00:00,278,,06/02/2017 00:00:00,21.00,3
3451,2634,158,31/01/2017 00:00:00,252,,06/02/2017 00:00:00,21.00,1
3452,2634,158,31/01/2017 00:00:00,252,,06/02/2017 00:00:00,5.00,2
3453,2633,236,02/02/2017 00:00:00,944,,09/02/2017 00:00:00,28.00,2
3454,2616,251,02/02/2017 00:00:00,1242,,09/02/2017 00:00:00,6.50,1
3455,2621,251,02/02/2017 00:00:00,612,"MILITAR",09/02/2017 00:00:00,16.00,2
3456,2633,187,03/02/2017 00:00:00,333,,09/02/2017 00:00:00,28.00,3
3457,2635,325,03/02/2017 00:00:00,393,,09/02/2017 00:00:00,28.00,1
3458,2618,355,06/02/2017 00:00:00,1242,,09/02/2017 00:00:00,6.50,1
3459,2636,345,07/02/2017 00:00:00,1160,,16/02/2017 00:00:00,11.50,1
3460,2637,345,07/02/2017 00:00:00,1160,,21/02/2017 00:00:00,11.50,1
3461,2651,236,09/02/2017 00:00:00,1176,,15/02/2017 00:00:00,28.00,1
3462,2632,236,09/02/2017 00:00:00,432,,22/02/2017 00:00:00,18.00,2
3463,2615,301,08/02/2017 00:00:00,1242,"Quedamos a  $7.50",12/02/2017 00:00:00,6.50,1
3464,2638,158,10/02/2017 00:00:00,1160,,17/02/2017 00:00:00,11.00,1
3465,2640,251,10/02/2017 00:00:00,1160,,17/02/2017 00:00:00,11.50,1
3466,2641,325,09/02/2017 00:00:00,1160,,16/02/2017 00:00:00,11.00,1
3467,2654,226,13/02/2017 00:00:00,32,,17/02/2017 00:00:00,32.00,1
3468,2655,226,13/02/2017 00:00:00,24,,17/02/2017 00:00:00,19.00,1
3469,2632,355,14/02/2017 00:00:00,504,,21/02/2017 00:00:00,18.00,3
3470,2626,355,14/02/2017 00:00:00,1250,"1 ES MARINO Y 2 ES BLANCO",20/02/2017 00:00:00,6.50,1
3471,2652,226,15/02/2017 00:00:00,409,,20/02/2017 00:00:00,16.00,1
3472,2628,251,15/02/2017 00:00:00,1236,,22/02/2017 00:00:00,7.00,1
3473,2632,236,17/02/2017 00:00:00,936,,28/02/2017 00:00:00,18.00,4
3474,2639,345,17/02/2017 00:00:00,1160,,03/03/2017 00:00:00,11.50,1
3475,2629,345,17/02/2017 00:00:00,618,,23/02/2017 00:00:00,7.50,1
3476,2650,345,17/02/2017 00:00:00,1160,,01/03/2017 00:00:00,11.50,1
3477,2625,251,21/02/2017 00:00:00,1236,,24/02/2017 00:00:00,8.00,1
3478,2649,325,20/02/2017 00:00:00,1050,,03/03/2017 00:00:00,11.00,1
3479,2624,325,20/02/2017 00:00:00,1236,"sr     lucia miguel    autoriza faltante de frente en color marino   jaspeado",23/02/2017 00:00:00,6.50,1
3480,2653,158,21/02/2017 00:00:00,176,,23/02/2017 00:00:00,32.00,1
3481,2648,158,21/02/2017 00:00:00,1160,,03/03/2017 00:00:00,11.00,1
3482,2627,158,21/02/2017 00:00:00,1236,,27/02/2017 00:00:00,7.50,1
3483,2629,345,21/02/2017 00:00:00,618,,23/02/2017 00:00:00,7.50,2
3484,2630,251,23/02/2017 00:00:00,618,,27/02/2017 00:00:00,6.50,1
3485,2659,251,23/02/2017 00:00:00,1032,,01/03/2017 00:00:00,7.00,1
3486,2630,226,24/02/2017 00:00:00,618,,01/03/2017 00:00:00,6.50,2
3487,2642,236,01/03/2017 00:00:00,1209,,09/03/2017 00:00:00,23.00,1
3488,2643,236,01/03/2017 00:00:00,1239,"1er corte    viena             2o corte    viena      3er corte  terranova",09/03/2017 00:00:00,23.00,1
3489,2677,158,23/02/2017 00:00:00,188,,03/03/2017 00:00:00,32.00,1
3490,2665,226,02/03/2017 00:00:00,828,,09/03/2017 00:00:00,15.00,1
3491,2645,345,02/03/2017 00:00:00,1160,,17/03/2017 00:00:00,11.50,1
3492,2662,345,02/03/2017 00:00:00,828,,10/03/2017 00:00:00,12.00,1
3493,2647,325,03/03/2017 00:00:00,1160,,10/03/2017 00:00:00,11.00,1
3494,2660,251,03/03/2017 00:00:00,1032,,10/03/2017 00:00:00,7.00,1
3495,2679,158,07/03/2017 00:00:00,250,,14/03/2017 00:00:00,32.00,1
3496,2678,158,07/03/2017 00:00:00,16,,14/03/2017 00:00:00,19.00,1
3497,2646,158,07/03/2017 00:00:00,1160,,17/03/2017 00:00:00,12.00,1
3498,2664,236,07/03/2017 00:00:00,828,,14/03/2017 00:00:00,12.00,1
3499,2663,236,07/03/2017 00:00:00,824,,14/03/2017 00:00:00,17.00,1
3500,2670,345,09/03/2017 00:00:00,1248,"EL MARINO ESTA EN DOS TONOS SE LE PIDIO A JULIO QUE LOS ENTREGUE POR SEPARADO",,11.00,1
3501,2661,251,10/03/2017 00:00:00,1032,"LO PIDE A 8",17/03/2017 00:00:00,7.00,1
3502,2667,325,09/03/2017 00:00:00,416,,17/03/2017 00:00:00,4.50,1
3503,2671,251,10/03/2017 00:00:00,1184,,22/03/2017 00:00:00,11.00,1
3504,2666,226,10/03/2017 00:00:00,1236,,17/03/2017 00:00:00,4.50,1
3505,2667,325,13/03/2017 00:00:00,416,,17/03/2017 00:00:00,4.50,2
3506,2669,345,14/03/2017 00:00:00,1248,,28/03/2017 00:00:00,11.00,1
3507,2674,251,15/03/2017 00:00:00,1218,"faltan frentes  segundo corte",25/03/2017 00:00:00,8.00,1
3508,2685,251,17/03/2017 00:00:00,1080,,28/03/2017 00:00:00,20.00,1
3509,2686,345,17/03/2017 00:00:00,1024,,27/03/2017 00:00:00,19.50,1
3510,2684,158,21/03/2017 00:00:00,1088,,28/03/2017 00:00:00,20.00,1
3511,2668,251,21/03/2017 00:00:00,1260,,28/03/2017 00:00:00,5.50,1
3512,2673,251,21/03/2017 00:00:00,992,,28/03/2017 00:00:00,8.00,1
3513,2656,229,22/03/2017 00:00:00,533,,24/03/2017 00:00:00,12.00,1
3514,2658,229,22/03/2017 00:00:00,154,,24/03/2017 00:00:00,12.00,1
3515,2657,229,22/03/2017 00:00:00,98,,24/03/2017 00:00:00,14.00,1
3516,2667,226,22/03/2017 00:00:00,416,,28/03/2017 00:00:00,4.50,3
3517,2687,358,27/03/2017 00:00:00,330,"ES COLOR NEGRO",31/03/2017 00:00:00,19.00,1
3518,2687,359,27/03/2017 00:00:00,330,"nota   se entrega corte uno  29 pzas x  paquete corte segundo 26 por paquete entregar  por separado",31/03/2017 00:00:00,19.00,2
3519,2687,226,27/03/2017 00:00:00,416,"nota    se entrega dos cortes      uno de 84 pzas x paquete el segundo 20 pzas  x   paquete  favor entregar por separado",31/03/2017 00:00:00,20.00,3
3520,2672,251,29/03/2017 00:00:00,840,,04/04/2017 00:00:00,8.00,1
3521,2673,251,29/03/2017 00:00:00,496,,04/04/2017 00:00:00,8.00,2
3522,2694,358,23/03/2017 00:00:00,16,,,0.00,1
3523,2683,251,31/03/2017 00:00:00,1266,,14/04/2017 00:00:00,10.50,1
3524,2681,158,31/03/2017 00:00:00,1266,,14/04/2017 00:00:00,12.00,1
3525,2682,325,20/04/2017 00:00:00,1128,"OJO CHECAR VAN CORTE 1   CORTE   2 CORTE 3    NO REBOLVER",,10.50,1
3526,2701,251,12/04/2017 00:00:00,900,,25/04/2017 00:00:00,12.00,1
3527,2663,359,12/04/2017 00:00:00,208,,19/04/2017 00:00:00,12.00,2
3528,2662,226,17/04/2017 00:00:00,208,,20/04/2017 00:00:00,12.00,2
3529,2702,229,19/04/2017 00:00:00,150,,21/04/2017 00:00:00,10.00,1
3530,2703,229,19/04/2017 00:00:00,40,,21/04/2017 00:00:00,14.00,1
3531,2664,359,19/04/2017 00:00:00,210,,24/04/2017 00:00:00,11.00,2
3532,2700,334,19/04/2017 00:00:00,924,"    nota    entregar   por   bloque  1er , ,corte   636  pzas   2o ,150    pzas   3o ,  138  pzas    cambio  de  tono   cardigan  es   un  solo  tono no tiene problema",27/04/2017 00:00:00,20.00,1
3533,2699,301,20/04/2017 00:00:00,924,"OJO ENTREGAR   POR  BLOKE    O PEDIDO",03/05/2017 00:00:00,20.00,1
3534,2701,334,12/04/2017 00:00:00,924,,27/04/2017 00:00:00,12.00,2
3535,2690,359,21/04/2017 00:00:00,1232,"Porfavor entregar en almacen cada corte por tono",28/04/2017 00:00:00,11.00,1
