"IdIPT_Movs","Fecha","Referencia","IdIPT_TipoMov","EnSa","IdMaquileros","ObsMovs","IdIPT_Almacenes","IdUsuarios","TieneModelos","IdRecibos"
2435,19/06/2021 00:00:00,,2,1,428,,1,71,1,9450
2436,19/06/2021 00:00:00,,2,1,428,,2,71,1,9451
2437,17/06/2021 00:00:00,,2,1,16,,1,71,1,9454
2438,19/06/2021 00:00:00,,2,1,16,,1,71,1,0
2439,19/06/2021 00:00:00,,2,1,16,,2,71,1,0
2440,15/06/2021 00:00:00,,2,1,16,,1,71,1,9457
2441,15/06/2021 00:00:00,,2,1,16,,2,71,1,9458
2442,18/06/2021 00:00:00,,2,1,16,,1,71,1,9460
2443,18/06/2021 00:00:00,,2,1,16,,2,71,1,9461
2444,18/06/2021 00:00:00,,2,1,251,,1,71,1,9463
2445,18/06/2021 00:00:00,,2,1,251,,2,71,1,9464
2446,21/06/2021 00:00:00,,2,1,404,,1,71,1,9465
2447,21/06/2021 00:00:00,,2,1,404,,2,71,1,9466
2448,17/06/2021 00:00:00,,2,1,251,,1,71,1,9467
2449,17/06/2021 00:00:00,,2,1,251,,2,71,1,9468
2450,21/06/2021 00:00:00,,2,1,426,,1,71,1,9470
2451,21/06/2021 00:00:00,,2,1,426,,2,71,1,9471
2452,22/06/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2453,22/06/2021 00:00:00,,2,1,251,,1,71,1,9472
2454,22/06/2021 00:00:00,,2,1,16,,1,71,1,9475
2455,22/06/2021 00:00:00,,2,1,16,,2,71,1,9476
2456,23/06/2021 00:00:00,"Segundas (2457)",9,2,0,,1,71,1,0
2457,23/06/2021 00:00:00,"Primeras (2456)",9,1,0,,2,71,1,0
2458,23/06/2021 00:00:00,"Segundas (2459)",9,2,0,,1,71,1,0
2459,23/06/2021 00:00:00,"Primeras (2458)",9,1,0,,2,71,1,0
2460,23/06/2021 00:00:00,"Segundas (2461)",9,2,0,,1,71,1,0
2461,23/06/2021 00:00:00,"Primeras (2460)",9,1,0,,2,71,1,0
2462,23/06/2021 00:00:00,"Segundas (2463)",9,2,0,,1,71,1,0
2463,23/06/2021 00:00:00,"Primeras (2462)",9,1,0,,2,71,1,0
2464,23/06/2021 00:00:00,,15,2,0,,1,71,1,0
2465,23/06/2021 00:00:00,"Segundas (2466)",9,2,0,,1,71,1,0
2466,23/06/2021 00:00:00,"Primeras (2465)",9,1,0,,2,71,1,0
2467,23/06/2021 00:00:00,"Primeras (2468)",9,2,0,,2,71,1,0
2468,23/06/2021 00:00:00,"Segundas (2467)",9,1,0,,1,71,1,0
2469,23/06/2021 00:00:00,,5,2,0,,1,71,1,0
2470,23/06/2021 00:00:00,"Segundas (2471)",9,2,0,,1,71,1,0
2471,23/06/2021 00:00:00,"Primeras (2470)",9,1,0,,2,71,1,0
2472,23/06/2021 00:00:00,,15,2,0,,1,71,1,0
2473,23/06/2021 00:00:00,,15,2,0,,1,71,1,0
2474,23/06/2021 00:00:00,"Segundas (2475)",9,2,0,,1,71,1,0
2475,23/06/2021 00:00:00,"Primeras (2474)",9,1,0,,2,71,1,0
2476,23/06/2021 00:00:00,,15,2,0,,1,71,1,0
2477,23/06/2021 00:00:00,,15,2,0,,1,71,1,0
2478,23/06/2021 00:00:00,"Segundas (2479)",9,2,0,,1,71,1,0
2479,23/06/2021 00:00:00,"Primeras (2478)",9,1,0,,2,71,1,0
2480,22/06/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2481,23/06/2021 00:00:00,"Primeras (2482)",9,2,0,,2,71,1,0
2482,23/06/2021 00:00:00,"Segundas (2481)",9,1,0,,1,71,1,0
2483,23/06/2021 00:00:00,,14,1,0,,1,71,1,0
2484,23/06/2021 00:00:00,,15,2,0,,1,71,1,0
2485,23/06/2021 00:00:00,"Segundas (2486)",9,2,0,,1,71,1,0
2486,23/06/2021 00:00:00,"Primeras (2485)",9,1,0,,2,71,1,0
2487,23/06/2021 00:00:00,,15,2,0,,1,71,1,0
2488,23/06/2021 00:00:00,,15,2,0,,2,71,1,0
2489,22/06/2021 00:00:00,,2,1,251,,1,71,1,9473
2490,22/06/2021 00:00:00,,2,1,251,,2,71,1,9474
2491,18/06/2021 00:00:00,,2,1,251,,1,71,1,9478
2492,18/06/2021 00:00:00,,2,1,251,,2,71,1,9479
2493,18/06/2021 00:00:00,,2,1,251,,1,71,1,9480
2494,23/06/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2495,23/06/2021 00:00:00,,5,2,0,,1,71,1,0
2496,24/06/2021 00:00:00,,13,2,0,"RICARDO GAZCA",1,71,1,0
2497,24/06/2021 00:00:00,,13,2,0,"RICARDO GAZCA",2,71,1,0
2498,24/06/2021 00:00:00,,2,1,251,,1,71,1,9481
2499,24/06/2021 00:00:00,,2,1,251,,2,71,1,9482
2500,24/06/2021 00:00:00,,2,1,369,,1,71,1,9484
2501,24/06/2021 00:00:00,,2,1,369,,2,71,1,9485
2502,24/06/2021 00:00:00,,2,1,16,,1,71,1,9486
2503,24/06/2021 00:00:00,,2,1,16,,1,71,1,9487
2504,24/06/2021 00:00:00,,2,1,428,,1,71,1,9489
2505,24/06/2021 00:00:00,,2,1,428,,2,71,1,9490
2506,24/06/2021 00:00:00,,2,1,428,,1,71,1,9492
2507,24/06/2021 00:00:00,,2,1,428,,1,71,1,9494
2508,24/06/2021 00:00:00,,2,1,428,,1,71,1,9495
2509,25/06/2021 00:00:00,"Segundas (2510)",9,2,0,,1,71,1,0
2510,25/06/2021 00:00:00,"Primeras (2509)",9,1,0,,2,71,1,0
2511,25/06/2021 00:00:00,,2,1,428,,1,71,1,9496
2512,24/06/2021 00:00:00,,2,1,62,,1,71,1,9498
2513,25/06/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2514,25/06/2021 00:00:00,,2,1,428,,1,71,1,9499
2515,25/06/2021 00:00:00,,13,2,0,"Juan Hernandez",1,71,1,0
2516,25/06/2021 00:00:00,,19,1,0,,1,71,1,0
2517,25/06/2021 00:00:00,,13,2,0,,1,71,1,0
2518,27/06/2021 00:00:00,,2,1,251,,1,71,1,9501
2519,27/06/2021 00:00:00,,2,1,251,,2,71,1,9502
2520,27/06/2021 00:00:00,,2,1,251,,1,71,1,9505
2521,27/06/2021 00:00:00,,2,1,428,,1,71,1,9504
2522,27/06/2021 00:00:00,,2,1,428,,2,71,1,9506
2523,28/06/2021 00:00:00,,19,1,0,,1,71,1,0
2524,26/06/2021 00:00:00,,2,1,428,,1,71,1,9508
2525,26/06/2021 00:00:00,,2,1,428,,2,71,1,9509
2526,28/06/2021 00:00:00,,18,2,0,,1,71,1,0
2527,27/06/2021 00:00:00,,2,1,428,,1,71,1,9510
2528,27/06/2021 00:00:00,,2,1,428,,2,71,1,9511
2529,28/06/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2530,25/06/2021 00:00:00,,2,1,426,,1,71,1,9513
2531,25/06/2021 00:00:00,,2,1,426,,2,71,1,9514
2532,28/06/2021 00:00:00,,15,2,0,,1,71,1,0
2533,28/06/2021 00:00:00,"Segundas (2534)",9,2,0,,1,71,1,0
2534,28/06/2021 00:00:00,"Primeras (2533)",9,1,0,,2,71,1,0
2535,28/06/2021 00:00:00,,15,2,0,,1,71,1,0
2536,28/06/2021 00:00:00,"Segundas (2537)",9,2,0,,1,71,1,0
2537,28/06/2021 00:00:00,"Primeras (2536)",9,1,0,,2,71,1,0
2538,28/06/2021 00:00:00,,2,1,428,,1,71,1,9516
2539,28/06/2021 00:00:00,,2,1,428,,2,71,1,9517
2540,28/06/2021 00:00:00,,2,1,430,,1,71,1,9519
2541,28/06/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2542,29/06/2021 00:00:00,,15,2,0,,1,71,1,0
2543,29/06/2021 00:00:00,"Segundas (2544)",9,2,0,,1,71,1,0
2544,29/06/2021 00:00:00,"Primeras (2543)",9,1,0,,2,71,1,0
2545,29/06/2021 00:00:00,,15,2,0,,1,71,1,0
2546,29/06/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2547,29/06/2021 00:00:00,,2,1,428,,1,71,1,9520
2548,29/06/2021 00:00:00,,2,1,428,,2,71,1,9521
2549,26/06/2021 00:00:00,,2,1,236,,1,71,1,9522
2550,26/06/2021 00:00:00,,2,1,236,,2,71,1,9523
2551,29/06/2021 00:00:00,,2,1,251,,1,71,1,9524
2552,29/06/2021 00:00:00,,2,1,251,,2,71,1,9525
2553,26/06/2021 00:00:00,,2,1,62,,1,71,1,9526
2554,30/06/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2555,30/06/2021 00:00:00,,2,1,226,,1,71,1,9527
2556,30/06/2021 00:00:00,,2,1,251,,1,71,1,9529
2557,30/06/2021 00:00:00,,2,1,428,,1,71,1,9530
2558,30/06/2021 00:00:00,,2,1,431,,1,71,1,9531
2559,30/06/2021 00:00:00,,2,1,431,,1,71,1,9532
2560,30/06/2021 00:00:00,,2,1,16,,1,71,1,9533
2561,30/06/2021 00:00:00,,2,1,16,,2,71,1,9534
2562,01/07/2021 00:00:00,,15,2,0,,1,71,1,0
2563,01/07/2021 00:00:00,"Segundas (2564)",9,2,0,,1,71,1,0
2564,01/07/2021 00:00:00,"Primeras (2563)",9,1,0,,2,71,1,0
2565,01/07/2021 00:00:00,,14,1,0,,1,71,1,0
2566,30/06/2021 00:00:00,,2,1,251,,1,71,1,9536
2567,30/06/2021 00:00:00,,2,1,251,,2,71,1,9537
2568,01/07/2021 00:00:00,,15,2,0,,1,71,1,0
2569,01/07/2021 00:00:00,"Segundas (2570)",9,2,0,,1,71,1,0
2570,01/07/2021 00:00:00,"Primeras (2569)",9,1,0,,2,71,1,0
2571,01/07/2021 00:00:00,,15,2,0,,1,71,1,0
2572,01/07/2021 00:00:00,"Segundas (2573)",9,2,0,,1,71,1,0
2573,01/07/2021 00:00:00,"Primeras (2572)",9,1,0,,2,71,1,0
2574,01/07/2021 00:00:00,,15,2,0,,1,71,1,0
2575,01/07/2021 00:00:00,"Segundas (2576)",9,2,0,,1,71,1,0
2576,01/07/2021 00:00:00,"Primeras (2575)",9,1,0,,2,71,1,0
2577,07/01/2021 00:00:00,,2,1,236,,1,71,1,9539
2578,07/01/2021 00:00:00,,2,1,236,,2,71,1,9540
2579,01/07/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2580,07/02/2021 00:00:00,,2,1,428,,1,71,1,9541
2581,07/02/2021 00:00:00,,2,1,428,,1,71,1,9545
2582,07/04/2021 00:00:00,,2,1,251,,1,71,1,9547
2583,07/04/2021 00:00:00,,2,1,251,,2,71,1,9548
2584,07/02/2021 00:00:00,,2,1,428,,1,71,1,9545
2585,07/02/2021 00:00:00,,2,1,428,,2,71,1,9546
2586,07/04/2021 00:00:00,,2,1,428,,1,71,1,9549
2587,07/04/2021 00:00:00,,2,1,251,,1,71,1,9550
2588,07/04/2021 00:00:00,,2,1,251,,2,71,1,9551
2589,05/07/2021 00:00:00,,15,2,0,,1,71,1,0
2590,05/07/2021 00:00:00,"Segundas (2591)",9,2,0,,1,71,1,0
2591,05/07/2021 00:00:00,"Primeras (2590)",9,1,0,,2,71,1,0
2592,07/03/2021 00:00:00,,2,1,236,,1,71,1,9552
2593,05/07/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2594,07/05/2021 00:00:00,,2,1,226,,1,71,1,9553
2595,07/02/2021 00:00:00,,2,1,16,,1,71,1,9554
2596,07/02/2021 00:00:00,,2,1,16,,2,71,1,9555
2597,07/02/2021 00:00:00,,2,1,16,,1,71,1,9557
2598,07/02/2021 00:00:00,,2,1,16,,2,71,1,9558
2599,06/07/2021 00:00:00,,11,2,0,,1,71,1,0
2600,06/07/2021 00:00:00,,11,2,0,,1,71,1,0
2601,29/06/2021 00:00:00,,2,1,404,,1,71,1,9538
2602,06/07/2021 00:00:00,,2,1,404,,1,71,1,0
2603,07/01/2021 00:00:00,,2,1,428,,1,71,1,9543
2604,07/01/2021 00:00:00,,2,1,428,,2,71,1,9544
2605,07/01/2021 00:00:00,,2,1,428,,1,71,1,9560
2606,07/01/2021 00:00:00,,2,1,428,,2,71,1,9561
2607,06/07/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2608,07/06/2021 00:00:00,,2,1,187,,1,71,1,9562
2609,07/06/2021 00:00:00,,2,1,187,,2,71,1,9563
2610,07/07/2021 00:00:00,,15,2,0,,1,71,1,0
2611,07/07/2021 00:00:00,"Segundas (2612)",9,2,0,,1,71,1,0
2612,07/07/2021 00:00:00,"Primeras (2611)",9,1,0,,2,71,1,0
2613,07/07/2021 00:00:00,,15,2,0,,1,71,1,0
2614,07/07/2021 00:00:00,,14,1,0,,1,71,1,0
2615,07/07/2021 00:00:00,,14,1,0,,2,71,1,0
2616,07/07/2021 00:00:00,,15,2,0,,1,71,1,0
2617,07/07/2021 00:00:00,"Segundas (2618)",9,2,0,,1,71,1,0
2618,07/07/2021 00:00:00,"Primeras (2617)",9,1,0,,2,71,1,0
2619,07/07/2021 00:00:00,"Segundas (2620)",9,2,0,,1,71,1,0
2620,07/07/2021 00:00:00,"Primeras (2619)",9,1,0,,2,71,1,0
2621,07/07/2021 00:00:00,"Segundas (2622)",9,2,0,,1,71,1,0
2622,07/07/2021 00:00:00,"Primeras (2621)",9,1,0,,2,71,1,0
2623,07/07/2021 00:00:00,,14,1,0,,2,71,1,0
2625,07/07/2021 00:00:00,,11,2,0,,2,71,1,0
2626,06/07/2021 00:00:00,,5,2,0,"Aeropostale Coppel",1,71,1,0
2628,07/07/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2629,07/07/2021 00:00:00,,14,1,0,,1,71,1,0
2630,07/07/2021 00:00:00,"Segundas (2631)",9,2,0,,1,71,1,0
2631,07/07/2021 00:00:00,"Primeras (2630)",9,1,0,,2,71,1,0
2632,06/07/2021 00:00:00,,5,2,0,"Soriana",1,71,1,0
2633,07/07/2021 00:00:00,,2,1,431,,1,71,1,9564
2634,04/07/2021 00:00:00,,2,1,431,,2,71,1,9565
2635,07/08/2021 00:00:00,,2,1,226,,1,71,1,9566
2636,07/08/2021 00:00:00,,2,1,62,,1,71,1,9568
2637,07/07/2021 00:00:00,,2,1,16,,1,71,1,9570
2638,07/07/2021 00:00:00,,2,1,16,,2,71,1,9571
2639,07/08/2021 00:00:00,,2,1,158,,1,71,1,9573
2640,08/07/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2641,07/09/2021 00:00:00,,2,1,421,,1,71,1,9575
2642,07/09/2021 00:00:00,,2,1,421,,1,71,1,9576
2643,07/09/2021 00:00:00,,2,1,421,,2,71,1,9577
2644,09/07/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2645,07/11/2021 00:00:00,,2,1,251,,1,71,1,9578
2646,07/11/2021 00:00:00,,2,1,251,,2,71,1,9579
2647,07/11/2021 00:00:00,,2,1,251,,1,71,1,9580
2648,07/11/2021 00:00:00,,2,1,251,,1,71,1,9581
2649,07/11/2021 00:00:00,,2,1,251,,2,71,1,9582
2650,07/11/2021 00:00:00,,2,1,251,,1,71,1,9584
2651,07/11/2021 00:00:00,,2,1,404,,1,71,1,9586
2652,07/11/2021 00:00:00,,2,1,404,,2,71,1,9587
2653,07/11/2021 00:00:00,,2,1,187,,1,71,1,9588
2654,07/12/2021 00:00:00,,2,1,236,,1,71,1,9589
2655,07/12/2021 00:00:00,,2,1,236,,2,71,1,9590
2656,07/12/2021 00:00:00,,2,1,431,,1,71,1,9591
2657,07/12/2021 00:00:00,,2,1,251,,1,71,1,9592
2658,07/12/2021 00:00:00,,2,1,251,,2,71,1,9593
2659,13/07/2021 00:00:00,"Primeras (2660)",9,2,0,,2,71,1,0
2660,13/07/2021 00:00:00,"Segundas (2659)",9,1,0,,1,71,1,0
2661,14/07/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2662,14/07/2021 00:00:00,,2,1,16,,1,71,1,9594
2663,14/07/2021 00:00:00,,2,1,16,,2,71,1,9595
2664,15/07/2021 00:00:00,,2,1,404,,1,71,1,9597
2665,15/07/2021 00:00:00,,2,1,404,,2,71,1,9598
2666,15/07/2021 00:00:00,,2,1,62,,1,71,1,9599
2667,15/07/2021 00:00:00,,2,1,187,,1,71,1,9600
2668,15/07/2021 00:00:00,,2,1,187,,2,71,1,9601
2669,16/07/2021 00:00:00,,2,1,236,,1,71,1,9603
2670,16/07/2021 00:00:00,,2,1,236,,2,71,1,9604
2671,19/07/2021 00:00:00,,15,2,0,,1,71,1,0
2672,19/07/2021 00:00:00,,2,1,158,,1,71,1,9606
2673,19/07/2021 00:00:00,,2,1,158,,1,71,1,0
2674,19/07/2021 00:00:00,,5,2,0,,1,71,1,0
2675,20/07/2021 00:00:00,,7,2,0,,1,71,1,0
2676,19/07/2021 00:00:00,,7,2,0,,1,71,1,0
2677,19/07/2021 00:00:00,,5,2,0,,1,71,1,0
2678,19/07/2021 00:00:00,,5,2,0,,1,71,1,0
2679,19/07/2021 00:00:00,,5,2,0,,1,71,1,0
2680,19/07/2021 00:00:00,,7,2,0,,1,71,1,0
2681,16/07/2021 00:00:00,,2,1,431,,1,71,1,9608
2682,16/07/2021 00:00:00,,2,1,431,,1,71,1,9609
2683,20/07/2021 00:00:00,,2,1,236,,1,71,1,9610
2684,20/07/2021 00:00:00,,2,1,251,,1,71,1,9611
2685,20/07/2021 00:00:00,,2,1,251,,2,71,1,9612
2686,20/07/2021 00:00:00,,2,1,251,,1,71,1,9613
2687,20/07/2021 00:00:00,,2,1,251,,2,71,1,9614
2688,20/07/2021 00:00:00,,2,1,251,,1,71,1,9615
2689,19/07/2021 00:00:00,,2,1,16,,1,71,1,9616
2690,19/07/2021 00:00:00,,2,1,16,,2,71,1,9617
2691,19/07/2021 00:00:00,,2,1,16,,1,71,1,9619
2692,19/07/2021 00:00:00,,2,1,16,,2,71,1,9620
2693,19/07/2021 00:00:00,,2,1,158,,1,71,1,9606
2694,22/07/2021 00:00:00,,15,2,0,,1,71,1,0
2695,22/07/2021 00:00:00,"Segundas (2696)",9,2,0,,1,71,1,0
2696,22/07/2021 00:00:00,"Primeras (2695)",9,1,0,,2,71,1,0
2697,21/07/2021 00:00:00,,2,1,431,,1,71,1,9623
2698,21/07/2021 00:00:00,,2,1,431,,2,71,1,9624
2699,21/07/2021 00:00:00,,2,1,431,,1,71,1,9626
2700,21/07/2021 00:00:00,,2,1,431,,2,71,1,9627
2701,21/07/2021 00:00:00,,2,1,431,,1,71,1,9628
2702,23/07/2021 00:00:00,,2,1,421,,1,71,1,9629
2703,23/07/2021 00:00:00,,2,1,421,,2,71,1,9630
2704,25/07/2021 00:00:00,,2,1,251,,1,71,1,9631
2705,25/07/2021 00:00:00,,2,1,251,,2,71,1,9632
2706,25/07/2021 00:00:00,,2,1,251,,1,71,1,9634
2707,25/07/2021 00:00:00,,2,1,251,,2,71,1,9635
2708,25/07/2021 00:00:00,,2,1,251,,1,71,1,9637
2709,25/07/2021 00:00:00,,2,1,251,,1,71,1,9638
2710,25/07/2021 00:00:00,,2,1,251,,1,71,1,9639
2711,23/07/2021 00:00:00,,2,1,187,,1,71,1,9641
2712,24/07/2021 00:00:00,,2,1,62,,1,71,1,9642
2713,24/07/2021 00:00:00,,2,1,62,,2,71,1,9643
2714,25/07/2021 00:00:00,,2,1,251,,1,71,1,9645
2715,25/07/2021 00:00:00,,2,1,251,,2,71,1,9646
2716,23/07/2021 00:00:00,,2,1,16,,1,71,1,9647
2717,23/07/2021 00:00:00,,2,1,16,,2,71,1,9648
2718,23/07/2021 00:00:00,,2,1,16,,1,71,1,9650
2719,23/07/2021 00:00:00,,2,1,16,,2,71,1,9651
2720,25/07/2021 00:00:00,,2,1,251,,1,71,1,9653
2721,26/07/2021 00:00:00,,2,1,158,,1,71,1,9654
2722,26/07/2021 00:00:00,,2,1,16,,1,71,1,9656
2723,26/07/2021 00:00:00,,2,1,16,,2,71,1,9657
2724,26/07/2021 00:00:00,,2,1,251,,1,71,1,9659
2725,26/07/2021 00:00:00,,2,1,251,,2,71,1,9660
2726,27/07/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2727,26/07/2021 00:00:00,,2,1,431,,1,71,1,9662
2728,27/07/2021 00:00:00,,2,1,226,,1,71,1,9663
2729,29/07/2021 00:00:00,,2,1,404,,1,71,1,0
2730,29/07/2021 00:00:00,,2,1,404,,2,71,1,0
2731,29/07/2021 00:00:00,,2,1,428,,1,71,1,9666
2732,29/07/2021 00:00:00,,2,1,428,,2,71,1,9667
2733,29/07/2021 00:00:00,,2,1,251,,1,71,1,9669
2734,29/07/2021 00:00:00,,2,1,251,,2,71,1,9670
2735,29/07/2021 00:00:00,,2,1,251,,1,71,1,9671
2736,29/07/2021 00:00:00,,2,1,251,,2,71,1,9672
2737,29/07/2021 00:00:00,,2,1,251,,1,71,1,9673
2738,29/07/2021 00:00:00,,2,1,251,,2,71,1,9674
2739,29/07/2021 00:00:00,,2,1,431,,1,71,1,9676
2740,29/07/2021 00:00:00,,2,1,431,,1,71,1,9677
2741,29/07/2021 00:00:00,,2,1,431,,1,71,1,9678
2742,29/07/2021 00:00:00,,2,1,431,,1,71,1,9679
2743,30/07/2021 00:00:00,,11,2,0,,1,71,1,0
2744,30/07/2021 00:00:00,,2,1,432,,1,71,1,9680
2745,30/07/2021 00:00:00,,2,1,226,,1,71,1,9681
2746,30/07/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2747,29/07/2021 00:00:00,,2,1,428,,1,71,1,9675
2749,08/01/2021 00:00:00,,2,1,251,,1,71,1,9682
2750,08/01/2021 00:00:00,,2,1,251,,2,71,1,9683
2751,30/07/2021 00:00:00,,2,1,16,,1,71,1,9685
2752,30/07/2021 00:00:00,,2,1,16,,2,71,1,9686
2753,30/07/2021 00:00:00,,2,1,16,,1,71,1,9688
2754,30/07/2021 00:00:00,,2,1,16,,2,71,1,9689
2755,08/02/2021 00:00:00,,2,1,236,,1,71,1,9690
2756,08/02/2021 00:00:00,,2,1,236,,2,71,1,9691
2757,08/02/2021 00:00:00,,2,1,428,,1,71,1,9693
2758,08/02/2021 00:00:00,,2,1,428,,2,71,1,9694
2759,08/02/2021 00:00:00,,2,1,428,,1,71,1,9696
2760,08/02/2021 00:00:00,,2,1,428,,2,71,1,9697
2761,08/03/2021 00:00:00,,2,1,251,,1,71,1,9699
2762,08/04/2021 00:00:00,,2,1,428,,1,71,1,9701
2763,03/08/2021 00:00:00,,5,2,0,"Aeropostale Sams",1,71,1,0
2764,08/04/2021 00:00:00,,2,1,421,,1,71,1,9703
2765,08/04/2021 00:00:00,,2,1,428,,1,71,1,9704
2766,08/04/2021 00:00:00,,2,1,428,,2,71,1,9705
2767,08/04/2021 00:00:00,,2,1,428,,1,71,1,9706
2768,08/04/2021 00:00:00,,2,1,428,,2,71,1,9707
2769,08/04/2021 00:00:00,,2,1,428,,1,71,1,9709
2770,08/04/2021 00:00:00,,2,1,428,,2,71,1,9710
2771,08/04/2021 00:00:00,,2,1,428,,1,71,1,9712
2772,08/05/2021 00:00:00,,2,1,325,,1,71,1,9714
2773,08/05/2021 00:00:00,,2,1,428,,1,71,1,9716
2774,08/05/2021 00:00:00,,2,1,428,,2,71,1,9717
2775,08/05/2021 00:00:00,,2,1,16,,1,71,1,9718
2776,08/05/2021 00:00:00,,2,1,16,,2,71,1,9719
2777,08/05/2021 00:00:00,,2,1,187,,1,71,1,9721
2778,08/05/2021 00:00:00,,2,1,187,,2,71,1,9722
2779,08/05/2021 00:00:00,,2,1,428,,1,71,1,9723
2780,08/05/2021 00:00:00,,2,1,428,,2,71,1,9724
2781,08/06/2021 00:00:00,,2,1,428,,1,71,1,9725
2782,08/06/2021 00:00:00,,2,1,428,,2,71,1,9726
2783,06/08/2021 00:00:00,,5,2,0,"c&A",1,71,1,0
2784,08/06/2021 00:00:00,,2,1,251,,1,71,1,9728
2785,08/06/2021 00:00:00,,2,1,251,,2,71,1,9729
2786,08/06/2021 00:00:00,,2,1,251,,1,71,1,9730
2787,08/06/2021 00:00:00,,2,1,251,,2,71,1,9731
2788,08/06/2021 00:00:00,,2,1,428,,1,71,1,9732
2789,08/09/2021 00:00:00,,2,1,428,,1,71,1,9734
2790,08/09/2021 00:00:00,,2,1,428,,2,71,1,9735
2791,08/08/2021 00:00:00,,2,1,431,,1,71,1,9736
2792,08/09/2021 00:00:00,,2,1,431,,1,71,1,9737
2793,08/09/2021 00:00:00,,2,1,431,,1,71,1,9738
2794,08/10/2021 00:00:00,,2,1,251,,1,71,1,9744
2795,08/10/2021 00:00:00,,2,1,251,,2,71,1,9745
2796,11/08/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2797,08/10/2021 00:00:00,,2,1,251,,1,71,1,9741
2798,08/10/2021 00:00:00,,2,1,251,,2,0,1,9742
2799,11/08/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2800,08/05/2021 00:00:00,,2,1,428,,2,71,1,9747
2801,08/10/2021 00:00:00,,2,1,251,,2,71,1,9748
2802,08/10/2021 00:00:00,,2,1,251,,1,71,1,9739
2803,08/12/2021 00:00:00,,2,1,428,,1,71,1,9749
2804,08/12/2021 00:00:00,,2,1,428,,2,71,1,9750
2805,08/12/2021 00:00:00,,2,1,428,,1,71,1,9751
2806,08/12/2021 00:00:00,,2,1,428,,2,71,1,9752
2807,08/12/2021 00:00:00,,2,1,404,,1,71,1,9753
2808,08/12/2021 00:00:00,,2,1,428,,1,71,1,9755
2809,08/12/2021 00:00:00,,2,1,428,,2,71,1,9756
2810,08/12/2021 00:00:00,,2,1,16,,1,71,1,9757
2811,08/12/2021 00:00:00,,2,1,16,,2,71,1,9758
2812,08/07/2021 00:00:00,,2,1,431,,1,71,1,9760
2813,12/08/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2815,13/08/2021 00:00:00,,13,2,0,,1,71,1,0
2816,13/08/2021 00:00:00,,2,1,428,,1,71,1,9761
2817,13/08/2021 00:00:00,,2,1,428,,2,71,1,9762
2818,15/08/2021 00:00:00,,2,1,251,,1,71,1,9764
2819,14/08/2021 00:00:00,,2,1,431,,1,71,1,9765
2820,14/08/2021 00:00:00,,2,1,431,,2,71,1,9766
2821,14/08/2021 00:00:00,,2,1,431,,1,71,1,9767
2822,14/08/2021 00:00:00,,2,1,431,,1,71,1,9768
2823,16/08/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2824,16/08/2021 00:00:00,,2,1,428,,1,71,1,9769
2825,16/08/2021 00:00:00,,2,1,428,,2,71,1,9770
2826,16/08/2021 00:00:00,,2,1,251,,1,71,1,9771
2827,16/08/2021 00:00:00,,2,1,251,,1,71,1,9772
2828,16/08/2021 00:00:00,,2,1,251,,2,71,1,9773
2829,16/08/2021 00:00:00,,2,1,251,,1,71,1,9775
2830,16/08/2021 00:00:00,,2,1,251,,2,71,1,9776
2831,16/08/2021 00:00:00,,2,1,431,,1,71,1,9778
2832,16/08/2021 00:00:00,,2,1,431,,2,71,1,9779
2833,17/08/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
2834,17/08/2021 00:00:00,,11,2,0,,1,71,1,0
2835,16/08/2021 00:00:00,,2,1,431,,1,71,1,9780
2836,17/08/2021 00:00:00,,2,1,251,,1,71,1,9781
2837,17/08/2021 00:00:00,,2,1,251,,2,71,1,9782
2838,17/08/2021 00:00:00,,2,1,16,,1,71,1,9784
2839,17/08/2021 00:00:00,,2,1,16,,2,71,1,9785
2840,17/08/2021 00:00:00,,2,1,16,,1,71,1,9787
2841,17/08/2021 00:00:00,,2,1,16,,2,71,1,9788
2842,17/08/2021 00:00:00,,2,1,16,,1,71,1,9790
2843,17/08/2021 00:00:00,,2,1,16,,2,71,1,9791
2844,18/08/2021 00:00:00,,5,2,0,"C&A",1,71,1,0
