"IdCC_AuditoriasDet","IdCC_Auditorias","IdCC_Catalogo","NumFallas"
7949,246,6,0
7951,246,11,0
7952,246,12,0
7954,246,15,0
7955,246,16,0
7956,246,17,0
7957,246,18,0
7958,246,19,0
7959,246,20,0
7960,246,21,0
7961,246,22,0
7962,246,24,0
7963,246,25,0
7964,246,26,0
7965,246,27,0
7966,246,29,0
7967,246,30,0
7968,246,31,0
7969,246,32,0
7970,246,33,0
7971,246,34,2
7972,246,35,0
7973,246,36,0
7974,246,37,0
7975,246,39,0
7976,246,40,0
7977,247,1,0
7978,247,2,0
7979,247,3,0
7980,247,4,0
7981,247,5,0
7982,247,6,0
7983,247,8,0
7984,247,11,0
7985,247,12,0
7986,247,14,0
7987,247,15,0
7988,247,16,0
7989,247,17,0
7990,247,18,0
7991,247,19,0
7992,247,20,0
7993,247,21,0
7994,247,22,0
7995,247,24,0
7996,247,25,0
7997,247,26,0
7998,247,27,0
7999,247,29,0
8000,247,30,0
8001,247,31,0
8002,247,32,0
8003,247,33,0
8004,247,34,3
8005,247,35,0
8006,247,36,0
8007,247,37,0
8008,247,39,0
8009,247,40,0
8010,248,1,0
8011,248,2,0
8012,248,3,0
8013,248,4,0
8014,248,5,0
8015,248,6,0
8017,248,11,0
8018,248,12,0
8019,248,14,0
8020,248,15,0
8021,248,16,0
8023,248,18,0
8024,248,19,0
8025,248,20,0
8026,248,21,0
8027,248,22,0
8028,248,24,0
8029,248,25,0
8030,248,26,0
8031,248,27,0
8032,248,29,0
8033,248,30,0
8034,248,31,0
8035,248,32,0
8036,248,33,0
8037,248,34,2
8038,248,35,0
8039,248,36,0
8040,248,37,0
8041,248,39,0
8042,248,40,0
8043,249,1,0
8044,249,2,0
8045,249,3,0
8046,249,4,0
8047,249,5,0
8048,249,6,0
8050,249,11,0
8051,249,12,0
8053,249,15,0
8054,249,16,0
8055,249,17,0
8056,249,18,0
8057,249,19,0
8058,249,20,0
8059,249,21,0
8060,249,22,0
8061,249,24,0
8062,249,25,0
8063,249,26,0
8064,249,27,0
8065,249,29,0
8066,249,30,0
8067,249,31,0
8068,249,32,0
8069,249,33,0
8070,249,34,0
8071,249,35,0
8072,249,36,0
8073,249,37,0
8074,249,39,0
8075,249,40,0
8076,250,1,0
8077,250,2,0
8078,250,3,0
8079,250,4,0
8080,250,5,0
8081,250,6,0
8083,250,11,0
8084,250,12,0
8085,250,14,0
8086,250,15,0
8087,250,16,0
8089,250,18,0
8090,250,19,0
8091,250,20,0
8092,250,21,0
8093,250,22,0
8094,250,24,0
8095,250,25,0
8096,250,26,0
8097,250,27,0
8098,250,29,0
8099,250,30,0
8100,250,31,0
8101,250,32,1
8102,250,33,0
8103,250,34,1
8104,250,35,0
8105,250,36,0
8106,250,37,1
8107,250,39,0
8108,250,40,0
8109,251,1,0
8110,251,2,0
8111,251,3,0
8112,251,4,0
8113,251,5,0
8114,251,6,0
8115,251,8,0
8116,251,11,0
8117,251,12,0
8119,251,15,0
8120,251,16,0
8121,251,17,0
8122,251,18,0
8123,251,19,0
8125,251,21,0
8126,251,22,0
8127,251,24,0
8128,251,25,0
8129,251,26,0
8130,251,27,0
8131,251,29,0
8132,251,30,0
8133,251,31,0
8134,251,32,0
8135,251,33,0
8136,251,34,0
8137,251,35,0
8138,251,36,1
8139,251,37,0
8140,251,39,0
8141,251,40,0
8142,252,1,0
8143,252,2,0
8144,252,3,0
8145,252,4,0
8146,252,5,0
8147,252,6,0
8148,252,8,0
8149,252,11,0
8150,252,12,0
8151,252,14,0
8152,252,15,0
8153,252,16,0
8155,252,18,0
8156,252,19,0
8158,252,21,0
8159,252,22,0
8160,252,24,0
8161,252,25,0
8162,252,26,0
8163,252,27,0
8164,252,29,0
8165,252,30,0
8166,252,31,0
8167,252,32,0
8168,252,33,0
8169,252,34,0
8170,252,35,0
8171,252,36,0
8172,252,37,0
8173,252,39,0
8174,252,40,0
8175,253,1,0
8176,253,2,0
8177,253,3,0
8178,253,4,0
8179,253,5,0
8180,253,6,0
8182,253,11,0
8183,253,12,0
8184,253,14,0
8185,253,15,0
8186,253,16,0
8188,253,18,0
8189,253,19,0
8190,253,20,0
8191,253,21,0
8192,253,22,0
8193,253,24,0
8194,253,25,0
8195,253,26,0
8196,253,27,0
8197,253,29,0
8198,253,30,0
8199,253,31,0
8200,253,32,0
8201,253,33,0
8202,253,34,2
8203,253,35,0
8204,253,36,0
8205,253,37,0
8206,253,39,0
8207,253,40,3
8208,254,1,0
8209,254,2,0
8210,254,3,0
8211,254,4,0
8212,254,5,0
8213,254,6,0
8215,254,11,0
8216,254,12,0
8217,254,14,0
8218,254,15,0
8219,254,16,0
8221,254,18,0
8222,254,19,0
8223,254,20,0
8224,254,21,0
8225,254,22,0
8226,254,24,0
8227,254,25,0
8228,254,26,0
8229,254,27,0
8230,254,29,0
8231,254,30,0
8232,254,31,0
8233,254,32,0
8234,254,33,0
8235,254,34,0
8236,254,35,0
8237,254,36,0
8238,254,37,0
8239,254,39,0
8240,254,40,0
8241,255,1,0
8242,255,2,0
8243,255,3,0
8244,255,4,0
8245,255,5,0
8246,255,6,0
8248,255,11,0
8249,255,12,0
8250,255,14,0
8251,255,15,0
8252,255,16,0
8254,255,18,0
8255,255,19,0
8256,255,20,0
8257,255,21,0
8258,255,22,0
8259,255,24,0
8260,255,25,0
8261,255,26,0
8262,255,27,0
8263,255,29,0
8264,255,30,0
8265,255,31,0
8266,255,32,0
8267,255,33,0
8268,255,34,2
8269,255,35,0
8270,255,36,0
8271,255,37,0
8272,255,39,0
8273,255,40,0
8274,256,1,0
8275,256,2,0
8276,256,3,0
8277,256,4,0
8278,256,5,0
8279,256,6,0
8281,256,11,0
8282,256,12,0
8283,256,14,0
8284,256,15,0
8285,256,16,0
8287,256,18,0
8288,256,19,0
8289,256,20,0
8290,256,21,0
8291,256,22,0
8292,256,24,0
8293,256,25,0
8294,256,26,0
8295,256,27,0
8296,256,29,0
8297,256,30,0
8298,256,31,0
8299,256,32,0
8300,256,33,0
8301,256,34,2
8302,256,35,0
8303,256,36,0
8304,256,37,0
8305,256,39,0
8306,256,40,0
8307,257,1,0
8308,257,2,0
8309,257,3,0
8310,257,4,0
8311,257,5,0
8312,257,6,0
8313,257,8,0
8314,257,11,0
8315,257,12,0
8317,257,15,0
8318,257,16,0
8319,257,17,0
8320,257,18,0
8321,257,19,0
8323,257,21,0
8324,257,22,0
8325,257,24,0
8326,257,25,0
8327,257,26,0
8328,257,27,0
8329,257,29,0
8330,257,30,0
8331,257,31,0
8332,257,32,0
8333,257,33,0
8334,257,34,3
8335,257,35,0
8336,257,36,0
8337,257,37,0
8338,257,39,0
8339,257,40,0
8340,258,1,0
8341,258,2,0
8342,258,3,0
8343,258,4,0
8344,258,5,0
8345,258,6,0
8347,258,11,0
8348,258,12,0
8350,258,15,0
8351,258,16,0
8353,258,18,0
8354,258,19,0
8355,258,20,0
8356,258,21,0
8357,258,22,0
8358,258,24,0
8359,258,25,0
8360,258,26,0
8361,258,27,0
8362,258,29,0
8363,258,30,0
8364,258,31,0
8365,258,32,0
8366,258,33,0
8367,258,34,2
8368,258,35,0
8369,258,36,0
8370,258,37,0
8371,258,39,0
8372,258,40,0
8373,258,8,0
8374,259,1,0
8375,259,2,0
8376,259,3,0
8377,259,4,0
8378,259,5,0
8379,259,6,0
8381,259,11,0
8382,259,12,0
8383,259,14,0
8384,259,15,0
8385,259,16,0
8387,259,18,0
8388,259,19,0
8389,259,20,0
8390,259,21,0
8391,259,22,0
8392,259,24,0
8393,259,25,0
8394,259,26,0
8395,259,27,0
8396,259,29,0
8397,259,30,0
8398,259,31,0
8399,259,32,0
8400,259,33,0
8401,259,34,2
8402,259,35,0
8403,259,36,0
8404,259,37,0
8405,259,39,0
8406,259,40,0
8407,260,1,0
8408,260,2,0
8409,260,3,0
8410,260,4,0
8411,260,5,0
8412,260,6,0
8414,260,11,0
8415,260,12,0
8416,260,14,0
8417,260,15,0
8418,260,16,0
8420,260,18,0
8421,260,19,0
8422,260,20,0
8423,260,21,0
8424,260,22,0
8425,260,24,0
8426,260,25,0
8427,260,26,0
8428,260,27,0
8429,260,29,0
8430,260,30,0
8431,260,31,0
8432,260,32,0
8433,260,33,0
8434,260,34,2
8435,260,35,0
8436,260,36,0
8437,260,37,0
8438,260,39,0
8439,260,40,0
8440,261,1,0
8441,261,2,0
8442,261,3,0
8443,261,4,0
8444,261,5,0
8446,261,8,0
8447,261,11,0
8448,261,12,0
8450,261,15,0
8451,261,16,0
8452,261,17,0
8453,261,18,0
8454,261,19,0
8455,261,20,0
8456,261,21,0
8457,261,22,0
8458,261,24,0
8459,261,25,0
8460,261,26,0
8461,261,27,0
8462,261,29,0
8463,261,30,0
8464,261,31,0
8465,261,32,0
8466,261,33,0
8467,261,34,3
8468,261,35,0
8469,261,36,0
8470,261,37,0
8471,261,39,0
8472,261,40,0
8473,262,1,0
8474,262,2,0
8475,262,3,0
8476,262,4,0
8477,262,5,0
8478,262,6,0
8479,262,8,0
8480,262,11,0
8481,262,12,0
8483,262,15,0
8484,262,16,0
8486,262,18,0
8487,262,19,0
8488,262,20,0
8489,262,21,0
8490,262,22,0
8491,262,24,0
8492,262,25,0
8493,262,26,0
8494,262,27,0
8495,262,29,0
8496,262,30,0
8497,262,31,0
8498,262,32,0
8499,262,33,0
8500,262,34,0
8501,262,35,0
8502,262,36,0
8503,262,37,0
8504,262,39,0
8505,262,40,0
8506,263,1,0
8507,263,2,0
8508,263,3,0
8509,263,4,0
8510,263,5,0
8511,263,6,0
8512,263,8,0
8513,263,11,0
8514,263,12,0
8516,263,15,0
8517,263,16,0
8518,263,17,0
8519,263,18,0
8520,263,19,0
8522,263,21,0
8523,263,22,0
8524,263,24,0
8525,263,25,0
8526,263,26,0
8527,263,27,0
8528,263,29,0
8529,263,30,0
8530,263,31,0
8531,263,32,0
8532,263,33,0
8533,263,34,1
8534,263,35,0
8535,263,36,0
8536,263,37,0
8537,263,39,0
8538,263,40,0
8539,264,1,0
8540,264,2,0
8541,264,3,0
8542,264,4,0
8543,264,5,0
8544,264,6,0
8546,264,11,0
8547,264,12,0
8548,264,14,0
8549,264,15,0
8550,264,16,0
8552,264,18,0
8553,264,19,0
8554,264,20,0
8555,264,21,0
8556,264,22,0
8557,264,24,0
8558,264,25,0
8559,264,26,0
8560,264,27,0
8561,264,29,0
8562,264,30,0
8563,264,31,0
8564,264,32,0
8565,264,33,0
8566,264,34,1
8567,264,35,0
8568,264,36,0
8569,264,37,0
8570,264,39,0
8571,264,40,0
8572,265,1,0
8573,265,2,0
8574,265,3,0
8575,265,4,0
8576,265,5,0
8577,265,6,0
8578,265,8,0
8579,265,11,0
8580,265,12,0
8582,265,15,0
8583,265,16,0
8584,265,17,0
8585,265,18,0
8586,265,19,0
8588,265,21,0
8589,265,22,0
8590,265,24,0
8591,265,25,0
8592,265,26,0
8593,265,27,0
8594,265,29,0
8595,265,30,0
8596,265,31,0
8597,265,32,0
8598,265,33,0
8599,265,34,1
8600,265,35,3
8601,265,36,0
8602,265,37,0
8603,265,39,0
8604,265,40,0
8605,266,1,0
8606,266,2,0
8607,266,3,0
8608,266,4,0
8609,266,5,0
8610,266,6,0
8612,266,11,0
8613,266,12,0
8614,266,14,0
8615,266,15,0
8616,266,16,0
8618,266,18,0
8619,266,19,0
8620,266,20,0
8621,266,21,0
8622,266,22,0
8623,266,24,0
8624,266,25,0
8625,266,26,0
8626,266,27,0
8627,266,29,0
8628,266,30,0
8629,266,31,0
8630,266,32,0
8631,266,33,0
8632,266,34,2
8633,266,35,0
8634,266,36,0
8635,266,37,0
8636,266,39,0
8637,266,40,0
8638,267,1,0
8639,267,2,0
8640,267,3,0
8641,267,4,0
8642,267,5,0
8643,267,6,0
8644,267,8,0
8645,267,11,0
8646,267,12,0
8647,267,14,0
8648,267,15,0
8649,267,16,0
8651,267,18,0
8652,267,19,0
8654,267,21,0
8655,267,22,0
8656,267,24,0
8657,267,25,0
8658,267,26,0
8659,267,27,0
8660,267,29,0
8661,267,30,0
8662,267,31,0
8663,267,32,0
8664,267,33,0
8665,267,34,0
8666,267,35,0
8667,267,36,0
8668,267,37,0
8669,267,39,0
8670,267,40,0
8671,268,1,0
8672,268,2,0
8673,268,3,0
8674,268,4,0
8675,268,5,0
8676,268,6,0
8678,268,11,0
8679,268,12,0
8680,268,14,0
8681,268,15,0
8682,268,16,0
8684,268,18,0
8685,268,19,0
8686,268,20,0
8687,268,21,0
8688,268,22,0
8689,268,24,0
8690,268,25,0
8691,268,26,0
8692,268,27,0
8693,268,29,0
8694,268,30,0
8695,268,31,0
8696,268,32,0
8697,268,33,0
8698,268,34,0
8699,268,35,0
8700,268,36,0
8701,268,37,0
8702,268,39,0
8703,268,40,0
8704,269,1,0
8705,269,2,0
8706,269,3,0
8707,269,4,0
8708,269,5,0
8709,269,6,0
8710,269,8,0
8711,269,11,0
8712,269,12,0
8714,269,15,0
8715,269,16,0
8716,269,17,0
8717,269,18,0
8718,269,19,0
8720,269,21,0
8721,269,22,0
8722,269,24,0
8723,269,25,0
8724,269,26,0
8725,269,27,0
8726,269,29,0
8727,269,30,0
8728,269,31,0
8729,269,32,0
8730,269,33,0
8731,269,34,2
8732,269,35,0
8733,269,36,0
8734,269,37,0
8735,269,39,0
8736,269,40,0
8737,270,1,0
8738,270,2,0
8739,270,3,0
8740,270,4,0
8741,270,5,0
8742,270,6,0
8743,270,8,0
8744,270,11,0
8745,270,12,0
8747,270,15,0
8748,270,16,0
8749,270,17,0
8750,270,18,0
8751,270,19,0
8753,270,21,0
8754,270,22,0
8755,270,24,0
8756,270,25,0
8757,270,26,0
8758,270,27,0
8759,270,29,0
8760,270,30,0
8761,270,31,0
8762,270,32,0
8763,270,33,0
8764,270,34,4
8765,270,35,0
8766,270,36,0
8767,270,37,0
8768,270,39,0
8769,270,40,4
8770,271,1,0
8771,271,2,0
8772,271,3,0
8773,271,4,0
8774,271,5,0
8775,271,6,0
8777,271,11,0
8778,271,12,0
8779,271,14,0
8780,271,15,0
8781,271,16,0
8782,271,17,0
8783,271,18,0
8784,271,19,0
8786,271,21,0
8787,271,22,0
8788,271,24,0
8789,271,25,0
8790,271,26,0
8791,271,27,0
8792,271,29,0
8793,271,30,0
8794,271,31,0
8795,271,32,0
8796,271,33,0
8797,271,34,8
8798,271,35,0
8799,271,36,0
8800,271,37,16
8801,271,39,0
8802,271,40,32
8803,272,1,0
8804,272,2,0
8805,272,3,0
8806,272,4,0
8807,272,5,0
8808,272,6,0
8809,272,8,0
8810,272,11,0
8811,272,12,0
8812,272,14,0
8813,272,15,0
8814,272,16,0
8816,272,18,0
8817,272,19,0
8819,272,21,0
8820,272,22,0
8821,272,24,0
8822,272,25,0
8823,272,26,0
8824,272,27,0
8825,272,29,0
8826,272,30,0
8827,272,31,0
8828,272,32,0
8829,272,33,0
8830,272,34,0
8831,272,35,0
8832,272,36,0
8833,272,37,0
8834,272,39,0
8835,272,40,0
8836,273,1,0
8837,273,2,0
8838,273,3,0
8839,273,4,0
8840,273,5,0
8841,273,6,0
8843,273,11,0
8844,273,12,0
8845,273,14,0
8846,273,15,0
8847,273,16,0
8849,273,18,0
8850,273,19,0
8851,273,20,0
8852,273,21,0
8853,273,22,0
8854,273,24,0
8855,273,25,0
8856,273,26,0
8857,273,27,0
8858,273,29,0
8859,273,30,0
8860,273,31,0
8861,273,32,0
8862,273,33,0
8863,273,34,0
8864,273,35,0
8865,273,36,0
8866,273,37,0
8867,273,39,0
8868,273,40,0
8869,274,1,0
8870,274,2,0
8871,274,3,0
8872,274,4,0
8873,274,5,0
8874,274,6,0
8875,274,8,0
8876,274,11,0
8877,274,12,0
8878,274,14,0
8879,274,15,0
8880,274,16,0
8882,274,18,0
8883,274,19,7
8886,274,22,0
8887,274,24,0
8888,274,25,0
8889,274,26,0
8890,274,27,0
8891,274,29,0
8892,274,30,0
8893,274,31,0
8894,274,32,0
8895,274,33,0
8896,274,34,0
8897,274,35,0
8898,274,36,0
8899,274,37,0
8900,274,39,0
8901,274,40,0
8902,275,1,0
8903,275,2,0
8904,275,3,0
8905,275,4,0
8906,275,5,0
8907,275,6,0
8909,275,11,0
8910,275,12,0
8911,275,14,0
8912,275,15,0
8913,275,16,0
8914,275,17,0
8915,275,18,0
8916,275,19,0
8917,275,20,0
8918,275,21,0
8919,275,22,0
8920,275,24,0
8921,275,25,0
8923,275,27,0
8924,275,29,0
8925,275,30,0
8926,275,31,0
8927,275,32,0
8928,275,33,0
8929,275,34,0
8930,275,35,0
8931,275,36,0
8932,275,37,2
8933,275,39,0
8934,275,40,0
8935,276,1,0
8936,276,2,0
8937,276,3,0
8938,276,4,0
8939,276,5,0
8940,276,6,0
8942,276,11,0
8943,276,12,0
8944,276,14,0
8945,276,15,0
8946,276,16,0
8947,276,17,0
8948,276,18,0
8949,276,19,0
8950,276,20,0
8951,276,21,0
8952,276,22,0
8953,276,24,0
8954,276,25,0
8955,276,26,0
8956,276,27,0
8957,276,29,0
8958,276,30,0
8959,276,31,0
8960,276,32,0
8961,276,33,0
8962,276,34,2
8963,276,35,0
8964,276,36,0
8965,276,37,0
8966,276,39,0
8967,276,40,0
8968,277,1,0
8969,277,2,0
8970,277,3,0
8971,277,4,0
8972,277,5,0
8973,277,6,0
8975,277,11,0
8976,277,12,0
8978,277,15,0
8979,277,16,0
8980,277,17,0
8981,277,18,0
8982,277,19,0
8983,277,20,0
8984,277,21,0
8985,277,22,0
8986,277,24,0
8987,277,25,0
8988,277,26,0
8989,277,27,0
8990,277,29,0
8991,277,30,0
8992,277,31,0
8993,277,32,0
8994,277,33,0
8995,277,34,0
8996,277,35,0
8997,277,36,0
8998,277,37,0
8999,277,39,0
9000,277,40,0
9001,278,1,0
9002,278,2,0
9003,278,3,0
9004,278,4,0
9005,278,5,0
9006,278,6,0
9008,278,11,0
9009,278,12,0
9010,278,14,0
9011,278,15,0
9012,278,16,0
9013,278,17,0
9014,278,18,0
9015,278,19,0
9017,278,21,0
9018,278,22,0
9019,278,24,0
9020,278,25,0
9021,278,26,0
9022,278,27,0
9023,278,29,0
9024,278,30,0
9025,278,31,0
9026,278,32,0
9027,278,33,0
9028,278,34,0
9029,278,35,0
9030,278,36,0
9031,278,37,0
9032,278,39,0
9033,278,40,0
9034,279,1,0
9035,279,2,0
9036,279,3,0
9037,279,4,0
9038,279,5,0
9039,279,6,0
9041,279,11,0
9042,279,12,0
9044,279,15,0
9045,279,16,0
9046,279,17,0
9047,279,18,0
9048,279,19,0
9049,279,20,0
9050,279,21,0
9051,279,22,0
9052,279,24,0
9053,279,25,0
9054,279,26,0
9055,279,27,0
9056,279,29,0
9057,279,30,0
9058,279,31,0
9059,279,32,0
9060,279,33,0
9061,279,34,0
9062,279,35,0
9063,279,36,0
9064,279,37,0
9065,279,39,0
9066,279,40,0
9067,280,1,0
9068,280,2,0
9069,280,3,0
9070,280,4,0
9071,280,5,0
9072,280,6,0
9074,280,11,0
9075,280,12,0
9076,280,14,0
9077,280,15,0
9078,280,16,0
9080,280,18,0
9081,280,19,0
9082,280,20,0
9083,280,21,0
9084,280,22,0
9085,280,24,0
9086,280,25,0
9087,280,26,0
9088,280,27,0
9089,280,29,0
9090,280,30,0
9091,280,31,0
9092,280,32,0
9093,280,33,0
9094,280,34,1
9095,280,35,0
9096,280,36,0
9097,280,37,0
9098,280,39,0
9099,280,40,0
9100,281,1,0
9101,281,2,0
9102,281,3,0
9103,281,4,0
9104,281,5,0
9105,281,6,0
9107,281,11,0
9108,281,12,0
9109,281,14,0
9110,281,15,0
9111,281,16,0
9113,281,18,0
9114,281,19,0
9115,281,20,0
9116,281,21,0
9117,281,22,0
9118,281,24,0
9119,281,25,0
9120,281,26,0
9121,281,27,0
9122,281,29,0
9123,281,30,0
9124,281,31,0
9125,281,32,0
9126,281,33,0
9127,281,34,1
9128,281,35,0
9129,281,36,0
9130,281,37,0
9131,281,39,0
9132,281,40,0
9133,282,1,0
9134,282,2,0
9135,282,3,0
9136,282,4,0
9137,282,5,0
9138,282,6,0
9140,282,11,0
9141,282,12,0
9142,282,14,0
9143,282,15,0
9144,282,16,0
9146,282,18,0
9147,282,19,0
9148,282,20,0
9149,282,21,0
9150,282,22,0
9151,282,24,0
9152,282,25,0
9153,282,26,0
9154,282,27,0
9155,282,29,0
9156,282,30,0
9157,282,31,0
9158,282,32,0
9159,282,33,0
9160,282,34,4
9161,282,35,0
9162,282,36,0
9163,282,37,0
9164,282,39,0
9165,282,40,0
9166,283,1,0
9167,283,2,0
9168,283,3,0
9169,283,4,0
9170,283,5,0
9171,283,6,0
9172,283,8,0
9173,283,11,0
9174,283,12,0
9176,283,15,0
9177,283,16,0
9179,283,18,0
9180,283,19,0
9181,283,20,0
9182,283,21,0
9183,283,22,0
9184,283,24,0
9185,283,25,0
9186,283,26,0
9187,283,27,0
9188,283,29,0
9189,283,30,0
9190,283,31,0
9191,283,32,0
9192,283,33,0
9193,283,34,0
9194,283,35,0
9195,283,36,0
9196,283,37,0
9197,283,39,0
9198,283,40,0
9199,284,1,0
9200,284,2,0
9201,284,3,0
9202,284,4,0
9203,284,5,0
9204,284,6,0
9206,284,11,0
9207,284,12,0
9208,284,14,0
9209,284,15,0
9210,284,16,0
9212,284,18,0
9213,284,19,0
9214,284,20,0
9215,284,21,0
9216,284,22,0
9217,284,24,0
9218,284,25,0
9219,284,26,0
9220,284,27,0
9221,284,29,0
9222,284,30,0
9223,284,31,0
9224,284,32,0
9225,284,33,0
9226,284,34,0
9227,284,35,0
9228,284,36,0
9229,284,37,0
9230,284,39,0
9231,284,40,0
9232,285,1,0
9233,285,2,0
9234,285,3,0
9235,285,4,0
9236,285,5,0
9237,285,6,0
9239,285,11,0
9240,285,12,0
9241,285,14,0
9242,285,15,0
9243,285,16,0
9245,285,18,0
9246,285,19,0
9247,285,20,0
9248,285,21,0
9249,285,22,0
9250,285,24,0
9251,285,25,0
9252,285,26,0
9253,285,27,3
9254,285,29,0
9255,285,30,0
9256,285,31,0
9257,285,32,0
9258,285,33,0
9259,285,34,3
9260,285,35,0
9261,285,36,0
9262,285,37,32
9263,285,39,0
9264,285,40,
9265,286,1,0
9266,286,2,0
9267,286,3,0
9268,286,4,0
9269,286,5,0
9270,286,6,0
9272,286,11,0
9273,286,12,0
9274,286,14,0
9275,286,15,0
9276,286,16,0
9277,286,17,0
9278,286,18,0
9279,286,19,0
9281,286,21,0
9282,286,22,0
9283,286,24,0
9284,286,25,0
9285,286,26,0
9286,286,27,0
9287,286,29,0
9288,286,30,0
9289,286,31,0
9290,286,32,0
9291,286,33,0
9292,286,34,1
9293,286,35,0
9294,286,36,0
9295,286,37,0
9296,286,39,0
9297,286,40,0
9298,287,1,0
9299,287,2,0
9300,287,3,0
9301,287,4,0
9302,287,5,0
9303,287,6,0
9305,287,11,0
9306,287,12,0
9307,287,14,0
9308,287,15,0
9309,287,16,0
9311,287,18,0
9312,287,19,0
9313,287,20,0
9314,287,21,0
9315,287,22,0
9316,287,24,0
9317,287,25,0
9318,287,26,0
9319,287,27,0
9320,287,29,0
9321,287,30,0
9322,287,31,0
9323,287,32,0
9324,287,33,0
9325,287,34,0
9326,287,35,0
9327,287,36,0
9328,287,37,3
9329,287,39,0
9330,287,40,0
9331,288,1,0
9332,288,2,0
9333,288,3,0
9334,288,4,0
9335,288,5,0
9336,288,6,0
9338,288,11,0
9339,288,12,0
9340,288,14,0
9341,288,15,0
9342,288,16,0
9344,288,18,0
9345,288,19,0
9346,288,20,0
9347,288,21,0
9348,288,22,0
9349,288,24,0
9350,288,25,0
9351,288,26,0
9352,288,27,0
9353,288,29,0
9354,288,30,0
9355,288,31,0
9356,288,32,0
9357,288,33,0
9358,288,34,0
9359,288,35,0
9360,288,36,0
9361,288,37,0
9362,288,39,0
9363,288,40,0
9364,289,1,0
9365,289,2,0
9366,289,3,0
9367,289,4,0
9368,289,5,0
9369,289,6,0
9371,289,11,0
9372,289,12,0
9373,289,14,0
9374,289,15,0
9375,289,16,0
9377,289,18,0
9378,289,19,0
9379,289,20,0
9380,289,21,0
9381,289,22,0
9382,289,24,0
9383,289,25,0
9384,289,26,0
9385,289,27,0
9386,289,29,0
9387,289,30,0
9388,289,31,0
9389,289,32,0
9390,289,33,0
9391,289,34,0
9392,289,35,0
9393,289,36,0
9394,289,37,0
9395,289,39,0
9396,289,40,0
9397,290,1,0
9398,290,2,0
9399,290,3,0
9400,290,4,0
9401,290,5,0
9402,290,6,0
9405,290,12,0
9406,290,14,0
9407,290,15,0
9408,290,16,0
9410,290,18,0
9411,290,19,0
9412,290,20,0
9413,290,21,0
9414,290,22,0
9415,290,24,0
9416,290,25,0
9417,290,26,0
9418,290,27,0
9419,290,29,0
9420,290,30,0
9421,290,31,0
9422,290,32,0
9423,290,33,0
9424,290,34,2
9425,290,35,0
9426,290,36,0
9427,290,37,0
9428,290,39,0
9429,290,40,0
9430,290,11,0
9431,291,1,0
9432,291,2,0
9433,291,3,0
9434,291,4,0
9435,291,5,0
9436,291,6,0
9438,291,11,0
9439,291,12,0
9440,291,14,0
9441,291,15,0
9442,291,16,0
9444,291,18,0
9445,291,19,0
9446,291,20,0
9447,291,21,0
9448,291,22,0
9449,291,24,0
9450,291,25,0
9451,291,26,0
9452,291,27,0
9453,291,29,0
9454,291,30,0
9455,291,31,0
9456,291,32,0
9457,291,33,0
9458,291,34,0
9459,291,35,1
9460,291,36,0
9461,291,37,0
9462,291,39,0
9463,291,40,0
9464,292,1,0
9465,292,2,0
9466,292,3,0
9467,292,4,0
9468,292,5,0
9469,292,6,0
9471,292,11,0
9472,292,12,0
9473,292,14,0
9474,292,15,0
9475,292,16,0
9477,292,18,0
9478,292,19,0
9479,292,20,0
9480,292,21,0
9481,292,22,0
9482,292,24,0
9483,292,25,0
9484,292,26,0
9485,292,27,0
9486,292,29,0
9487,292,30,0
9488,292,31,0
9489,292,32,0
9490,292,33,0
9491,292,34,2
9492,292,35,0
9493,292,36,0
9494,292,37,0
9495,292,39,0
9496,292,40,0
9497,293,1,0
9498,293,2,0
9499,293,3,0
9500,293,4,0
9501,293,5,0
9502,293,6,0
9504,293,11,0
9505,293,12,0
9506,293,14,0
9507,293,15,0
9508,293,16,0
9510,293,18,0
9511,293,19,0
9512,293,20,0
9513,293,21,0
9514,293,22,0
9515,293,24,0
9516,293,25,0
9517,293,26,0
9518,293,27,0
9519,293,29,0
9520,293,30,0
9521,293,31,0
9522,293,32,0
9523,293,33,0
9524,293,34,1
9525,293,35,0
9526,293,36,0
9527,293,37,0
9528,293,39,0
9529,293,40,0
9530,294,1,0
9531,294,2,0
9532,294,3,0
9533,294,4,0
9534,294,5,0
9535,294,6,0
9537,294,11,0
9538,294,12,0
9539,294,14,0
9540,294,15,0
9541,294,16,0
9543,294,18,0
9544,294,19,0
9545,294,20,0
9546,294,21,0
9547,294,22,0
9548,294,24,0
9549,294,25,0
9550,294,26,0
9551,294,27,0
9552,294,29,0
9553,294,30,0
9554,294,31,0
9555,294,32,0
9556,294,33,0
9557,294,34,1
9558,294,35,0
9559,294,36,0
9560,294,37,0
9561,294,39,0
9562,294,40,0
9563,295,1,0
9564,295,2,0
9565,295,3,0
9566,295,4,0
9567,295,5,0
9568,295,6,0
9569,295,8,0
9570,295,11,0
9571,295,12,0
9572,295,14,0
9573,295,15,0
9574,295,16,0
9575,295,17,0
9576,295,18,0
9577,295,19,0
9578,295,20,0
9579,295,21,0
9580,295,22,0
9581,295,24,0
9582,295,25,0
9583,295,26,0
9584,295,27,0
9585,295,29,0
9586,295,30,0
9587,295,31,0
9588,295,32,0
9589,295,33,0
9590,295,34,3
9591,295,35,0
9592,295,36,1
9593,295,37,0
9594,295,39,0
9595,295,40,0
9596,296,1,0
