"IdTelasColores","IdTelas","Color","Precio"
1859,510,"Azul jaspeado",128.45
1860,485,"Vino jaspeado",150.00
1861,511,"Marino",124.00
1862,512,"Marino",90.00
1863,513,"Marino",100.00
1864,389,,0.00
1865,390,"Avena rayas",145.00
1866,485,"Azul jaspeado",134.00
1867,388,"Avena rayas",130.00
1868,463,"Ivory",116.00
1869,463,"Jaspe",121.00
1870,262,"Plata #109",310.00
1871,262,"Dorado",310.00
1872,514,"negro",126.00
1873,480,"azul marino",111.00
1874,515,"Negro",19.75
1875,515,"Blanco",19.00
1876,516,"marino",117.00
1877,516,"gris jaspe",117.00
1878,517,"negro",41.38
1879,517,"marino",41.38
1880,472,"marino 1",125.00
1881,388,"Hueso rayas",130.00
1882,518,"gris jaspe",129.31
1883,519,"rey",63.00
1884,322,"gris claro",61.00
1885,520,"Gris puntitos",117.00
1886,322,"rey",62.00
1887,480,"Negro 230",118.00
1888,383,"Fresa",140.00
1889,521,"blanco",32.55
1890,522,"vino",150.00
1891,523,"vino corazon blanco",147.00
1892,523,"palo de rosa estrellas",147.00
1893,524,"vino",132.00
1894,524,"palo de rosa",132.00
1895,524,"jaspe",132.00
1896,523,"jaspe corazon rosa",147.00
1897,523,"marino gatos",147.00
1898,524,"negro",132.00
1899,525,"blanco",128.00
1900,488,"Oxford",145.00
1901,248,"rojo",150.00
1902,527,"flores",220.00
1903,480,"Negro 260",118.00
1904,480,"Oxford 260",118.00
1905,331,"Oxford Bolitas Blancas",137.00
1907,303,"avena jaspeado",150.00
1908,303,,0.00
1909,331,"jaspe pow",137.00
1910,331,,0.00
1911,523,"negro corazon fiusha",147.00
1912,523,,0.00
1913,524,"fiusha",132.00
1915,529,"Rojo",132.00
1916,529,"Marino",117.00
1917,529,"Oxford",116.00
1918,530,"Rojo",125.00
1919,480,"Militar 230",118.00
1920,480,"Militar 260",118.00
1921,480,"Marino 230",118.00
1924,524,"Sand",132.00
1925,402,"Jaspe 240",125.00
1926,402,"Marino puntitos",117.00
1927,531,"Morado",90.00
1928,532,"Blanco",16.50
1929,524,"Militar",132.00
1930,402,"Avena 260",122.00
1931,533,"Negro",100.00
1932,463,"Plumbago",121.00
1933,534,"Jaspe",103.00
1934,520,"Rayas avena",117.00
1935,535,"Palo de rosa",135.00
1936,536,"Blanco",109.00
1937,537,"Jaspe",120.00
1938,480,"Oxford 230",118.00
1939,469,"Negro",130.00
1940,538,"Militar",49.50
1941,539,"Gris jaspeado",145.00
1942,402,"Avena 230",122.00
1943,540,"Gris claro",150.86
1944,541,"Marino",121.80
1945,348,"Rojo",122.00
1946,348,"Crema",115.52
1947,542,"Blanco",122.00
1948,480,"Fresa 230",118.00
1949,480,"Jaspe 260",118.00
1950,543,"Vino",130.00
1951,543,"Negro",130.00
1952,543,"Oxford",130.00
1953,523,"Militar estrella negra",147.00
1954,248,"Gris jaspeado",150.00
1955,331,"Marino flores",0.00
1956,544,"Marino flores",60.00
1957,480,"Palo de rosa 230",118.00
1958,423,"Marino jaspeado",134.00
1959,546,"Negro",36.00
1960,546,"Oxford obscuro",40.00
1961,547,"Rosa",48.36
1962,544,"Negro estrellas",147.00
1963,544,"Palo de rosa flor",147.00
1964,544,"Fresa  estrellas",147.00
1965,543,"Marino",130.00
1966,548,"Marino
Marino",130.00
1967,549,"Gris jaspe",121.00
1968,406,"Gris jaspe",120.00
1969,550,"Blanco",100.00
1970,480,"Marino 260",118.00
1971,480,"Vino 260",118.00
1972,480,"palo de rosa open end",111.00
1973,480,"Marino open end",111.00
1974,480,"Vino open end",111.00
1975,480,"Militar open end",111.00
1976,551,"Arena",136.00
1977,480,"Negro open end",111.00
1978,552,"Blanco",42.00
1979,553,"Negro",115.00
1980,554,"Blanco",44.70
1981,480,"Avena",111.00
1982,552,"Negro",42.00
1983,555,"Negro",12.50
1984,542,"Marino",122.00
1985,535,"Kaki",135.00
1986,535,"Olivo",135.00
1987,533,"Blanco",98.00
1988,520,"Rayas",116.00
1989,480,"Blanco open end",106.00
1990,262,"Gris#110",310.00
1991,262,"Rosa",310.00
1992,262,"Verde neon",310.00
1993,262,"Rojo",310.00
1994,262,"Turqueza # 102",310.00
1995,262,"Marino",310.00
1996,262,"Negro",310.00
1997,521,"Salmon",36.75
1998,524,"Marino",132.00
1999,463,"Hueso",116.00
2000,556,"Varios",82.00
2001,523,"Rosa puntos blancos",147.00
2002,557,"Marino corazones",163.60
2003,544,"Rosa estrellas",147.00
2004,544,"Palo de Rosa unicornios",142.00
2005,544,,
2006,558,"Marino estrellas",149.20
2007,558,"Marino estrellas grandes
arino estrellas grandes",139.60
2008,558,"Jaspe estrellas",149.20
2009,480,"Negro cardado",118.00
2010,521,"Salmon 1",31.69
2011,559,"Jaspe",140.00
2012,560,"Negro jaspe",120.00
2013,561,"Rojo",116.50
2014,156,"Rojo",110.00
2015,562,"Militar camuflaje",126.00
2016,494,"Negro",150.00
2017,563,"Cafe claro",135.00
2018,564,"Blanco",119.00
2019,564,"Negro",135.00
2020,314,"Militar",116.00
2021,565,"Rosa",135.00
2022,565,"vino",135.00
2023,480,"Negro 220 open",118.00
2024,565,"azul marino",135.00
2025,480,"Militar cardado",118.00
2026,480,"Marino 220 open",112.00
2027,480,"Oxford 220 open",112.00
2028,480,"Jaspe 220 open",106.00
2029,427,"Marino",140.00
2030,389,"Oxford",140.00
2031,388,"Gris jaspe 1",135.00
2032,566,"Avena",141.00
2033,566,"Vino",141.00
2034,567,"Amarillo",114.00
2035,569,"Negro",41.00
2036,570,"Negro",120.00
2037,571,"Jaspe",130.00
2038,572,"Oxford",110.00
2039,572,"Marino",110.00
2040,567,"Negro",125.00
2041,573,"Hueso",135.00
2042,539,"Blanco lineas gris",145.00
2043,574,"Jaspe",120.00
2044,571,"Vino",131.00
2045,571,"Negro",131.00
2046,571,"Mezclilla",136.00
2047,576,"Blanco",125.00
2048,570,"Marino",120.00
2049,570,"Oxford",120.00
2050,577,"Negro corazones",147.00
2051,578,"Hueso flores",157.00
2052,579,"Marino flores",137.00
2053,570,"Militar",120.00
2054,360,"Rosa gatos",140.00
2055,580,"Rosa gatos",149.00
2056,581,"Gris estrellas",182.00
2057,330,"Oxford coronas",132.00
2058,570,"Vino Jaspe",120.00
2059,161,"Blanco",110.00
2060,582,"Marino rayas",140.00
2061,583,"Rosa flores",183.00
2062,583,"Verde flores",183.00
2063,583,"Negro flores",183.00
2064,583,"Hueso flores",183.00
2065,334,"Vino jaspe",137.00
2066,585,"Marino",107.00
2067,585,"Rojo",107.00
2068,585,"Negro",107.00
2069,585,"Jaspe",107.00
2070,480,"Acero 230 cardado",118.00
2071,480,"Blanco cardado 230",111.00
2072,586,"Blanco",115.00
2073,480,"Jaspe 180 gr",111.00
2074,480,"Avena jaspe 180 gr",111.00
2075,587,"Blanco",135.00
2076,588,"Blanco",140.00
2077,589,"Negro jaspeado",120.00
2078,480,"Oxford 220 cardado",118.00
2079,590,"Avena jaspe",115.00
2080,269,"Marino",110.00
2081,508,"Jaspe",120.00
2082,589,"Avena",110.00
2083,480,"Negro 220 cardado",118.00
2084,480,"Negro 230 cardado",118.00
2085,591,"Oxford",105.00
2086,590,"Hueso jaspe",115.00
2087,590,"Camuflaje",135.00
2088,582,"Rayas blanco y negro",140.00
2089,589,"Marino jaspeado",120.00
2090,480,"Verde jaspeado 220 open",118.00
2091,537,"Marino",117.00
2092,199,"Marino",120.00
2093,199,"Jaspe",120.00
2094,269,"Fresa",110.00
2095,592,"Gris",152.00
2096,592,"Negro",152.00
2097,507,"Blanco y negro",140.00
2098,480,"Blanco 220 cardado",108.00
2099,480,"Jaspe 230 cardado",118.00
2100,593,"Rojo flores",143.00
2101,593,"Marino flores",143.00
2102,472,"Rojo",125.86
2103,480,"Marino 190 cardado",118.00
2104,480,"Jaspe 190 cardado",118.00
2105,480,"Oxford 190 cardado",118.00
2106,563,"Oxford",127.50
2107,348,"Naranja",124.14
2108,348,"Marino",124.14
2109,483,"coral",138.00
2110,463,"Paja",120.00
2111,531,"Fiusha",115.00
2112,480,"Marino jaspe 230 cardado",118.00
2113,594,"Negro jaspe",155.00
2114,595,"Negro",155.00
2115,596,"Negro 3",123.00
2116,598,"Blanco",145.00
2117,480,"Blanco 190 cardado",111.00
2118,480,"Menta 190 cardado",118.00
2119,480,"Forest 230 carddo",118.00
2120,472,"Negro 2",125.86
2121,599,"Negro",134.00
2122,600,"Vino",143.00
2123,480,"avena jaspe",118.00
2124,262,"Amarillo",310.00
2125,560,"Marino",122.00
2126,601,"Marino",122.00
2127,529,"Blanco",115.00
2128,602,"Rojo cuadros",44.00
2129,559,"Avena jaspe",135.00
2130,603,"Negro",126.00
2131,604,"Marino rayas",124.00
2132,604,"Negro jaspeado",124.00
2133,605,"Amarillo neon",110.00
2134,606,"Marino",110.00
2135,607,"Rey",120.00
2136,608,"Perla jaspe",115.00
2137,609,"Jaspe",120.00
2138,604,"Negro Rayas",124.00
2139,600,"Militar",155.00
2140,610,"Acero",120.00
2141,610,"Negro",120.00
2142,480,"Oxford 170 cardado",119.00
2143,480,"Marino jaspe 170 cardado",119.00
2144,611,"Marino jaspe",118.00
2145,611,"Blanco",115.00
2146,611,"Negro",118.00
2147,612,"Vino 030524",135.00
2148,612,"Blanco",102.00
2149,604,"Jaspe",130.00
2150,613,"Blanco",105.00
2151,613,"Negro",105.00
2152,480,"Gris jaspeado 220",113.00
2153,480,"Oxford jaspeado 220",120.00
2154,480,"Rey 220",120.00
2155,614,"Negro",155.00
2156,480,"Negro 200 Cardado",120.00
2157,615,"Blanco",127.00
2158,480,"Militar 200 Cardado",120.00
2159,520,"Blanco p/Negros",102.00
2160,612,"Militar",102.00
2161,612,"Negro 3",102.00
2162,612,"Rojo 4",102.00
2163,612,"Vino",102.00
2164,600,"Oxford",150.00
2165,611,"Rayas Blanco/Negro",125.00
2166,480,"Vino 260 cardado",122.00
2167,480,"Hueso 220 cardado",122.00
2168,480,"Rosa 220 cardado",122.00
2169,480,"Fiusha 220 cardado",122.00
2170,480,"Jaspe 220 cardado",118.00
2171,480,"Mostaza 220 cardado",122.00
2172,480,"Vino 220 cardado",122.00
2173,612,"Jaspe",120.00
2174,612,"Oxford",102.00
2175,617,"Blanco Inside",41.00
2176,604,"Marino",130.00
2177,604,"Fresa",130.00
2178,604,,130.00
2179,558,"Fiusha unicornio",145.00
2180,480,"Uva  220",122.00
2181,612,"Oxford Jaspeado",110.00
2182,604,"Palo de rosa",130.00
2183,480,"avena jaspe 2",112.00
2184,618,"Negro-A",110.00
2185,618,"Negro 2",107.00
2186,558,"Negro Rayas",155.00
2187,619,"Avena",91.30
2188,618,"Marino",110.00
2189,618,"Animal print",116.00
2190,275,"Kaki",49.00
2191,603,"Morado",128.00
2192,537,"Avena",116.00
2193,604,"Mezclilla",130.00
2194,620,"Caballo",153.00
2195,620,"Corazones",164.00
2196,569,"Marino",41.00
2197,375,"Marino",124.00
2198,604,"Vino",130.00
2199,604,"Rojo",130.00
2200,621,"Blanco",38.00
2201,520,"Jaspe",112.00
2202,604,"Hueso",130.00
2204,620,,
2205,620,"Hueso flores",174.00
2206,480,"Verde 220 cardado",122.00
2207,472,"Blanco",99.00
2208,604,"Fiusha",130.00
2209,480,"Forest 200 cardado",129.00
2210,620,"Conchas",167.00
2211,262,"Rosa # 11",310.00
2212,603,"Verde",128.00
2213,612,"Negro 2",120.00
2214,612,"Blanco 2",99.00
2215,618,"Fresa",99.00
2216,612,"Rojo 2",99.00
2217,612,"Oxford 2",99.00
2218,598,"Negro",155.00
2219,618,"Negro Manahua .200",110.00
2220,622,"Verde",73.00
2221,537,"Rojo",117.00
2222,537,"Hueso",117.00
2223,508,"Hueso",117.00
2224,623,"Negro",130.00
2225,624,"Cerezas",136.00
2226,529,"Hueso",111.00
2227,622,"Corazon",73.00
2228,612,"Marino Jaspe",110.00
2229,625,"Marino",85.00
2230,626,"Negro",39.00
2231,520,"Jaspe 2",108.00
2232,480,"Fiusha 200 cardado",120.00
2233,480,"Mostaza 200 Cardado",120.00
2234,621,"Marino",39.00
2235,537,"Oxford",117.00
2236,627,"Blanco",94.00
2237,612,"Forest Night",110.00
2238,348,"Negro",111.00
2239,603,"Mostaza",126.00
2240,480,"Negro 200 open",120.00
2241,615,"Blanco Daisy",124.00
2242,620,"Flor",160.00
2243,504,"Blanco",110.00
2244,504,"Verde Botella",112.00
2245,620,"Gatito",155.00
2246,504,"Negro",112.00
2247,504,"Oxford",110.00
2248,504,"Marino Jaspe 2",110.00
2249,480,"Oxford 200 open end",117.00
2250,480,"Palo de Rosa 200 open end",110.00
2251,618,"Forest night",110.00
2252,628,"Plateado",39.00
2254,629,"Militar",14.00
2255,630,"Marino",129.00
2256,504,"Vino",110.00
2257,504,"Legion blue",110.00
2258,631,"Jaspe",117.00
2259,631,"hueso",117.00
2260,504,"Rojo",110.00
2261,504,"Forest night",110.00
2262,612,"Oxford 3",120.00
2263,603,"Oxford",126.00
2264,603,"Palo de rosa",116.00
2265,596,"Negro 270422",133.00
2266,631,"Negro",118.00
2267,558,"Palo de rosa estrellas",137.00
2268,620,,0.00
2269,480,"Avena 200 open end",110.00
2270,504,"Jaspe servio",110.00
2271,632,"Negro",106.00
2272,632,"Marino",115.00
2273,632,"oxford",115.00
2274,635,"Marino",119.00
2275,,,0.00
2276,635,"Rey",119.00
2277,472,"Rey",148.00
2278,445,"Rey",115.00
2279,596,"Jaspe",133.00
2280,631,"Negro 2",112.00
2281,631,"Forest night 1",110.00
2282,631,"Marino Jaspe",110.00
2283,631,"Rosa",117.00
2284,636,"rosa unicornio",142.00
2285,,,0.00
2286,637,"Gris Estrellas",159.00
2287,631,"Jaspe 2",110.00
2288,504,"Blanco 2 olimpia",119.00
2289,504,"Jaspe olimpia",119.00
2290,504,"Negro 230 olimpia",119.00
2291,603,"Jaspe 110322",116.00
2292,504,"Oxford olimpia",119.00
2293,504,"*Negro 230 olimpia cardado",121.00
2294,504,"Mostaza olimpia",119.00
2295,504,"Crudo",86.00
2296,563,"Negro",125.00
2297,638,"Oxford",114.00
2298,603,"Forest Night",126.00
2299,504,"Marino Jaspe 3",115.00
2300,639,"Rojo",135.00
2301,639,"Blanco",120.00
2302,609,"Negro",117.00
2303,640,"Mostaza",44.00
2304,603,"Blanco",111.00
2305,546,"Oxford claro",40.00
2306,641,"Camuflaje",134.00
2307,612,"Rojo",120.00
2308,603,"Blanco 2",111.00
2309,603,"Marino Jaspe",126.00
2310,603,"Rojo 1",126.00
2311,631,"Negro 3",117.00
2312,631,"Forest night 2",115.00
2313,631,"Marino Jaspe 2",115.00
2314,642,"Cuadros",43.00
2315,612,"Rosa",120.00
2316,631,"Jaspe 3",115.00
2317,612,"Decadent",120.00
2318,348,"Rojo 2",142.00
2319,609,"Hueso",112.00
2320,643,"Marino",109.00
2321,644,"Oxford",37.00
2322,631,"Blanco",115.00
2323,631,"Thyme",115.00
2324,631,"plumbago",115.00
2325,645,"Negro",25.00
2326,645,"Blanco",25.00
2327,631,"Aquifer",115.00
2328,612,"Olivo",120.00
2329,612,"militar",140.00
2330,646,"Flores",80.00
2331,647,"Marino/Negro",95.00
2332,631,"rojo",117.00
2333,631,"Lotus",115.00
2334,631,"Pink Sand",115.00
2335,480,"Avena Jaspe 210 open",110.00
2336,480,"Blanco jaspe",110.00
2337,631,"Jaspe Viena",117.00
2339,648,"Gris",103.00
2340,647,"Negro",120.00
2341,649,"Gris",121.00
2342,649,"Avena Jaspe",121.00
2343,649,"Blanco",121.00
2344,649,"Marino Jaspe",130.00
2345,429,"Piruli",139.00
2346,237,"Verde",79.00
2347,650,"Blanco Cuadros",146.00
2348,507,"Rojo rayas",134.00
2349,434,"blanco",125.00
2350,654,"Gris p/hueso",128.00
2351,654,"Hueso p/negro",128.00
2352,654,"Sangria flores",128.00
2353,654,"Morado estrellas",128.00
2354,654,"Hueso estrellas",128.00
2355,654,"Negro estrellas",128.00
2356,654,"Marino p/blanco",128.00
2357,654,"Rosa pata de gallo",128.00
2358,654,"sangria p/blanco",128.00
2359,654,"Gris p/blanco",128.00
2360,654,"Rosa p/hueso",128.00
2361,654,"Morado p/marino",128.00
2362,213,"azul",110.00
2363,213,"gris",110.00
2364,213,"melon",110.00
2365,649,"Gris Rayas",112.00
2366,655,"Avena Jaspe",130.00
2367,656,"Marino Jaspe l/blanco",38.00
2368,629,"Coral",0.00
2369,657,"Coral",148.00
2370,,,0.00
2371,618,"Negro Jaspe Moline",110.00
2372,649,"Jaspe Verde",130.00
2373,649,"Oxford Rayas",130.00
2374,649,"Rojo Rayas",130.00
2375,549,"Rosa Jaspe",121.00
2376,549,"Turquesa",121.00
2377,549,"Plumbago",112.00
2378,549,"Melon",112.00
2379,549,"Rayas Tubular",130.00
2380,658,"Oxford",98.00
2381,658,"Negro 1",98.00
2382,658,"Negro 2",98.00
2383,659,"Rosa Claro",143.00
2384,348,"Oxford",126.94
2385,660,"Camuflaje Verde",133.00
2386,660,"Camuflaje Azul",133.00
2387,618,"Blanco",110.00
2388,661,"Rosa Jaspe",121.00
2389,661,"Oxford Jaspe",117.00
2390,661,"Jaspe",121.00
2391,661,"Perla",121.00
2392,661,"Rojo",121.00
2393,661,"Coral",121.00
2394,661,"Blanco",121.00
2395,661,"Marino",121.00
2396,662,"Gris jaspe",130.00
2397,661,"Hueso",117.00
2398,661,"Perla Liso",117.00
2399,661,"Verde Turquesa",117.00
2400,661,"Perla Jaspe",117.00
2401,661,"Blanco Jaspe",117.00
2402,661,"Cielo",117.00
2403,525,"Avena",130.00
2404,663,"rayas negro",124.00
2405,631,"Agua",122.00
2406,631,"Crudo",95.00
2407,618,"Jaspe 2",77.00
2408,664,"Fiusha Estrellas",139.00
2409,665,"Hueso Balon",177.00
2410,665,"Jaspe Balon",181.00
2411,618,"Marino Jaspe",110.00
2412,618,"Olivo",110.00
2413,666,"Verde",125.00
2414,666,"Marino",110.00
2415,665,"Melon Hawaii",153.00
2416,665,"Blanco Hawaii",153.00
2417,618,"Rojo",110.00
2418,666,"Mostaza",110.00
2419,667,"Blanco 1",94.00
2420,667,"Blanco",94.00
2421,667,"Menta",94.00
2422,618,"Jaspe",110.00
2423,480,"Avena Jaspe 190",118.00
2424,618,"Blue Lolite",110.00
2425,649,"Jaspe",130.00
2426,649,"Marino",130.00
2427,618,"Golden",110.00
2428,276,"Marino 1",114.00
2429,276,"Coral",114.00
2430,480,"Jaspe open end",118.00
2431,480,"Chenise Blue open",120.00
2432,480,"Blanco 230 Cardado",120.00
2433,480,"Avena Jaspe 230",118.00
2434,480,"Amarillo neon",130.00
2435,618,"Tomato",110.00
2436,649,"Rayas Estampado",117.00
2437,549,"Azul",117.00
2438,665,"Verde Tiburon",153.00
2439,578,"Avena Tiburon",157.00
2440,637,"Negro Tiburon",160.00
2441,650,"Turquesa Tiburon",157.00
2442,669,"Palmera Verde",121.00
2443,669,"Palmera Marino",121.00
2444,480,"Honey Mostaza Cardado",130.00
2445,631,"Rojo 2",123.00
2446,618,"Super Lemon",110.00
2447,670,"Turquesa",18.00
2448,670,"Fiusha",18.00
2449,618,"Deep Teal",110.00
2450,537,"Negro",121.00
2451,480,"Avena open",118.00
2452,671,"Negro Jaspe",120.00
2453,671,"Marino Jaspe",120.00
2454,671,"Avena",120.00
2455,649,"Rosa",134.00
2456,649,"Puntitos",130.00
2457,671,"Gris Jaspe Claro",100.00
2458,624,"Rayas",137.00
2459,618,"Deco Rosa",110.00
2460,672,"Blanco",130.00
2461,618,"Mineral Blue",110.00
2462,596,"Oxford",127.59
2463,537,"Oxford 2",121.00
2464,673,"Cereza",103.00
2465,618,"China Blue",110.00
2466,674,"Blanco",110.00
2467,675,"Jaspe Cuadros",148.00
2468,537,"Marino 2",121.00
2469,393,"Negro 2",121.00
2470,649,"Marino 2",121.00
2471,649,"Olivo",135.00
2472,676,"Jaspe",117.00
2473,321,"Jaspe",117.00
2474,537,"Camuflaje",123.00
2475,677,"Negro",85.00
2476,674,"Blanco 1",105.00
2477,618,"Rey",110.00
2478,546,"Oxford 1",41.00
2479,671,"Negro",105.00
2480,678,"Jaspe",130.00
2481,679,"Jaspe",130.00
2482,680,"Negro",112.00
2483,680,"Palo de Rosa",112.00
2484,680,"Jaspe",121.00
2485,480,"Jaspe 210 open end",112.00
2486,671,"Gris jaspeado",100.00
2487,671,"Mostaza",105.00
2488,612,"Negro",110.00
2489,612,"Morado",110.00
2490,674,"Morado",110.00
2491,681,"Colores",187.00
2492,618,"Palo de Rosa 250522",110.00
2493,618,"Palo de rosa Animal Print",125.00
2494,618,"Oxford Animal Print",125.00
2495,682,"Negro",125.00
2496,612,"Limon",110.00
2497,674,"Limon",110.00
2498,680,"Animal Print Hueso",112.00
2499,546,"Oxford Jaspeado",40.00
2500,683,"Oxford",108.00
2501,455,"Blanco",117.00
2502,558,"Jaspe Animal Print",142.00
2503,624,"Palo de Rosa Animal Print",132.00
2504,618,"Palo de Rosa Camuflaje",125.00
2505,683,"Negro",108.00
2506,680,"Fiusha",112.00
2507,680,"Uva",112.00
2508,680,"Fiusha Unicornios",117.00
2509,612,"Blanco 3",110.00
2510,262,"Palo de Rosa opaco",310.00
2511,262,"Militar Opaco",310.00
2512,262,"Vino",310.00
2513,262,"Beige Opaco",310.00
2514,262,"Cafe Opaco",310.00
2515,262,"Nude",310.00
2516,684,"Leopardo",120.00
2517,684,"Rayas",100.00
2518,671,"Palo de Rosa",100.00
2519,612,"Blanco 260",110.00
2520,671,"Fresa",105.00
2521,685,"Negro",112.00
2522,686,"Gris estrella",128.00
2523,686,"Rosa estrella",128.00
2524,671,"Marino",105.00
2525,618,"Camuflaje Olivo",125.00
2526,618,"Camuflaje Mostaza",125.00
2527,680,"Mostaza",112.00
2528,618,"Coral",110.00
2529,618,"Camuflaje Oxford",125.00
2530,618,"Oxford claro",0.00
2531,612,"Inca Gold",90.00
2532,558,"Jaspe Unicornios",152.00
2533,612,"Yellow",110.00
2534,680,"Palo de rosa Camuflaje",112.00
2535,680,"Marino",112.00
2536,687,"Negro",117.00
2537,688,"Negro",81.00
2538,689,"Negro",127.00
2539,690,"Negro",14.00
2540,660,"Militar",122.00
2541,691,"Palo de Rosa",108.00
2542,691,"Vino",118.00
2543,610,"Naranja Flores",117.00
2544,610,"Rosa Ciudad",117.00
2545,686,"Rosa Animal Print",124.00
2546,609,"Rojo",117.00
2547,692,"Vino",108.00
2548,693,"Blanco",25.00
2549,694,"Mostaza",112.00
2550,695,"Mascota",16.00
2551,696,"Colores",49.10
2552,691,"Marino",113.00
2553,685,,0.00
2554,697,"Jaspe",101.00
2555,697,"Oxford",101.00
2556,629,"Fiusha",81.00
2557,686,"Animal Print",127.00
2558,686,"Marino Unicornios",128.00
2559,698,"Rosa Unicornios",135.00
2560,694,"Jaspe Corazon fiusha",125.00
2561,427,"rojo",125.00
2562,593,"Rojo",130.00
2563,699,"Rojo",86.00
2564,697,"Palo de Rosa",131.00
2565,612,"Jaspe 2",110.00
2566,697,"Blanco",93.00
2567,697,"Negro",95.00
2568,655,"Rojo",140.00
2569,612,"Snow White",125.00
2570,612,"Knockout Pink",110.00
2571,612,"Golden Yellow",110.00
2572,671,"Jaspe peinado",110.00
2573,671,"Negro Peinado",112.00
2574,671,"Rey",112.00
2575,691,"Blanco",103.00
2576,480,"Marino",95.00
2577,680,"Rosa corazon",112.00
2578,537,"Olivo",135.00
2579,694,"Jaspe Unicornios",125.00
2580,694,"Fiusha Corazoncitos",112.00
2581,700,"Tartan Cuadritos",77.00
2582,701,"Negro",9.50
2583,472,"Negro 3",157.00
2584,703,"Negro",130.00
2585,704,"Rosa baby",62.20
2586,671,"Oxford 3",112.00
2587,705,"Rojo",100.00
2588,706,"Jaspe",85.00
2589,707,"Melange",137.00
2590,704,"Rojo",158.00
2591,649,"Oxford Jaspeado",90.00
2592,708,"Marino",46.00
2593,708,"Rojo",46.00
2594,708,"Cielo",46.00
2595,612,"Gris Moline",90.00
2596,372,"Rey",118.00
2597,629,"Rojo",81.00
2598,671,"piruli 250522",105.00
2599,480,"avena jaspe open 190",112.00
2600,480,"Negro Salute  190",117.00
2601,710,"Blanco",18.00
2602,612,"Jaspe monaco",110.00
2603,612,"Negro londres",95.00
2604,549,"Rosa",108.00
2605,711,"Avena Jaspe",112.00
2606,711,"Jaspe",112.00
2607,525,"Negro",117.00
2608,712,"Negro",117.00
2609,713,"Blanco",125.00
2610,713,"Negro",125.00
2611,661,"Blanco",103.00
2612,714,"Flores",65.00
2613,714,"Barcos",65.00
2614,714,"Aztecas",65.00
2615,714,"Rayas Pi¤as",65.00
2616,714,"Negro liso",65.00
2617,714,"Pi¤as/Rayas",65.00
2618,714,"Azul liso",65.00
2619,671,"Verde Limon",100.00
2620,671,"Mamey",100.00
2621,612,"Negro 240",110.00
2622,716,"Blanco",103.00
2623,714,"Rosa Liso",65.00
2624,714,"Fiusha Liso",65.00
2625,714,"Pulpos",65.00
2626,714,"Unicornios",65.00
2627,671,"Oxford Jaspeado",105.00
2628,711,"Blanco 190",112.00
2629,711,"Negro 190",117.00
2630,612,"Rio Red",116.00
2631,612,"Picante",110.00
2632,612,"Grape Shake",110.00
2633,612,"Amber Gold",110.00
2634,618,"Umber",110.00
2635,618,"Arrowwood",110.00
2636,618,"Indigo",110.00
2637,717,,110.00
2638,717,"Negro 020822",125.00
2639,671,"Dress Blues",105.00
2640,718,"Marino",99.00
2641,718,"Negro",99.00
2642,719,"Marino",113.00
2643,719,"Fiusha",113.00
2644,719,"Negro",113.00
2645,714,"Peces",65.00
2646,612,"Negro 220",110.00
2647,612,"Negro240-1",110.00
2648,719,"Jaspe",113.00
2649,719,"Oxford Jas pein 270421",120.00
2650,721,"Coral",21.00
2651,721,"Fiusha",21.00
2652,721,,0.00
2653,722,"Rosa",116.00
2654,723,"Fisusha",17.00
2655,723,"Coral",17.00
2656,670,"Rosa",17.00
2657,721,"Rosa",20.00
2658,429,"Inyeccion Blanco",110.00
2659,705,"Vino",100.00
2660,612,"Negro Moline",90.00
2661,671,"Fiusha",105.00
2662,724,"Negro",121.00
2663,712,"Verde",117.00
2664,661,"Azul Jaspe",117.00
2665,725,"Rosa Neon",85.00
2666,618,"Negro",110.00
2667,726,"Negro",0.00
2668,727,"Mezclilla",134.00
2669,725,"Jaspe",85.00
2670,728,"Palo de Rosa",117.00
2671,728,"Marino",99.00
2672,729,"Oxford",139.00
2673,618,"Amber Gold",110.00
2674,731,"Negro",139.00
2675,731,"Gris",139.00
2676,610,"Rosa Corazon",130.00
2677,610,"Rosa Unicornio",130.00
2678,610,"Gris Estrella",130.00
2679,734,"Hueso 240522",117.00
2680,734,"Marino",117.00
2681,734,"Petroleo",117.00
2682,734,"Marino Jaspe",117.00
2683,734,"Agua",117.00
2684,734,"Coral",117.00
2685,734,"Naranja neon",129.00
2686,671,"Oxford 2",105.00
2687,735,"Fiusha",15.00
2688,735,"Negro",15.00
2689,735,"Plata",15.00
2690,736,"Negro",13.00
2691,736,"Gris",13.00
2692,737,"Fiusha",13.00
2693,660,"Camuflaje Negro",117.00
2694,734,"Blanco",117.00
2695,734,"Verde",117.00
2696,661,"Avena",124.00
2697,661,,0.00
2698,610,"Negro delicia",112.00
2699,611,"Gris jaspe",100.00
2700,611,"Lilac Rose 160gr 220223",159.00
2701,711,"Jaspe 1",100.00
2702,680,"Gris estrella",112.00
2703,680,"Rosa Unicornio",112.00
2704,618,"Safari 127762",110.00
2705,262,"azul#53",310.00
2706,262,"coral#31",0.00
2707,674,"Safari",110.00
2708,674,"Marino navy",110.00
2709,618,"Marino navy",110.00
2710,741,"Fiusha",17.00
2711,515,"Fiusha",13.00
2712,515,"Amarillo",13.00
2713,515,,
2714,742,"Blanco",13.00
2715,742,"Amarillo",13.00
