"IdOrdenesHab","IdOrdenes","IdHabilitacion","CantHabOrd","PrecioHabOrd"
14773,3211,326,1.00,0.26
14774,3211,338,1.00,0.13
14775,3212,402,1.00,0.27
14776,3212,220,0.60,1.34
14777,3212,290,0.38,1.40
14778,3212,1,1.00,0.10
14779,3212,323,1.00,0.29
14780,3212,328,1.00,0.16
14781,3212,326,1.00,0.26
14782,3212,338,1.00,0.13
14783,3213,402,1.00,0.27
14784,3213,220,0.60,1.34
14785,3213,290,0.38,1.40
14786,3213,1,1.00,0.10
14787,3213,323,1.00,0.29
14788,3213,328,1.00,0.16
14789,3213,326,1.00,0.26
14790,3213,338,1.00,0.13
14791,3121,327,1.10,0.22
14792,3121,1,1.10,0.12
14793,3121,328,1.10,0.16
14794,3121,326,1.10,0.26
14796,3121,402,1.00,0.76
14797,3121,338,1.00,0.13
14798,3121,70,0.35,1.40
14799,3122,327,1.10,0.22
14800,3122,1,1.10,0.12
14801,3122,328,1.10,0.16
14802,3122,326,1.10,0.26
14803,3122,70,0.35,1.40
14804,3122,402,1.00,0.76
14805,3122,338,1.00,0.13
14806,3123,327,1.10,0.22
14807,3123,1,1.10,0.12
14808,3123,328,1.10,0.16
14809,3123,326,1.10,0.26
14810,3123,70,0.35,1.40
14811,3123,402,1.00,0.76
14812,3123,338,1.00,0.13
14813,3124,327,1.10,0.22
14814,3124,1,1.10,0.12
14815,3124,328,1.10,0.16
14816,3124,326,1.10,0.26
14817,3124,70,0.35,1.40
14818,3124,402,1.00,0.76
14819,3124,338,1.10,0.13
14820,3188,402,1.00,0.79
14821,3188,324,1.10,0.59
14822,3188,1,1.10,0.12
14823,3188,328,1.10,0.16
14824,3188,326,1.10,0.26
14825,3188,338,1.00,0.13
14827,3189,402,1.00,0.79
14828,3189,324,1.10,0.59
14829,3189,1,1.10,0.12
14830,3189,328,1.10,0.16
14831,3189,326,1.10,0.26
14832,3189,338,1.00,0.13
14834,3192,402,1.00,0.79
14835,3192,324,1.10,0.59
14836,3192,1,1.10,0.12
14837,3192,328,1.10,0.16
14838,3192,326,1.10,0.26
14839,3192,338,1.00,0.13
14840,3192,70,0.37,0.83
14841,3193,402,1.00,0.79
14842,3193,324,1.10,0.59
14843,3193,1,1.10,0.12
14844,3193,328,1.10,0.16
14845,3193,326,1.10,0.26
14846,3193,338,1.00,0.13
14847,3193,290,0.37,1.15
14848,3194,402,1.00,0.79
14849,3194,324,1.10,0.59
14850,3194,1,1.10,0.12
14851,3194,328,1.10,0.16
14852,3194,326,1.10,0.26
14853,3194,338,1.00,0.13
14854,3194,290,0.39,1.28
14855,3195,402,1.00,0.79
14856,3195,324,1.10,0.59
14857,3195,1,1.10,0.12
14858,3195,328,1.10,0.16
14859,3195,326,1.10,0.26
14860,3195,338,1.00,0.13
14861,3195,290,0.39,1.28
14862,3196,402,1.00,0.79
14863,3196,324,1.10,0.59
14864,3196,1,1.10,0.12
14865,3196,328,1.10,0.16
14866,3196,326,1.10,0.26
14867,3196,338,1.00,0.13
14868,3196,290,0.39,1.28
14869,3181,1,1.10,0.12
14870,3181,384,1.10,0.28
14871,3181,386,1.10,0.13
14872,3181,387,1.10,0.17
14873,3181,388,1.10,0.45
14874,3181,237,0.91,1.93
14875,3181,253,1.10,0.60
14876,3181,402,1.00,0.21
14877,3182,1,1.10,0.12
14878,3182,385,1.10,0.20
14879,3182,386,1.10,0.13
14880,3182,387,1.10,0.17
14881,3182,388,1.10,0.45
14882,3182,253,1.10,0.60
14883,3182,402,1.00,0.21
14884,3116,1,1.10,0.12
14885,3116,15,1.05,2.13
14886,3116,444,1.10,0.22
14887,3116,445,1.10,0.32
14888,3116,277,1.59,1.50
14889,3116,402,1.00,0.79
14890,3116,338,1.10,0.13
14891,3117,1,1.10,0.12
14892,3117,15,1.05,2.13
14893,3117,444,1.10,0.22
14894,3117,445,1.10,0.32
14895,3117,277,1.59,1.50
14896,3117,402,1.00,0.79
14897,3117,338,1.10,0.13
14898,3031,402,1.00,0.58
14899,3032,402,1.00,0.58
14900,3033,402,1.00,0.58
14901,3034,402,1.00,0.58
14902,3146,402,1.00,0.58
14903,3148,402,1.00,0.58
14904,3188,414,1.10,2.00
14905,3189,414,1.10,2.00
14906,3190,402,1.00,0.79
14907,3190,324,1.10,0.59
14908,3190,1,1.10,0.12
14909,3190,328,1.10,0.16
14910,3190,326,1.10,0.26
14911,3190,338,1.00,0.13
14912,3190,414,1.10,2.00
14913,3190,414,1.10,2.00
14914,3190,290,0.45,1.15
14915,3191,402,1.00,0.79
14916,3191,324,1.10,0.59
14917,3191,1,1.10,0.12
14918,3191,328,1.10,0.16
14919,3191,326,1.10,0.26
14920,3191,338,1.00,0.13
14921,3191,414,1.10,2.00
14922,3191,414,1.10,2.00
14923,3191,290,0.45,1.15
14924,3197,402,1.00,0.79
14925,3197,324,1.10,0.59
14926,3197,1,1.10,0.12
14927,3197,328,1.10,0.16
14928,3197,326,1.10,0.26
14929,3197,338,1.00,0.13
14930,3197,290,0.29,1.15
14931,3197,370,1.10,8.04
14932,3200,402,1.00,0.79
14933,3200,324,1.10,0.59
14934,3200,1,1.10,0.12
14935,3200,328,1.10,0.16
14936,3200,326,1.10,0.26
14937,3200,338,1.00,0.13
14938,3200,70,0.37,1.28
14939,3219,402,1.00,0.79
14940,3219,324,1.10,0.59
14941,3219,1,1.10,0.12
14942,3219,328,1.10,0.16
14943,3219,326,1.10,0.26
14944,3219,338,1.00,0.13
14945,3219,70,0.37,1.15
14946,3220,402,1.00,0.79
14947,3220,324,1.10,0.59
14948,3220,1,1.10,0.12
14949,3220,328,1.10,0.16
14950,3220,326,1.10,0.26
14951,3220,338,1.00,0.13
14952,3220,70,0.37,1.28
14953,3221,402,1.00,0.79
14954,3221,324,1.10,0.59
14955,3221,1,1.10,0.12
14956,3221,328,1.10,0.16
14957,3221,326,1.10,0.26
14958,3221,338,1.00,0.13
14959,3221,70,0.37,1.28
14960,3222,402,1.00,0.79
14961,3222,324,1.10,0.59
14962,3222,1,1.10,0.12
14963,3222,328,1.10,0.16
14964,3222,326,1.10,0.26
14965,3222,338,1.00,0.13
14966,3222,70,0.37,1.28
14967,3223,402,1.00,0.79
14968,3223,324,1.10,0.59
14969,3223,1,1.10,0.12
14970,3223,328,1.10,0.16
14971,3223,326,1.10,0.26
14972,3223,338,1.00,0.13
14973,3223,70,0.37,1.28
14974,3224,402,1.00,0.79
14975,3224,324,1.10,0.59
14976,3224,1,1.10,0.12
14977,3224,328,1.10,0.16
14978,3224,326,1.10,0.26
14979,3224,338,1.00,0.13
14980,3224,70,0.37,1.28
14981,3225,402,1.00,0.79
14982,3225,324,1.10,0.59
14983,3225,1,1.10,0.12
14984,3225,328,1.10,0.16
14985,3225,326,1.10,0.26
14986,3225,338,1.00,0.13
14987,3225,70,0.37,1.15
14988,3226,402,1.00,0.79
14989,3226,324,1.10,0.59
14990,3226,1,1.10,0.12
14991,3226,328,1.10,0.16
14992,3226,326,1.10,0.26
14993,3226,338,1.00,0.13
14994,3226,70,0.37,1.28
14995,3227,402,1.00,0.79
14996,3227,324,1.10,0.59
14997,3227,1,1.10,0.12
14998,3227,328,1.10,0.16
14999,3227,326,1.10,0.26
15000,3227,338,1.00,0.13
15001,3227,70,0.37,1.28
15002,3228,402,1.00,0.79
15003,3228,324,1.10,0.59
15004,3228,1,1.10,0.12
15005,3228,328,1.10,0.16
15006,3228,326,1.10,0.26
15007,3228,338,1.00,0.13
15008,3228,70,0.37,0.83
15009,3229,402,1.00,0.79
15010,3229,324,1.10,0.59
15011,3229,1,1.10,0.12
15012,3229,328,1.10,0.16
15013,3229,326,1.10,0.26
15014,3229,338,1.00,0.13
15015,3229,70,0.37,1.28
15016,3230,402,1.00,0.79
15017,3230,324,1.10,0.59
15018,3230,1,1.10,0.12
15019,3230,328,1.10,0.16
15020,3230,326,1.10,0.26
15021,3230,338,1.00,0.13
15022,3230,70,0.37,0.83
15023,3237,402,1.00,0.79
15024,3237,324,1.10,0.59
15025,3237,1,1.10,0.12
15026,3237,328,1.10,0.16
15027,3237,326,1.10,0.26
15028,3237,338,1.00,0.13
15029,3237,70,0.37,1.28
15030,3238,402,1.00,0.79
15031,3238,324,1.10,0.59
15032,3238,1,1.10,0.12
15033,3238,328,1.10,0.16
15034,3238,326,1.10,0.26
15035,3238,338,1.00,0.13
15036,3238,70,0.37,1.28
15037,3239,402,1.00,0.79
15038,3239,324,1.10,0.59
15039,3239,1,1.10,0.12
15040,3239,328,1.10,0.16
15041,3239,326,1.10,0.26
15042,3239,338,1.00,0.13
15043,3239,70,0.37,1.28
15044,3240,402,1.00,0.79
15045,3240,324,1.10,0.59
15046,3240,1,1.10,0.12
15047,3240,328,1.10,0.16
15048,3240,326,1.10,0.26
15049,3240,338,1.00,0.13
15050,3240,70,0.37,1.28
15051,3190,322,1.59,2.00
15052,3191,322,1.59,2.00
15053,3198,323,1.10,0.29
15054,3198,1,1.10,0.12
15055,3198,328,1.10,0.16
15056,3198,326,1.10,0.26
15057,3198,338,1.10,0.13
15058,3198,424,2.20,0.30
15059,3198,242,1.03,2.13
15060,3198,322,1.59,2.15
15061,3198,423,2.20,0.50
15063,3198,402,1.00,0.79
15064,3198,400,2.53,0.80
15065,3198,414,1.10,2.00
15066,3199,323,1.10,0.29
15067,3199,1,1.10,0.12
15068,3199,328,1.10,0.16
15069,3199,326,1.10,0.26
15070,3199,338,1.10,0.13
15071,3199,424,2.20,0.30
15072,3199,242,1.03,2.13
15073,3199,322,1.59,2.15
15074,3199,423,2.20,0.50
15075,3199,402,1.00,0.79
15076,3199,400,2.53,5.84
15077,3199,414,1.10,2.00
15078,3201,402,1.00,0.79
15079,3201,324,1.10,0.59
15080,3201,1,1.10,0.12
15081,3201,328,1.10,0.16
15082,3201,326,1.10,0.26
15083,3201,338,1.00,0.13
15084,3201,70,0.37,1.28
15085,3202,402,1.00,0.79
15086,3202,324,1.10,0.59
15087,3202,1,1.10,0.12
15088,3202,328,1.10,0.16
15089,3202,326,1.10,0.26
15090,3202,338,1.00,0.13
15091,3202,70,0.37,1.06
15092,3203,402,1.00,0.79
15093,3203,324,1.10,0.59
15094,3203,1,1.10,0.12
15095,3203,328,1.10,0.16
15096,3203,326,1.10,0.26
15097,3203,338,1.00,0.13
15098,3203,70,0.37,1.28
15099,3204,402,1.00,0.79
15100,3204,324,1.10,0.59
15101,3204,1,1.10,0.12
15102,3204,328,1.10,0.16
15103,3204,326,1.10,0.26
15104,3204,338,1.00,0.13
15105,3204,70,0.37,1.28
15106,3205,402,1.00,0.79
15107,3205,324,1.10,0.59
15108,3205,1,1.10,0.12
15109,3205,328,1.10,0.16
15110,3205,326,1.10,0.26
15111,3205,338,1.00,0.13
15112,3205,70,0.37,0.83
15113,3206,402,1.00,0.79
15114,3206,324,1.10,0.59
15115,3206,1,1.10,0.12
15116,3206,328,1.10,0.16
15117,3206,326,1.10,0.26
15118,3206,338,1.00,0.13
15119,3206,70,0.37,1.15
15120,3206,322,1.10,2.20
15122,3206,423,2.20,0.50
15123,3206,424,2.20,0.30
15124,3207,402,1.00,0.79
15125,3207,324,1.10,0.59
15126,3207,1,1.10,0.12
15127,3207,328,1.10,0.16
15128,3207,326,1.10,0.26
15129,3207,338,1.00,0.13
15130,3207,70,0.37,1.15
15131,3207,322,1.10,2.20
15132,3207,423,2.20,0.50
15133,3207,424,2.20,0.30
15134,3208,402,1.00,0.79
15135,3208,324,1.10,0.59
15136,3208,1,1.10,0.12
15137,3208,328,1.10,0.16
15138,3208,326,1.10,0.26
15139,3208,338,1.00,0.13
15140,3208,70,0.37,1.15
15141,3208,322,1.10,2.20
15142,3208,423,2.20,0.50
15143,3208,424,2.20,0.30
15144,3209,402,1.00,0.79
15145,3209,324,1.10,0.59
15146,3209,1,1.10,0.12
15147,3209,328,1.10,0.16
15148,3209,326,1.10,0.26
15149,3209,338,1.00,0.13
15150,3209,70,0.37,1.15
15151,3209,322,1.10,2.20
15152,3209,423,2.20,0.50
15153,3209,424,2.20,0.30
15154,3233,402,1.00,0.79
15155,3233,324,1.10,0.59
15156,3233,1,1.10,0.12
15157,3233,328,1.10,0.16
15158,3233,326,1.10,0.26
15159,3233,338,1.00,0.13
15160,3233,70,0.37,1.28
15161,3233,322,1.30,2.20
15164,3233,297,1.10,6.94
15165,3234,402,1.00,0.79
15166,3234,324,1.10,0.59
15167,3234,1,1.10,0.12
15168,3234,328,1.10,0.16
15169,3234,326,1.10,0.26
15170,3234,338,1.00,0.13
15171,3234,70,0.37,1.28
15172,3234,322,1.30,2.20
15173,3234,297,1.10,6.94
15174,3235,402,1.00,0.79
15175,3235,324,1.10,0.59
15176,3235,1,1.10,0.12
15177,3235,328,1.10,0.16
15178,3235,326,1.10,0.26
15179,3235,338,1.00,0.13
15180,3235,70,0.37,1.28
15181,3235,322,1.43,2.20
15182,3235,297,1.10,6.94
15183,3236,402,1.00,0.79
15184,3236,324,1.10,0.59
15185,3236,1,1.10,0.12
15186,3236,328,1.10,0.16
15187,3236,326,1.10,0.26
15188,3236,338,1.00,0.13
15189,3236,70,0.37,1.28
15190,3236,322,1.43,2.20
15191,3236,297,1.10,6.94
15192,3241,402,1.00,0.79
15193,3241,324,1.10,0.59
15194,3241,1,1.10,0.12
15195,3241,328,1.10,0.16
15196,3241,326,1.10,0.26
15197,3241,338,1.00,0.13
15198,3241,70,0.37,0.83
15199,3242,402,1.00,0.79
15200,3242,324,1.10,0.59
15201,3242,1,1.10,0.12
15202,3242,328,1.10,0.16
15203,3242,326,1.10,0.26
15204,3242,338,1.00,0.13
15205,3242,70,0.37,0.83
15206,3231,402,1.00,0.79
15207,3231,324,1.10,0.59
15208,3231,1,1.10,0.12
15209,3231,328,1.10,0.16
15210,3231,326,1.10,0.26
15211,3231,338,1.00,0.13
15212,3231,70,0.37,1.15
15213,3232,402,1.00,0.79
15214,3232,324,1.10,0.59
15215,3232,1,1.10,0.12
15216,3232,328,1.10,0.16
15217,3232,326,1.10,0.26
15218,3232,338,1.00,0.13
15219,3232,70,0.37,1.28
15220,3178,420,2.20,0.24
15221,3243,1,1.10,0.12
15222,3243,402,1.00,0.58
15223,3244,1,1.10,0.12
15224,3244,402,1.00,0.58
15225,3245,1,1.10,0.12
15226,3245,402,1.00,0.58
15227,3245,28,1.10,4.31
15228,3245,209,0.52,0.89
15230,3256,220,0.55,1.34
15231,3256,436,1.10,0.39
15232,3256,437,1.10,0.40
15233,3256,339,1.10,0.04
15234,3256,337,1.10,1.50
15235,3256,340,1.10,0.04
15236,3256,402,1.00,0.50
15237,3256,1,1.10,0.12
15238,3256,290,0.99,0.83
15239,3257,220,0.55,1.34
15240,3257,436,1.10,0.39
15241,3257,437,1.10,0.40
15242,3257,339,1.10,0.04
15243,3257,337,1.10,1.50
15244,3257,340,1.10,0.04
15245,3257,402,1.00,0.50
15246,3257,1,1.10,0.12
15247,3257,290,0.99,1.15
15248,3258,220,0.55,1.34
15249,3258,436,1.10,0.39
15250,3258,437,1.10,0.40
15251,3258,339,1.10,0.04
15252,3258,337,1.10,1.50
15253,3258,340,1.10,0.04
15254,3258,402,1.00,0.50
15255,3258,1,1.10,0.12
15257,3259,220,0.55,1.34
15258,3259,436,1.10,0.39
15259,3259,437,1.10,0.40
15260,3259,339,1.10,0.04
15261,3259,337,1.10,1.50
15262,3259,340,1.10,0.04
15263,3259,402,1.00,0.50
15264,3259,1,1.10,0.12
15265,3259,290,0.99,1.77
15266,3246,323,1.10,0.29
15267,3246,1,1.10,0.12
15268,3246,328,1.10,0.16
15269,3246,326,1.10,0.26
15270,3246,338,1.10,0.13
15272,3246,242,1.01,2.13
15273,3246,272,1.48,2.50
15275,3246,402,1.00,0.79
15280,3247,323,1.10,0.29
15281,3247,1,1.10,0.12
15282,3247,328,1.10,0.16
15283,3247,326,1.10,0.26
15284,3247,338,1.10,0.13
15285,3247,242,1.01,2.13
15286,3247,272,1.48,2.50
15287,3247,402,1.00,0.79
15288,3248,323,1.10,0.29
15289,3248,1,1.10,0.12
15290,3248,328,1.10,0.16
15291,3248,326,1.10,0.26
15292,3248,338,1.10,0.13
15293,3248,242,1.01,2.13
15294,3248,272,1.48,2.50
15295,3248,402,1.00,0.79
15296,3249,323,1.10,0.29
15297,3249,1,1.10,0.12
15298,3249,328,1.10,0.16
15299,3249,326,1.10,0.26
15300,3249,338,1.10,0.13
15301,3249,242,1.01,2.13
15302,3249,272,1.48,2.50
15303,3249,402,1.00,0.79
15304,3250,402,1.00,0.79
15305,3250,324,1.10,0.59
15306,3250,1,1.10,0.12
15307,3250,328,1.10,0.16
15308,3250,326,1.10,0.26
15309,3250,338,1.00,0.13
15312,3250,370,1.10,8.14
15313,3251,402,1.00,0.79
15314,3251,446,1.10,1.13
15315,3251,1,1.10,0.12
15316,3251,328,1.10,0.16
15317,3251,447,1.10,0.38
15318,3251,338,1.00,0.13
15319,3251,70,0.37,1.15
15320,3252,402,1.00,0.79
15321,3252,446,1.10,1.13
15322,3252,1,1.10,0.12
15323,3252,328,1.10,0.16
15324,3252,447,1.10,0.38
15325,3252,338,1.00,0.13
15326,3252,70,0.37,0.83
15327,3253,402,1.00,0.79
15328,3253,446,1.10,1.13
15329,3253,1,1.10,0.12
15330,3253,328,1.10,0.16
15331,3253,447,1.10,0.38
15332,3253,338,1.00,0.13
15333,3253,70,0.37,1.78
15334,3254,402,1.00,0.79
15335,3254,446,1.10,1.13
15336,3254,1,1.10,0.12
15337,3254,328,1.10,0.16
15338,3254,447,1.10,0.38
15339,3254,338,1.00,0.13
15340,3254,70,0.37,1.78
15342,3255,402,1.00,0.58
15353,3255,1,1.10,0.12
15358,3255,324,1.10,0.59
15360,3255,328,1.10,0.16
15361,3255,326,1.10,0.26
15362,3255,338,1.00,0.13
15363,3255,70,0.37,1.28
15364,3246,448,1.10,0.08
15365,3247,448,1.10,0.08
15366,3248,448,1.10,0.08
15367,3249,448,1.10,0.08
15368,3262,402,1.00,0.79
15369,3262,324,1.10,0.59
15370,3262,1,1.10,0.12
15371,3262,328,1.10,0.16
15372,3262,326,1.10,0.26
15373,3262,338,1.00,0.13
15374,3262,70,0.37,0.83
15375,3260,1,1.10,0.12
15376,3260,416,1.10,0.27
15377,3260,417,1.10,0.26
15378,3260,251,1.10,0.11
15380,3260,402,1.00,0.50
15382,3260,237,0.70,2.07
15383,3260,277,1.10,2.00
15384,3260,423,2.20,0.50
15385,3261,1,1.10,0.12
15386,3261,415,1.10,0.17
15387,3261,417,1.10,0.26
15388,3261,251,1.10,0.11
15389,3261,402,1.00,0.50
15390,3261,220,0.50,1.34
15394,3261,400,2.75,1.09
15396,3261,449,0.28,1.32
15397,3261,184,1.10,1.47
15398,3261,340,1.10,0.50
15399,3273,1,1.10,0.12
15400,3273,402,1.00,0.58
15401,3273,28,1.10,4.31
15402,3273,209,0.52,0.89
15403,3268,220,0.55,1.34
15404,3268,436,1.10,0.39
15405,3268,437,1.10,0.40
15406,3268,339,1.10,0.04
15407,3268,337,1.10,1.50
15408,3268,340,1.10,0.04
15409,3268,402,1.00,0.50
15410,3268,1,1.10,0.12
15411,3268,290,0.99,1.77
15412,3269,220,0.55,1.34
15413,3269,436,1.10,0.39
15414,3269,437,1.10,0.40
15415,3269,339,1.10,0.04
15416,3269,337,1.10,1.50
15417,3269,340,1.10,0.04
15418,3269,402,1.00,0.50
15419,3269,1,1.10,0.12
15420,3269,290,0.99,1.77
15421,3270,220,0.55,1.34
15422,3270,436,1.10,0.39
15423,3270,437,1.10,0.40
15424,3270,339,1.10,0.04
15425,3270,337,1.10,1.50
15426,3270,340,1.10,0.04
15427,3270,402,1.00,0.50
15428,3270,1,1.10,0.12
15429,3270,290,0.99,1.77
15430,3271,220,0.55,1.34
15431,3271,436,1.10,0.39
15432,3271,437,1.10,0.40
15433,3271,339,1.10,0.04
15434,3271,337,1.10,1.50
15435,3271,340,1.10,0.04
15436,3271,402,1.00,0.50
15437,3271,1,1.10,0.12
15438,3271,290,0.99,1.77
15439,3272,220,0.55,1.34
15440,3272,436,1.10,0.39
15441,3272,437,1.10,0.40
15442,3272,339,1.10,0.04
15443,3272,337,1.10,1.50
15444,3272,340,1.10,0.04
15445,3272,402,1.00,0.50
15446,3272,1,1.10,0.12
15447,3266,402,1.00,0.79
15448,3266,324,1.10,0.59
15449,3266,1,1.10,0.12
15450,3266,328,1.10,0.16
15451,3266,326,1.10,0.26
15452,3266,338,1.00,0.13
15453,3266,70,0.59,1.77
15454,3266,322,1.37,1.91
15455,3266,43,1.10,7.35
15456,3266,403,1.56,2.77
15457,3267,402,1.00,0.79
15458,3267,324,1.10,0.59
15459,3267,1,1.10,0.12
15460,3267,328,1.10,0.16
15461,3267,326,1.10,0.26
15462,3267,338,1.00,0.13
15463,3267,70,0.59,1.77
15464,3267,322,1.37,2.40
15465,3267,43,1.10,7.35
15466,3267,403,1.56,2.77
15467,3265,1,2.20,0.12
15468,3265,415,2.20,0.18
15469,3265,417,1.10,0.26
15470,3265,251,1.10,0.11
15471,3265,402,1.00,0.50
15472,3265,220,0.61,1.34
15475,3265,184,1.10,1.47
15476,3265,340,1.10,0.50
15477,3265,70,0.33,1.78
15478,3265,110,2.20,0.11
15479,3307,1,1.10,0.12
15480,3307,402,1.00,0.58
15481,3274,402,1.00,0.79
15482,3274,324,1.10,0.70
15483,3274,1,1.10,0.12
15484,3274,328,1.10,0.16
15485,3274,326,1.10,0.26
15486,3274,338,1.00,0.13
15487,3274,70,0.37,1.06
15488,3275,402,1.00,0.79
15489,3275,324,1.10,0.70
15490,3275,1,1.10,0.12
15491,3275,328,1.10,0.16
15492,3275,326,1.10,0.26
15493,3275,338,1.00,0.13
15494,3275,70,0.37,1.77
15495,3276,402,1.00,0.79
15496,3276,324,1.10,0.70
15497,3276,1,1.10,0.12
15498,3276,328,1.10,0.16
15499,3276,326,1.10,0.26
15500,3276,338,1.00,0.13
15501,3276,70,0.37,1.77
15502,3277,402,1.00,0.79
15503,3277,324,1.10,0.70
15504,3277,1,1.10,0.12
15505,3277,328,1.10,0.16
15506,3277,326,1.10,0.26
15507,3277,338,1.00,0.13
15508,3277,70,0.37,1.77
15509,3278,402,1.00,0.79
15510,3278,324,1.10,0.70
15511,3278,1,1.10,0.12
15512,3278,328,1.10,0.16
15513,3278,326,1.10,0.26
15514,3278,338,1.00,0.13
15515,3278,70,0.37,1.77
15516,3279,402,1.00,0.79
15517,3279,324,1.10,0.70
15518,3279,1,1.10,0.12
15519,3279,328,1.10,0.16
15520,3279,326,1.10,0.26
15521,3279,338,1.00,0.13
15522,3279,70,0.37,1.77
15523,3280,402,1.00,0.79
15524,3280,324,1.10,0.70
15525,3280,1,1.10,0.12
15526,3280,328,1.10,0.16
15527,3280,326,1.10,0.26
15528,3280,338,1.00,0.13
15529,3280,70,0.37,0.83
15530,3281,402,1.00,0.79
15531,3281,324,1.10,0.70
15532,3281,1,1.10,0.12
15533,3281,328,1.10,0.16
15534,3281,326,1.10,0.26
15535,3281,338,1.00,0.13
15536,3281,70,0.37,1.77
15537,3282,402,1.00,0.79
15538,3282,324,1.10,0.70
15539,3282,1,1.10,0.12
15540,3282,328,1.10,0.16
15541,3282,326,1.10,0.26
15542,3282,338,1.00,0.13
15543,3282,70,0.37,1.77
15544,3283,402,1.00,0.79
15545,3283,324,1.10,0.70
15546,3283,1,1.10,0.12
15547,3283,328,1.10,0.16
15548,3283,326,1.10,0.26
15549,3283,338,1.00,0.13
15550,3283,70,0.37,1.77
15551,3284,402,1.00,0.79
15552,3284,324,1.10,0.70
15553,3284,1,1.10,0.12
15554,3284,328,1.10,0.16
15555,3284,326,1.10,0.26
15556,3284,338,1.00,0.13
15557,3284,70,0.37,1.77
15558,3285,402,1.00,0.79
15559,3285,324,1.10,0.70
15560,3285,1,1.10,0.12
15561,3285,328,1.10,0.16
15562,3285,326,1.10,0.26
15563,3285,338,1.00,0.13
15564,3285,70,0.37,1.06
15565,3286,402,1.00,0.79
15566,3286,324,1.10,0.70
15567,3286,1,1.10,0.12
15568,3286,328,1.10,0.16
15569,3286,326,1.10,0.26
15570,3286,338,1.00,0.13
15571,3286,70,0.37,0.83
15572,3263,1,1.10,0.12
15573,3263,416,1.10,0.27
15574,3263,417,1.10,0.26
15575,3263,251,1.10,0.11
15576,3263,402,1.00,0.50
15577,3263,237,0.78,2.07
15578,3263,277,1.10,2.00
15579,3263,423,2.20,0.50
15580,3264,1,1.10,0.12
15581,3264,416,1.10,0.27
15582,3264,417,1.10,0.26
15583,3264,251,1.10,0.11
15584,3264,402,1.00,0.50
15585,3264,237,0.78,2.07
15586,3264,277,1.21,1.50
15588,3264,400,0.70,1.09
15589,3264,450,1.10,1.96
15590,3295,402,1.00,0.79
15591,3295,324,1.10,0.70
15592,3295,1,1.10,0.12
15593,3295,328,1.10,0.16
15594,3295,326,1.10,0.26
15595,3295,338,1.00,0.13
15596,3295,70,0.38,1.77
15597,3295,322,1.37,2.40
15600,3295,424,2.20,0.30
15602,3296,402,1.00,0.79
15603,3296,324,1.10,0.70
15604,3296,1,1.10,0.12
15605,3296,328,1.10,0.16
15606,3296,326,1.10,0.26
15607,3296,338,1.00,0.13
15608,3296,70,0.38,1.77
15609,3296,322,1.37,2.40
15610,3296,424,2.20,0.30
15612,3287,339,2.20,0.05
15613,3287,1,2.20,0.12
15614,3287,443,1.10,0.34
15615,3287,9,1.10,1.47
15616,3287,340,1.00,0.04
15617,3287,252,1.00,0.05
15618,3287,341,1.10,0.08
15619,3287,442,2.20,0.25
15620,3287,220,0.57,1.34
15621,3287,219,1.10,0.77
15622,3287,70,0.38,1.80
15623,3288,339,2.20,0.05
15624,3288,1,2.20,0.12
15625,3288,443,1.10,0.34
15626,3288,9,1.10,1.47
15627,3288,340,1.00,0.04
15628,3288,252,1.00,0.05
15629,3288,341,1.10,0.08
15630,3288,442,2.20,0.25
15631,3288,220,0.57,1.34
15632,3288,219,1.10,0.77
15633,3288,70,0.38,1.80
15634,3289,339,2.20,0.05
15635,3289,1,2.20,0.12
15636,3289,443,1.10,0.34
15637,3289,9,1.10,1.47
15638,3289,340,1.00,0.04
15639,3289,252,1.00,0.05
15640,3289,341,1.10,0.08
15641,3289,442,2.20,0.25
15642,3289,220,0.57,1.34
15643,3289,219,1.10,0.77
15644,3289,70,0.38,1.80
15645,3290,339,2.20,0.05
15646,3290,1,2.20,0.12
15647,3290,443,1.10,0.34
15648,3290,9,1.10,1.47
15649,3290,340,1.00,0.04
15650,3290,252,1.00,0.05
15651,3290,341,1.10,0.08
15652,3290,442,2.20,0.25
15653,3290,220,0.57,1.34
15654,3290,219,1.10,0.77
15655,3290,70,0.38,1.80
15656,3291,339,2.20,0.05
15657,3291,1,2.20,0.12
15658,3291,443,1.10,0.34
15659,3291,9,1.10,1.47
15660,3291,340,1.00,0.04
15661,3291,252,1.00,0.05
15662,3291,341,1.10,0.08
15663,3291,442,2.20,0.25
15664,3291,220,0.57,1.34
15665,3291,219,1.10,0.77
15667,3291,393,0.39,2.00
15668,3292,339,2.20,0.05
15669,3292,1,2.20,0.12
15670,3292,443,1.10,0.34
15671,3292,9,1.10,1.47
15672,3292,340,1.00,0.04
15673,3292,252,1.00,0.05
15674,3292,341,1.10,0.08
15675,3292,442,2.20,0.25
15676,3292,220,0.57,1.34
15677,3292,219,1.10,0.77
15678,3292,367,0.39,2.00
15679,3293,339,2.20,0.05
15680,3293,1,2.20,0.12
15681,3293,443,1.10,0.34
15682,3293,9,1.10,1.47
15683,3293,340,1.00,0.04
15684,3293,252,1.00,0.05
15685,3293,341,1.10,0.08
15686,3293,442,2.20,0.25
15687,3293,220,0.57,1.34
15688,3293,219,1.10,0.77
15689,3293,393,0.39,2.00
15690,3294,339,2.20,0.05
15691,3294,1,2.20,0.12
