"IdRecibos","IdOrdenes","Fecha","Cantidad","IdMaquileros","Observaciones","TipoPrendas","Inventariado"
6261,3019,19/04/2018 00:00:00,186,226,,1,1
6262,2973,20/04/2018 00:00:00,2038,158,,1,1
6263,2973,20/04/2018 00:00:00,1,158,"INCOMPLETAS",2,1
6264,3004,26/04/2018 00:00:00,212,351,,1,1
6265,3004,26/04/2018 00:00:00,25,351,,2,1
6266,2978,30/04/2018 00:00:00,253,351,,1,1
6267,2978,30/04/2018 00:00:00,2,351,"INCOMPLETAS",2,1
6268,2978,30/04/2018 00:00:00,1016,62,,1,1
6269,2978,30/04/2018 00:00:00,4,62,"incompletas",2,1
6270,2978,30/04/2018 00:00:00,252,375,,1,1
6271,2958,02/05/2018 00:00:00,943,375,,1,1
6272,2978,30/04/2018 00:00:00,3,375,"INCOMPLETAS",2,1
6273,2978,02/05/2018 00:00:00,502,345,,1,1
6274,2978,02/05/2018 00:00:00,5,345,"INCOMPLETAS",2,1
6275,2978,02/05/2018 00:00:00,3,345,,2,1
6276,2977,02/05/2018 00:00:00,510,226,,1,1
6277,2977,02/05/2018 00:00:00,507,187,,1,1
6278,2977,02/05/2018 00:00:00,3,187,"INCOMPLETAS",2,1
6279,2976,02/05/2018 00:00:00,616,334,,1,1
6280,2976,02/05/2018 00:00:00,2,334,"INCOMPLETAS",2,1
6281,2976,02/05/2018 00:00:00,615,251,,1,1
6282,2971,02/05/2018 00:00:00,1204,251,,1,1
6283,2977,02/05/2018 00:00:00,1015,158,,1,1
6284,2977,02/05/2018 00:00:00,4,158,"INCOMPLETAS",2,1
6285,2975,09/05/2018 00:00:00,768,367,,1,1
6286,2989,09/05/2018 00:00:00,1138,345,"BERMUDA",1,1
6287,2989,09/05/2018 00:00:00,1,345,"INCOMPLETAS BERMUDA",2,1
6288,2989,09/05/2018 00:00:00,3,345,"BERMUDA",2,1
6289,2989,10/05/2018 00:00:00,413,226,"PLAYERA",1,1
6290,2957,10/05/2018 00:00:00,1239,236,,1,1
6291,2957,10/05/2018 00:00:00,2,236,"INCOMPLETAS",2,1
6292,2957,10/05/2018 00:00:00,1,236,,2,1
6293,2986,14/05/2018 00:00:00,843,225,"Pants",1,1
6294,3005,14/05/2018 00:00:00,111,225,,1,1
6295,2975,14/05/2018 00:00:00,905,334,,1,1
6296,2975,14/05/2018 00:00:00,1,334,,2,1
6297,2972,14/05/2018 00:00:00,906,334,,1,1
6298,2972,14/05/2018 00:00:00,5,334,"INCOMPLETAS",2,1
6299,2972,14/05/2018 00:00:00,3,334,,2,1
6300,2988,14/05/2018 00:00:00,1090,351,"PLAYERA",1,1
6301,2988,14/05/2018 00:00:00,4,351,"PLAYERA",2,1
6302,2971,14/05/2018 00:00:00,12,251,"INCOMPLETAS",2,1
6303,2971,14/05/2018 00:00:00,1,251,,2,1
6304,2988,14/05/2018 00:00:00,1090,251,"BERMUDA",1,1
6305,2988,14/05/2018 00:00:00,1,251,"INCOMPLETAS",2,1
6306,2988,14/05/2018 00:00:00,1,251,,2,1
6307,3021,14/05/2018 00:00:00,267,226,,1,1
6308,2986,14/05/2018 00:00:00,4,225,"PANTS",2,1
6309,3021,14/05/2018 00:00:00,2,226,,2,1
6310,2989,15/05/2018 00:00:00,731,375,"PLAYERA",1,1
6311,2986,14/05/2018 00:00:00,850,158,"PLAYERA",1,1
6312,2986,14/05/2018 00:00:00,1,158,"PLAYERA INCOMPLETAS",2,1
6313,2972,16/05/2018 00:00:00,610,351,,1,1
6314,2972,16/05/2018 00:00:00,4,351,"INCOMPLETAS",2,1
6315,2972,16/05/2018 00:00:00,300,251,,1,1
6316,3006,17/05/2018 00:00:00,483,226,,1,1
6317,3005,21/05/2018 00:00:00,1021,225,,1,1
6318,3005,21/05/2018 00:00:00,8,225,,2,1
6319,2993,22/05/2018 00:00:00,997,158,,1,1
6320,2993,25/05/2018 00:00:00,814,158,,1,1
6321,2993,25/05/2018 00:00:00,2,158,"INCOMPLETAS",2,1
6322,2993,14/05/2018 00:00:00,3,158,"SE AGARRARON EN CORTE PARA DISE•O",1,1
6323,2994,29/05/2018 00:00:00,1882,251,,1,1
6324,2994,29/05/2018 00:00:00,3,251,"INCOMPLETAS",2,1
6325,2994,29/05/2018 00:00:00,7,251,,2,1
6326,2994,01/06/2018 00:00:00,2,251,"INCOMPLETAS",2,1
6327,2994,01/06/2018 00:00:00,1,251,,2,1
6328,2979,06/06/2018 00:00:00,1436,158,,1,1
6329,3017,11/06/2018 00:00:00,1054,193,,1,1
6330,3017,11/06/2018 00:00:00,9,193,"INCOMPLETAS",2,1
6331,3017,11/06/2018 00:00:00,10,193,,2,1
6332,2995,11/06/2018 00:00:00,1794,375,,1,1
6333,3071,12/06/2018 00:00:00,138,226,,1,1
6334,2992,12/06/2018 00:00:00,2278,251,,1,1
6335,2992,12/06/2018 00:00:00,5,251,,2,1
6336,2992,12/06/2018 00:00:00,4,251,"INCOMPLETAS",2,1
6337,2995,12/06/2018 00:00:00,0,375,,1,1
6338,2995,13/06/2018 00:00:00,0,375,,1,1
6339,2995,13/06/2018 00:00:00,7,375,"INCOMPLETAS",2,1
6340,2979,06/06/2018 00:00:00,473,226,,1,1
6341,3000,14/06/2018 00:00:00,697,158,,1,1
6342,3000,14/06/2018 00:00:00,3,158,"INCOMPLETAS",2,1
6343,2997,19/06/2018 00:00:00,929,251,,1,1
6344,2997,19/06/2018 00:00:00,3,251,"INCOMPLETAS",2,1
6345,2997,19/06/2018 00:00:00,1,251,,2,1
6346,3031,18/06/2018 00:00:00,813,251,,1,1
6347,3031,18/06/2018 00:00:00,2,251,,2,1
6348,3031,18/06/2018 00:00:00,5,251,"INCOMPLETAS",2,1
6349,3032,18/06/2018 00:00:00,818,236,,1,1
6350,3032,18/06/2018 00:00:00,2,236,"INCOMPLETAS",2,1
6351,3033,19/06/2018 00:00:00,636,226,,1,1
6352,3000,18/06/2018 00:00:00,930,158,,1,1
6353,3000,18/06/2018 00:00:00,2,158,"INCOMPLETAS",2,1
6354,2998,21/06/2018 00:00:00,695,158,,1,1
6355,2998,21/06/2018 00:00:00,1,158,"INCOMPLETAS",2,1
6356,2998,25/06/2018 00:00:00,1079,251,,1,1
6357,2997,25/06/2018 00:00:00,179,251,,1,1
6358,2997,25/06/2018 00:00:00,1,251,,2,1
6359,3007,26/06/2018 00:00:00,2041,375,,1,1
6360,3034,28/06/2018 00:00:00,2034,236,,1,1
6361,3018,29/06/2018 00:00:00,1,193,,1,1
6362,2996,03/07/2018 00:00:00,320,251,,1,1
6363,3029,03/07/2018 00:00:00,212,251,,1,1
6364,3039,03/07/2018 00:00:00,482,158,,1,1
6365,3039,03/07/2018 00:00:00,6,158,"INCOMPLETAS",2,1
6366,3040,03/07/2018 00:00:00,485,158,,1,1
6367,2999,03/07/2018 00:00:00,693,334,,1,1
6368,2999,03/07/2018 00:00:00,3,334,,2,1
6369,3029,05/07/2018 00:00:00,643,251,,1,1
6370,3029,05/07/2018 00:00:00,1,251,"INCOMPLETAS",2,1
6371,2996,05/07/2018 00:00:00,1206,251,,1,1
6372,2996,05/07/2018 00:00:00,2,251,,2,1
6373,3018,06/07/2018 00:00:00,877,193,,1,1
6374,3018,06/07/2018 00:00:00,4,193,"INCOMPLETAS",2,1
6375,3018,06/07/2018 00:00:00,11,193,,2,1
6376,3002,09/07/2018 00:00:00,673,251,,1,1
6377,3002,09/07/2018 00:00:00,1,251,,2,1
6378,3048,09/07/2018 00:00:00,608,251,,1,1
6379,2999,10/07/2018 00:00:00,1034,334,,1,1
6380,2999,10/07/2018 00:00:00,4,334,,2,1
6381,3028,10/07/2018 00:00:00,1221,225,,1,1
6382,3002,09/07/2018 00:00:00,1517,375,,1,1
6383,3007,10/07/2018 00:00:00,121,375,,1,1
6384,3001,10/07/2018 00:00:00,1713,236,,1,1
6385,3001,10/07/2018 00:00:00,4,236,,2,1
6386,3028,10/07/2018 00:00:00,1,225,,2,1
6387,3040,10/07/2018 00:00:00,488,158,,1,1
6388,3040,10/07/2018 00:00:00,3,158,"INCOMPLETAS",2,1
6389,3039,10/07/2018 00:00:00,488,158,,1,1
6390,3038,11/07/2018 00:00:00,495,226,,1,1
6391,3054,12/07/2018 00:00:00,1223,229,,1,1
6392,3054,12/07/2018 00:00:00,1,229,"INCOMPLETAS",2,1
6393,3025,12/07/2018 00:00:00,1508,200,,1,1
6394,3025,12/07/2018 00:00:00,2,200,"INCOMPLETAS",2,1
6395,3025,12/07/2018 00:00:00,2,200,,2,1
6396,3027,15/07/2018 00:00:00,1220,251,,1,1
6397,3027,15/07/2018 00:00:00,3,251,"INCOMPLETAS",2,1
6398,3027,15/07/2018 00:00:00,1,251,,2,1
6399,3048,15/07/2018 00:00:00,368,251,,1,1
6400,3003,15/07/2018 00:00:00,1102,251,,1,1
6401,3003,15/07/2018 00:00:00,3,251,,2,1
6402,3003,15/07/2018 00:00:00,1088,334,,1,1
6403,3003,15/07/2018 00:00:00,1,334,"INCOMPLETAS",2,1
6404,3038,16/07/2018 00:00:00,494,226,,1,1
6405,3012,17/07/2018 00:00:00,263,225,,1,1
6406,3012,17/07/2018 00:00:00,1,225,,2,1
6407,3015,18/07/2018 00:00:00,898,158,,1,1
6408,3015,18/07/2018 00:00:00,1,158,"INCOMPLETA",2,1
6409,3010,18/07/2018 00:00:00,1041,236,,1,1
6410,3010,18/07/2018 00:00:00,1,236,"INCOMPLETAS",2,1
6411,3010,18/07/2018 00:00:00,1,236,,2,1
6412,3012,18/07/2018 00:00:00,766,251,,1,1
6413,3012,18/07/2018 00:00:00,2,251,,2,1
6414,3012,18/07/2018 00:00:00,7,251,"INCOMPLETAS",2,1
6415,3012,10/07/2018 00:00:00,3,211,"MUESTRAS",1,1
6416,3041,19/07/2018 00:00:00,640,251,,1,1
6417,3016,19/07/2018 00:00:00,609,375,,1,1
6418,3016,19/07/2018 00:00:00,0,375,"INCOMPLETAS",2,1
6419,3016,19/07/2018 00:00:00,430,226,,1,1
6420,3037,19/07/2018 00:00:00,699,225,,1,1
6421,3054,19/07/2018 00:00:00,616,229,,1,1
6422,3036,19/07/2018 00:00:00,4,229,"muestras",1,1
6423,3053,19/07/2018 00:00:00,665,62,,1,1
6424,3053,19/07/2018 00:00:00,18,211,,1,1
6425,3053,19/07/2018 00:00:00,20,226,,1,1
6426,3053,19/07/2018 00:00:00,18,225,,1,1
6427,3053,19/07/2018 00:00:00,1,225,"INCOMPLETAS",2,1
6428,3053,19/07/2018 00:00:00,1,225,,2,1
6429,3037,20/07/2018 00:00:00,727,225,,1,1
6430,3037,20/07/2018 00:00:00,5,225,,2,1
6431,3054,20/07/2018 00:00:00,607,251,,1,1
6432,3054,20/07/2018 00:00:00,6,251,"INCOMPLETAS",2,1
6433,3054,20/07/2018 00:00:00,0,251,,2,1
6434,3054,16/07/2018 00:00:00,3,211,"MUESTRAS",1,1
6435,3011,20/07/2018 00:00:00,1037,200,,1,1
6436,3011,20/07/2018 00:00:00,8,200,"INCOMPLETAS",2,1
6437,3011,20/07/2018 00:00:00,2,200,,2,1
6438,3037,23/07/2018 00:00:00,27,225,,1,1
6439,3053,23/07/2018 00:00:00,108,229,,1,1
6440,3053,21/07/2018 00:00:00,688,269,,1,1
6441,3041,24/07/2018 00:00:00,744,251,,1,1
6442,3041,24/07/2018 00:00:00,1,251,"INCOMPLETOS",2,1
6443,3042,24/07/2018 00:00:00,275,251,,1,1
6444,3053,21/07/2018 00:00:00,5,269,"INCOMPLETAS",2,1
6445,3114,25/07/2018 00:00:00,236,226,,1,1
6446,3114,25/07/2018 00:00:00,2,226,"INCOMPLETAS",2,1
6447,3038,25/07/2018 00:00:00,3,226,"INCOMPLETAS",2,1
6448,3036,25/07/2018 00:00:00,290,229,,1,1
6449,3036,25/07/2018 00:00:00,11,229,"INCOMPLETAS",2,1
6450,3036,25/07/2018 00:00:00,3,229,,2,1
6451,3036,30/07/2018 00:00:00,585,229,,1,1
6452,3036,30/07/2018 00:00:00,11,229,"INCOMPLETAS",2,1
6453,3036,30/07/2018 00:00:00,4,229,,2,1
6454,3014,31/07/2018 00:00:00,113,225,,1,1
6455,3014,31/07/2018 00:00:00,0,225,"INCOMPLETAS",2,1
6456,3014,31/07/2018 00:00:00,311,226,,1,1
6457,3023,31/07/2018 00:00:00,518,251,,1,1
6458,3024,31/07/2018 00:00:00,1441,62,,1,1
6459,3008,31/07/2018 00:00:00,805,251,,1,1
6460,3036,31/07/2018 00:00:00,306,229,,1,1
6461,3036,31/07/2018 00:00:00,10,229,"INCOMPLETAS",2,1
6462,3040,31/07/2018 00:00:00,972,158,,1,1
6463,3039,31/07/2018 00:00:00,487,158,,1,1
6464,3039,31/07/2018 00:00:00,1,158,"INCOMPLETAS",2,1
6465,3040,31/07/2018 00:00:00,4,158,"LAS MANDO SIN ARMAR",1,1
6466,3014,31/07/2018 00:00:00,112,229,,1,1
6467,3014,31/07/2018 00:00:00,1,229,"INCOMPLETAS",2,1
6468,3014,31/07/2018 00:00:00,142,251,,1,1
6469,3014,31/07/2018 00:00:00,335,158,,1,1
6470,3014,31/07/2018 00:00:00,4,158,"INCOMPLETAS",2,1
6471,3023,01/08/2018 00:00:00,613,345,,1,1
6472,3023,01/08/2018 00:00:00,6,345,"INCOMPLETAS",2,1
6473,3008,03/08/2018 00:00:00,1001,251,,1,1
6474,3008,03/08/2018 00:00:00,24,251,"INCOMPLETAS",2,1
6475,3023,03/08/2018 00:00:00,1,251,"INCOMPLETAS",2,1
6476,3047,03/08/2018 00:00:00,392,251,,1,1
6477,3047,03/08/2018 00:00:00,1,251,"INCOMPLETAS",2,1
6478,3047,07/08/2018 00:00:00,395,251,,1,1
6479,3009,07/08/2018 00:00:00,346,225,,1,1
6480,3009,07/08/2018 00:00:00,290,325,,1,1
6481,3009,07/08/2018 00:00:00,712,229,,1,1
6482,3009,07/08/2018 00:00:00,64,325,,1,1
6483,3009,08/08/2018 00:00:00,8,225,"INCOMPLETAS",2,1
6484,3022,02/08/2018 00:00:00,809,229,,1,1
6485,3041,02/08/2018 00:00:00,78,251,,1,1
6486,3009,07/08/2018 00:00:00,0,229,,1,1
6487,3009,07/08/2018 00:00:00,2,225,,1,1
6488,3009,07/08/2018 00:00:00,2,325,"INCOMPLETAS",2,1
6489,3144,08/08/2018 00:00:00,667,226,,1,1
6490,3144,08/08/2018 00:00:00,516,251,,1,1
6491,3143,08/08/2018 00:00:00,1192,334,,1,1
6492,3143,08/08/2018 00:00:00,2,334,"INCOMPLETAS",2,1
6493,3143,08/08/2018 00:00:00,5,334,,2,1
6494,3142,08/08/2018 00:00:00,46,334,,1,1
6495,3022,02/08/2018 00:00:00,3,229,"INCOMPLETAS",2,1
6496,3142,09/08/2018 00:00:00,66,334,,1,1
6497,3142,09/08/2018 00:00:00,991,187,,1,1
6498,3115,10/08/2018 00:00:00,134,225,,1,1
6499,3115,10/08/2018 00:00:00,1,225,,2,1
6500,3144,11/08/2018 00:00:00,4,226,"INCOMPLETAS",2,1
6501,3144,11/08/2018 00:00:00,1,226,,2,1
6502,3115,10/08/2018 00:00:00,3,225,"INCOMPLETAS",2,1
6503,3099,13/08/2018 00:00:00,1064,334,,1,1
6504,3099,13/08/2018 00:00:00,12,334,"INCOMPLETAS",2,1
6505,3099,13/08/2018 00:00:00,3,334,,2,1
6506,3045,13/08/2018 00:00:00,1244,334,,1,1
6507,3045,13/08/2018 00:00:00,1,334,,2,1
6508,3045,13/08/2018 00:00:00,3,211,,1,1
6509,3043,13/08/2018 00:00:00,870,251,,1,1
6510,3043,13/08/2018 00:00:00,2,211,,1,1
6511,3056,14/08/2018 00:00:00,1737,236,,1,1
6512,3056,14/08/2018 00:00:00,7,236,,2,1
6513,3022,02/08/2018 00:00:00,78,325,,1,1
6514,3022,02/08/2018 00:00:00,228,225,,1,1
6515,3102,15/08/2018 00:00:00,576,229,,1,1
6516,3102,16/08/2018 00:00:00,248,229,,1,1
6517,3102,15/08/2018 00:00:00,542,226,,1,1
6518,3104,15/08/2018 00:00:00,1509,251,,1,1
6519,3100,16/08/2018 00:00:00,462,236,,1,1
6520,3100,16/08/2018 00:00:00,2,236,"INCOMPLETAS",2,1
6521,3151,16/08/2018 00:00:00,108,225,,1,1
6522,3150,16/08/2018 00:00:00,119,225,,1,1
6523,3150,16/08/2018 00:00:00,1,225,,2,1
6524,3100,16/08/2018 00:00:00,580,62,,1,1
6525,3101,16/08/2018 00:00:00,795,158,,1,1
6526,3101,20/08/2018 00:00:00,779,158,,1,1
6527,3042,17/08/2018 00:00:00,1255,325,,1,1
6528,3042,17/08/2018 00:00:00,1,325,,2,1
6529,3042,17/08/2018 00:00:00,23,325,"INCOMPLETAS",2,1
6530,3153,19/08/2018 00:00:00,103,225,,1,1
6531,3153,19/08/2018 00:00:00,1,225,,2,1
6532,3152,19/08/2018 00:00:00,114,225,,1,1
6533,3156,19/08/2018 00:00:00,90,225,,1,1
6534,3156,19/08/2018 00:00:00,52,225,,1,1
6535,3157,20/08/2018 00:00:00,63,225,,1,1
6536,3157,20/08/2018 00:00:00,106,225,,1,1
6537,3157,20/08/2018 00:00:00,2,225,,2,1
6538,3055,19/08/2018 00:00:00,120,226,,1,1
6539,3055,19/08/2018 00:00:00,1371,193,,1,1
6540,3055,19/08/2018 00:00:00,2,211,"MUESTRAS",1,1
6541,3070,21/08/2018 00:00:00,598,251,,1,1
6542,3070,21/08/2018 00:00:00,2,211,"MUESTRAS",1,1
6543,3141,21/08/2018 00:00:00,312,226,,1,1
6544,3141,21/08/2018 00:00:00,416,229,,1,1
6545,3141,21/08/2018 00:00:00,312,251,,1,1
6546,3148,22/08/2018 00:00:00,704,225,,1,1
6547,3068,22/08/2018 00:00:00,1164,251,,1,1
6548,3044,22/08/2018 00:00:00,980,236,,1,1
6549,3044,22/08/2018 00:00:00,3,236,,2,1
6550,3148,23/08/2018 00:00:00,92,225,,1,1
6551,3158,23/08/2018 00:00:00,122,225,,1,1
6552,3155,23/08/2018 00:00:00,82,225,,1,1
6553,3154,23/08/2018 00:00:00,668,225,,1,1
6554,3046,24/08/2018 00:00:00,919,251,,1,1
6555,3046,24/08/2018 00:00:00,2,251,"INCOMPLETAS",2,1
6556,3103,22/08/2018 00:00:00,1360,334,,1,1
6557,3103,22/08/2018 00:00:00,9,334,,1,1
6558,3098,28/08/2018 00:00:00,509,325,,1,1
6559,3098,28/08/2018 00:00:00,2,211,"MUESTRAS",1,1
6560,3075,28/08/2018 00:00:00,968,236,,1,1
6561,3075,28/08/2018 00:00:00,2,236,"INCOMPLETAS",2,1
6562,3075,28/08/2018 00:00:00,2,236,,2,1
6563,3074,28/08/2018 00:00:00,968,236,,1,1
6564,3074,28/08/2018 00:00:00,2,236,"INCOMPLETAS",2,1
6565,3087,28/08/2018 00:00:00,2187,62,,1,1
6566,3087,28/08/2018 00:00:00,5,62,,2,1
6567,3070,28/08/2018 00:00:00,438,251,,1,1
6568,3085,28/08/2018 00:00:00,2,211,,1,1
6569,3085,28/08/2018 00:00:00,822,251,,1,1
6570,3087,29/08/2018 00:00:00,324,62,,1,1
6571,3070,29/08/2018 00:00:00,177,251,,1,1
6572,3050,30/08/2018 00:00:00,590,251,,1,1
6573,3050,30/08/2018 00:00:00,608,229,,1,1
6574,3077,01/09/2018 00:00:00,1022,226,,1,1
6575,3077,01/09/2018 00:00:00,1011,251,,1,1
6576,3077,01/09/2018 00:00:00,8,251,"INCOMPLETAS",2,1
6577,3078,02/09/2018 00:00:00,2037,158,,1,1
6578,3078,02/09/2018 00:00:00,3,158,"INCOMPLETAS",2,1
6579,3079,02/09/2018 00:00:00,2034,187,,1,1
6580,3079,02/09/2018 00:00:00,6,187,"INCOMPLETS",2,1
6581,3081,02/09/2018 00:00:00,274,251,,1,1
6582,3081,02/09/2018 00:00:00,548,325,,1,1
6583,3081,02/09/2018 00:00:00,2,325,,2,1
6584,3081,03/09/2018 00:00:00,273,388,,1,1
6585,3051,31/08/2018 00:00:00,653,229,,1,1
6586,3059,02/09/2018 00:00:00,408,251,,1,1
6587,3080,02/09/2018 00:00:00,1213,62,,1,1
6588,3080,02/09/2018 00:00:00,2,62,"INCOMPLETAS",2,1
6589,3080,02/09/2018 00:00:00,5,62,,2,1
6590,3080,03/09/2018 00:00:00,256,62,,1,1
6591,3081,04/09/2018 00:00:00,360,388,,1,1
6592,3081,04/09/2018 00:00:00,4,388,"INCOMPLETAS",2,1
6593,3089,04/09/2018 00:00:00,2185,369,,1,1
6594,3089,04/09/2018 00:00:00,8,369,,2,1
6595,3163,04/09/2018 00:00:00,1191,236,,1,1
6596,3163,04/09/2018 00:00:00,2,236,"INCOMPLETAS",2,1
6597,3163,04/05/2018 00:00:00,2,236,,2,1
6598,3165,04/09/2018 00:00:00,1256,236,,1,1
6599,3165,04/09/2018 00:00:00,1,236,"INCOMPLETAS",2,1
6600,3165,04/09/2018 00:00:00,3,236,,2,1
6601,3089,05/09/2018 00:00:00,649,369,,1,1
6602,3089,05/09/2018 00:00:00,21,369,,1,1
6603,3147,05/09/2018 00:00:00,900,251,,1,1
6604,3147,05/09/2018 00:00:00,2,251,"INCOMPLETAS",2,1
6605,3077,01/09/2018 00:00:00,3,251,,1,1
6606,3146,05/09/2018 00:00:00,160,387,,1,1
6607,3090,06/09/2018 00:00:00,1616,369,,1,1
6608,3090,06/09/2018 00:00:00,39,369,,2,1
6609,3146,05/09/2018 00:00:00,250,325,,1,1
6610,3146,06/09/2018 00:00:00,30,387,,1,1
6611,3088,11/09/2018 00:00:00,1494,251,,1,1
6612,3088,12/09/2018 00:00:00,1314,369,,1,1
6613,3088,12/09/2018 00:00:00,2,369,,2,1
6614,3084,11/09/2018 00:00:00,582,251,,1,1
6615,3084,11/09/2018 00:00:00,3,251,,2,1
6616,3182,11/09/2018 00:00:00,311,251,,1,1
6617,3146,11/09/2018 00:00:00,88,325,,1,1
6618,3048,09/09/2018 00:00:00,976,251,,1,1
6619,3059,09/09/2018 00:00:00,102,325,,1,1
6620,3164,10/09/2018 00:00:00,1217,236,,1,1
6621,3090,10/09/2018 00:00:00,1547,369,,1,1
6622,3090,10/09/2018 00:00:00,32,369,,1,1
6623,3164,10/09/2018 00:00:00,3,236,"INCOMPLETAS",2,1
6624,3088,13/09/2018 00:00:00,713,369,,1,1
6625,3088,13/09/2018 00:00:00,2,369,,2,1
6626,3145,12/09/2018 00:00:00,99,229,,1,1
6627,3145,12/09/2018 00:00:00,150,325,,1,1
6628,3145,13/09/2018 00:00:00,250,226,,1,1
6629,3083,12/09/2018 00:00:00,448,229,,1,1
6630,3145,13/09/2018 00:00:00,517,236,,1,1
6631,3049,13/09/2018 00:00:00,243,251,,1,1
6632,3083,13/09/2018 00:00:00,446,229,,1,1
6633,3083,13/09/2018 00:00:00,2,229,"INCOMPLETAS",2,1
6634,3072,07/09/2018 00:00:00,261,251,,1,1
6635,3072,07/09/2018 00:00:00,472,158,,1,1
6636,3072,07/09/2018 00:00:00,7,158,"INCOMPLETAS",2,1
6637,3072,07/09/2018 00:00:00,334,226,,1,1
6638,3072,07/09/2018 00:00:00,2,226,"INCOMPLETAS",2,1
6639,3072,07/09/2018 00:00:00,6,251,"INCOMPLETAS",2,1
6640,3112,23/08/2018 00:00:00,60,226,,1,1
6641,3112,23/08/2018 00:00:00,166,229,,1,1
6642,3112,23/08/2018 00:00:00,989,251,,1,1
6643,3049,14/09/2018 00:00:00,734,251,,1,1
6644,3049,14/09/2018 00:00:00,2,251,"INCOMPLETAS",2,1
6645,3049,14/09/2018 00:00:00,1,251,,2,1
6646,3049,16/09/2018 00:00:00,490,325,,1,1
6647,3049,16/09/2018 00:00:00,1,325,"INCOMPLETAS",2,1
6648,3069,14/09/2018 00:00:00,1190,236,,1,1
6649,3052,17/09/2018 00:00:00,1439,62,,1,1
6650,3052,17/09/2018 00:00:00,17,62,"INCOMPLETAS",2,1
6651,3153,18/09/2018 00:00:00,32,225,,1,1
6652,3067,18/09/2018 00:00:00,981,251,,1,1
6653,3057,18/09/2018 00:00:00,1274,251,,1,1
6654,3137,20/09/2018 00:00:00,1675,369,,1,1
6655,3137,20/09/2018 00:00:00,8,369,,1,1
6656,3146,13/09/2018 00:00:00,331,325,,1,1
6657,3146,13/09/2018 00:00:00,7,325,"INCOMPLETAS",2,1
6658,3148,18/09/2018 00:00:00,190,225,,1,1
6659,3125,20/09/2018 00:00:00,1816,369,,1,1
6660,3214,26/09/2018 00:00:00,332,236,,1,1
6661,3215,26/09/2018 00:00:00,1592,236,,1,1
6662,3215,26/09/2018 00:00:00,4,236,,2,1
6663,3133,25/09/2018 00:00:00,1176,369,,1,1
6664,3133,25/09/2018 00:00:00,3,369,,2,1
6665,3133,26/09/2018 00:00:00,731,369,,1,1
6666,3133,26/09/2018 00:00:00,1,369,,2,1
6667,3125,24/09/2018 00:00:00,961,369,,1,1
6668,3125,24/09/2018 00:00:00,8,369,,2,1
6669,3125,24/09/2018 00:00:00,396,369,"INCOMPLETAS",2,1
6670,3064,21/09/2018 00:00:00,1007,251,,1,1
6671,3064,21/09/2018 00:00:00,1,251,"INCOMPLETA",2,1
6672,3061,21/09/2018 00:00:00,1221,158,,1,1
6673,3061,21/09/2018 00:00:00,2,158,"INCOMPLETAS",2,1
6674,3061,21/09/2018 00:00:00,1,158,,2,1
6675,3216,23/09/2018 00:00:00,884,229,,1,1
6676,3217,26/09/2018 00:00:00,489,325,,1,1
6677,3065,23/09/2018 00:00:00,1006,251,,1,1
6678,3065,23/09/2018 00:00:00,2,251,"INCOMPLETAS",2,1
6679,3066,23/09/2018 00:00:00,734,226,,1,1
6680,3057,22/09/2018 00:00:00,1785,251,,1,1
6681,3084,22/09/2018 00:00:00,31,251,,1,1
6682,3073,25/09/2018 00:00:00,411,225,,1,1
6683,3148,24/09/2018 00:00:00,335,225,,1,1
6684,3057,22/09/2018 00:00:00,3,251,"INCOMPLETOS",2,1
6685,3127,27/09/2018 00:00:00,1728,369,,1,1
6686,3131,27/09/2018 00:00:00,982,369,,1,1
6687,3131,27/09/2018 00:00:00,8,369,,2,1
6688,3126,27/09/2018 00:00:00,336,369,,1,1
6689,3073,27/09/2018 00:00:00,640,225,,1,1
6690,3073,27/09/2018 00:00:00,3,225,,2,1
6691,3217,27/09/2018 00:00:00,732,325,,1,1
6692,3127,28/09/2018 00:00:00,300,369,,1,1
6693,3127,28/09/2018 00:00:00,17,369,,1,1
6694,3218,27/09/2018 00:00:00,1268,325,,1,1
6695,3149,27/09/2018 00:00:00,1609,251,,1,1
6696,3149,27/09/2018 00:00:00,1,251,"INCOMPLETAS",2,1
6697,3132,28/09/2018 00:00:00,2333,297,,1,1
6698,3132,28/09/2018 00:00:00,1,297,"INCOMPLETAS",2,1
6699,3082,30/09/2018 00:00:00,1115,187,,1,1
6700,3082,30/09/2018 00:00:00,6,187,"INCOMPLETAS",2,1
6701,3082,30/09/2018 00:00:00,25,187,,2,1
6702,3082,30/09/2018 00:00:00,382,325,,1,1
6703,3126,01/10/2018 00:00:00,904,369,,1,1
6704,3126,01/10/2018 00:00:00,5,369,,2,1
6705,3134,01/10/2018 00:00:00,1277,369,,1,1
6706,3134,01/10/2018 00:00:00,5,369,,2,1
6707,3131,01/10/2018 00:00:00,655,369,,1,1
6708,3131,01/10/2018 00:00:00,9,369,,2,1
6709,3076,28/09/2018 00:00:00,1627,236,,1,1
6710,3076,28/09/2018 00:00:00,2,236,,2,1
6711,3170,01/10/2018 00:00:00,1266,158,,1,1
6712,3170,01/10/2018 00:00:00,1,158,"INCOMPLETAS",2,1
6713,3160,03/10/2018 00:00:00,610,251,,1,1
6714,3160,03/10/2018 00:00:00,1,251,"INCOMPLETAS",2,1
6715,3160,03/10/2018 00:00:00,1,251,,2,1
